GT Program,Benchmark Info,Semantics,Question Selector,Correct?,Initial Synthesis Time,Active Learning Time,Initial Program Space Size,Final Program Space Size,Input Space Size,Question Space Size,Avg. Answer Space Size per Question,Avg. Prediction Set Size,# Rounds,Time Per Round
(length (filter (curry ge (apply pred_int input-img)) (map (curry plus 4) (map_imgs pred_int input-list)))),,standard,SampleSy,FAIL,2.0352562919724733,1.4422368339728564,3194,4,100,448,7.330357142857143,2.5057471264367814,3,"[0.5136405830271542, 0.9242723751813173, 0.004193209111690521]"
(length (filter (curry ge (apply pred_int input-img)) (filter (curry le 7) (map_imgs pred_int input-list)))),,standard,SampleSy,True,1.9558904580771923,0.5186757501214743,283,1,100,448,7.330357142857143,2.5057471264367814,4,"[0.35169583396054804, 0.14771145791746676, 0.013215292012318969, 0.005905583035200834]"
(length (filter (curry ge 2) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.952025332953781,1.1585318341385573,3019,71,100,448,7.330357142857143,2.5057471264367814,2,"[0.5084907920099795, 0.30546412500552833]"
(fold plus 0 (map (curry mult (apply pred_int input-img)) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.963353208033368,0.06511516682803631,10,7,100,448,7.330357142857143,2.5057471264367814,1,[0.027271541999652982]
(fold max 0 (map (curry plus (apply pred_int input-img)) (map_imgs pred_int input-list))),,standard,SampleSy,FAIL,1.9191667907871306,0.37309912499040365,186,4,100,448,7.330357142857143,2.5057471264367814,1,[0.3730261670425534]
(length (filter (curry ge 4) (map_imgs pred_int input-list))),,standard,SampleSy,False,2.0721327499486506,0.4086368749849498,74,60,100,448,7.330357142857143,2.5057471264367814,1,[0.12467233301140368]
(fold max 0 (map (curry plus 5) (map_imgs pred_int input-list))),,standard,SampleSy,FAIL,1.897010332904756,0.0181140408385545,6,4,100,448,7.330357142857143,2.5057471264367814,1,[0.0180222918279469]
(length (filter (curry ge 5) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.9486829999368638,0.8508822091389447,193,59,100,448,7.330357142857143,2.5057471264367814,2,"[0.30766937509179115, 0.27317425003275275]"
(length (filter (curry ge 3) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.9454757920466363,0.4201503749936819,81,60,100,448,7.330357142857143,2.5057471264367814,1,[0.1339074159041047]
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 2) (map_imgs pred_int input-list)))),,standard,SampleSy,False,2.0015823328867555,1.0835030002053827,5193,1,100,448,7.330357142857143,2.5057471264367814,5,"[0.6439278339967132, 0.28702862514182925, 0.12327720900066197, 0.023144457954913378, 0.005921167088672519]"
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 1) (map_imgs pred_int input-list)))),,standard,SampleSy,True,1.9694025828503072,0.4308758331462741,1526,1,100,448,7.330357142857143,2.5057471264367814,1,[0.4307467918843031]
(fold plus 1 (map (curry max 8) (filter (curry ge 4) (map_imgs pred_int input-list)))),,standard,SampleSy,True,2.011540374951437,0.04202762502245605,19,1,100,448,7.330357142857143,2.5057471264367814,2,"[0.03644887497648597, 0.005458124913275242]"
(fold plus 0 (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,standard,SampleSy,False,1.9318997079972178,0.050611708080396056,22,1,100,448,7.330357142857143,2.5057471264367814,2,"[0.04224458406679332, 0.008259583031758666]"
(fold mult 1 (map (curry max 1) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.9219549580011517,0.7037811661139131,179,43,100,448,7.330357142857143,2.5057471264367814,2,"[0.3241663749795407, 0.1556709159631282]"
(fold mult 1 (filter (curry ge 2 ) (filter (curry le 4) (map_imgs pred_int input-list)))),,standard,SampleSy,True,1.9738332498818636,0.09629133390262723,38,6,100,448,7.330357142857143,2.5057471264367814,1,[0.07033716700971127]
(fold plus 0 (map (curry mult 3) (map_imgs pred_int input-list))),,standard,SampleSy,FAIL,1.9029265828430653,5.2999937906861305e-05,0,4,100,448,7.330357142857143,2.5057471264367814,0,[]
(length (filter (curry ge 1) (filter (curry le 9) (map_imgs pred_int input-list)))),,standard,SampleSy,True,1.9736307908315212,1.6925498328637332,3930,94,100,448,7.330357142857143,2.5057471264367814,3,"[0.5534483750816435, 0.3512056670151651, 0.32302541588433087]"
(fold plus 0 (filter (curry ge 3) (map_imgs pred_int input-list))),,standard,SampleSy,False,1.9409138329792768,0.006519540911540389,3,1,100,448,7.330357142857143,2.5057471264367814,1,[0.0063708750531077385]
(length (filter (curry ge 3) (map (curry plus 1) (map_imgs pred_int input-list)))),,standard,SampleSy,True,1.980748208006844,1.1112551670521498,242,71,100,448,7.330357142857143,2.5057471264367814,3,"[0.3297432081308216, 0.1291585830040276, 0.31684316718019545]"
(fold plus 0 (map (curry plus 2) (map (curry mult (apply pred_int input-img)) (map_imgs pred_int input-list)))),,standard,SampleSy,True,1.9135503750294447,0.05754937487654388,8,7,100,448,7.330357142857143,2.5057471264367814,1,[0.022451208904385567]
(fold max 0 (filter (curry le 9) (map_imgs pred_int input-list))),,standard,SampleSy,FAIL,2.00086179189384,0.45986049994826317,1527,4,100,448,7.330357142857143,2.5057471264367814,1,[0.4597722920589149]
(fold max 0 (filter (curry le (apply pred_int input-img)) (map (curry mult 5) (map_imgs pred_int input-list)))),,standard,SampleSy,True,1.9691442498005927,8.641455041943118,4909,1,100,448,7.330357142857143,2.5057471264367814,8,"[0.629716333001852, 1.1182983750477433, 1.2086546251084656, 1.25296587520279, 1.3182416250929236, 1.4025024168659002, 1.7049302910454571, 0.00587374996393919]"
(length (filter (curry le 5) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,4.6021022498607635,13.321974708000198,1312,61,100,445,7.330357142857143,2.5057471264367814,3,"[6.357690333854407, 3.489245958859101, 1.2252498751040548]"
(fold max 0  (map (curry plus (apply pred_int input-img)) (filter (curry le 8) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,3.6231646249070764,13.07006120798178,223,4,100,431,7.330357142857143,2.5057471264367814,17,"[4.3318746669683605, 1.6379342922009528, 0.47325033391825855, 0.13587341597303748, 0.1688116251025349, 0.224085042020306, 0.26292474986985326, 0.3079384579323232, 0.30915683414787054, 0.35832970798946917, 0.44916670792736113, 0.4508795419242233, 0.9112746671307832, 0.8073395828250796, 0.7817641668953001, 0.6800273330882192, 0.6570970420725644]"
(fold plus 0 (map (curry plus (apply pred_int input-img)) (filter (curry le 6) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,4.435598583193496,0.9446092080324888,20,1,100,446,7.330357142857143,2.5057471264367814,2,"[0.8319106660783291, 0.06622820789925754]"
(length (filter (curry ge (apply pred_int input-img)) (map (curry mult 2)  (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,2.663467583945021,8.648504249984398,401,1,100,443,7.330357142857143,2.5057471264367814,5,"[3.4874317499343306, 3.8319152081385255, 1.1147386250086129, 0.11768716713413596, 0.05357529199682176]"
(fold max 0 (map (curry plus (apply pred_int input-img)) (filter (curry le 2)  (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,8.19608816714026,4.5388114580418915,438,1,100,446,7.330357142857143,2.5057471264367814,2,"[3.7353607919067144, 0.7577117499895394]"
(fold plus 0 (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,5.133300832938403,5.215464791981503,1373,7,100,446,7.330357142857143,2.5057471264367814,2,"[4.585503708105534, 0.3076279580127448]"
(fold mult 1 (filter (curry le (apply pred_int input-img)) (map (curry mult 3) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,2.8848408330231905,8.15069262497127,2338,1,100,445,7.330357142857143,2.5057471264367814,3,"[3.923580708913505, 3.9962286250665784, 0.18350199982523918]"
(length (filter (curry le 8) (filter (curry ge 8) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,4.010795000009239,7.458821417065337,913,2,100,443,7.330357142857143,2.5057471264367814,5,"[4.414780167164281, 1.9662399590015411, 0.5174101670272648, 0.36017670785076916, 0.12532283319160342]"
(fold plus (apply pred_int input-img) (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.8501354581676424,8.764190041925758,557,7,100,444,7.330357142857143,2.5057471264367814,4,"[5.479894708143547, 2.5030263331718743, 0.23080787505023181, 0.1995019579771906]"
(fold plus 0 (map (curry mult 2) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,2.9741037080530077,2.0198002078104764,30,13,100,445,7.330357142857143,2.5057471264367814,3,"[0.7964874578174204, 0.36950408294796944, 0.3225933751091361]"
(fold max (apply pred_int input-img) (filter (curry ge 5) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,8.369947792030871,30.14497304102406,2017,31,100,443,7.330357142857143,2.5057471264367814,5,"[8.39050166704692, 6.681986249983311, 5.875247582793236, 5.958993459120393, 1.8235077920835465]"
(fold plus 0 (map (curry plus (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,38.27254912513308,9.355252374894917,375,6,100,446,7.330357142857143,2.5057471264367814,2,"[8.73866687505506, 0.338876707945019]"
(length (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.202529083006084,6.943683208199218,210,6,100,445,7.330357142857143,2.5057471264367814,3,"[5.696260791970417, 0.7818520420696586, 0.2182480830233544]"
(fold mult 1 (map (curry mult 7) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,2.337300624931231,0.939156207954511,26,10,100,447,7.330357142857143,2.5057471264367814,1,[0.5236781670246273]
(length (filter (curry ge 4) (filter (curry le 8) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,2.987929750001058,10.69226620811969,395,2,100,446,7.330357142857143,2.5057471264367814,2,"[10.537250999826938, 0.08080608304589987]"
(fold max 0 (filter (curry le 2) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,2.6729317498393357,8.557161999866366,474,26,100,444,7.330357142857143,2.5057471264367814,4,"[3.9311867500655353, 2.1095204579178244, 0.7951662088744342, 0.6579531249590218]"
(fold plus 0 (filter (curry ge 8) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.0004092501476407,29.523782584117725,5253,41,100,438,7.330357142857143,2.5057471264367814,10,"[4.735549249919131, 4.994002958061174, 4.718551833182573, 2.426944667007774, 2.1993209158536047, 1.8362160411197692, 1.835044875042513, 1.7824820829555392, 1.7275007499847561, 1.8226390408817679]"
(fold max 0 (map (curry mult 2) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.444615750107914,10.386349207954481,229,51,100,445,7.330357142857143,2.5057471264367814,3,"[3.936275125015527, 2.9892864171415567, 1.207541499985382]"
(fold max 0 (map (curry mult 2) (filter (curry ge 5) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,4.208392916945741,5.575858999975026,1356,2,100,444,7.330357142857143,2.5057471264367814,4,"[4.719368375139311, 0.4482755421195179, 0.2527677919715643, 0.07822016696445644]"
(length (filter (curry ge 1) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,5.160492083057761,17.404891208047047,3303,94,100,445,7.330357142857143,2.5057471264367814,3,"[5.607766625005752, 6.41711970907636, 1.765214999904856]"
(fold mult 1 (map_imgs pred_int input-list)),,CCE,SmartLabel,True,3.3851964590139687,6.895124915987253,923,31,100,446,7.330357142857143,2.5057471264367814,2,"[3.973304416052997, 1.625954583985731]"
(fold max 0 (map_imgs pred_int input-list)),,CCE,SmartLabel,True,3.972902708221227,18.74906879104674,2065,131,100,445,7.330357142857143,2.5057471264367814,3,"[4.082801874959841, 3.884558208985254, 5.106746874982491]"
(length (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,7.7029996670316905,14.983153832843527,467,6,100,443,7.330357142857143,2.5057471264367814,5,"[7.737214125227183, 4.877885666908696, 1.661137499846518, 0.2706340418662876, 0.18870804086327553]"
(length (filter (curry le 0) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.286985208047554,22.630780457984656,617,115,100,439,7.330357142857143,2.5057471264367814,9,"[6.094323790865019, 2.8615998751483858, 2.396165542071685, 2.2691394169814885, 1.5825368750374764, 1.4234662079252303, 1.7499924579169601, 1.4163148330990225, 1.3564596672076732]"
(fold max 0 (filter (curry ge 5) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.1672597920987755,9.878878416027874,671,29,100,445,7.330357142857143,2.5057471264367814,3,"[3.633804916869849, 3.905074750073254, 1.251965125091374]"
(fold max 0 (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.4709240831434727,5.2832696659024805,767,7,100,444,7.330357142857143,2.5057471264367814,4,"[3.78705370798707, 0.7123542500194162, 0.27221870818175375, 0.18110087513923645]"
(fold plus 0 (map (curry mult 6) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,10.326470708940178,8.08609704207629,1107,19,100,445,7.330357142857143,2.5057471264367814,3,"[4.460906000109389, 2.3155142089817673, 0.49290420790202916]"
(fold plus 0 (filter (curry ge 2) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,42.201684874948114,30.93015949986875,7519,17,100,444,7.330357142857143,2.5057471264367814,4,"[18.294611250050366, 6.077021749923006, 5.064060874981806, 0.7770109160337597]"
(length (filter (curry ge (apply pred_int input-img)) (map (curry plus 4) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,3.507884459104389,16.369351541856304,3744,1,100,443,7.330357142857143,2.5057471264367814,5,"[5.673858667025343, 5.514216750161722, 4.7888640409801155, 0.28746333299204707, 0.06108654197305441]"
(length (filter (curry ge (apply pred_int input-img)) (filter (curry le 7) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,2.658617042005062,4.404859875096008,291,1,100,444,7.330357142857143,2.5057471264367814,4,"[3.640166957862675, 0.5378940000664443, 0.10942691587843001, 0.07274645799770951]"
(length (filter (curry ge 2) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,4.5860399580560625,8.135967083042488,3111,71,100,446,7.330357142857143,2.5057471264367814,2,"[4.142236915882677, 1.2775842091068625]"
(fold plus 0 (map (curry mult (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,4.873850708827376,0.71067383303307,17,7,100,447,7.330357142857143,2.5057471264367814,1,[0.3847107079345733]
(fold max 0 (map (curry plus (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.2899550411384553,36.63385591702536,622,32,100,432,7.330357142857143,2.5057471264367814,16,"[4.108041625004262, 3.5682664159685373, 0.9929790832102299, 0.8436879168730229, 0.8395586668048054, 0.8505439579021186, 0.7683617498259991, 1.0069656670093536, 1.3481276251841336, 1.7196449160110205, 1.7456503750290722, 2.176671165972948, 2.8719672500155866, 2.869464083109051, 5.165072125149891, 4.857602542033419]"
(length (filter (curry ge 4) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,4.25591433304362,7.066789499949664,497,58,100,446,7.330357142857143,2.5057471264367814,2,"[3.713855874957517, 1.1953421661164612]"
(fold max 0 (map (curry plus 5) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,16.2463372501079,32.89413849986158,3455,198,100,444,7.330357142857143,2.5057471264367814,4,"[10.59875737503171, 4.680920915910974, 4.573475625133142, 4.891708249924704]"
(length (filter (curry ge 5) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,2.5689138339366764,6.2907501249574125,193,59,100,446,7.330357142857143,2.5057471264367814,2,"[3.1186917501036078, 1.0256959998514503]"
(length (filter (curry ge 3) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.722759250085801,7.406798999989405,285,60,100,446,7.330357142857143,2.5057471264367814,2,"[4.060069165891036, 1.0903868752066046]"
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 2) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,3.1007393749896437,14.843876041006297,5820,1,100,441,7.330357142857143,2.5057471264367814,7,"[7.425848874961957, 3.6129575001541525, 2.5604597919154912, 0.9110594589728862, 0.14550008298829198, 0.08568258280865848, 0.05820429092273116]"
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,2.7356017499696463,13.33557041711174,2105,1,100,445,7.330357142857143,2.5057471264367814,3,"[11.529411624884233, 1.7084738749545068, 0.0544343339279294]"
(fold plus 1 (map (curry max 8) (filter (curry ge 4) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,8.985490499995649,6.516539333155379,266,1,100,445,7.330357142857143,2.5057471264367814,3,"[5.688712917035446, 0.689104667166248, 0.09760924987494946]"
(fold plus 0 (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,4.07096750009805,2.640717500122264,63,7,100,445,7.330357142857143,2.5057471264367814,3,"[1.7704145829193294, 0.336349334102124, 0.21400529192760587]"
(fold mult 1 (map (curry max 1) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.542406041175127,8.307362041901797,193,43,100,446,7.330357142857143,2.5057471264367814,2,"[5.060085040982813, 1.4095555839594454]"
(fold mult 1 (filter (curry ge 2 ) (filter (curry le 4) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,12.904695875011384,16.339033625088632,5657,6,100,445,7.330357142857143,2.5057471264367814,3,"[13.45968550001271, 2.439929250162095, 0.1877769159618765]"
(fold plus 0 (map (curry mult 3) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,7.691704250173643,7.784993957960978,390,14,100,445,7.330357142857143,2.5057471264367814,3,"[6.340171291027218, 0.4721824589651078, 0.39244474982842803]"
(length (filter (curry ge 1) (filter (curry le 9) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,3.2539725832175463,18.846609166823328,6063,94,100,444,7.330357142857143,2.5057471264367814,4,"[7.254717207979411, 3.8647159999236465, 2.593806124990806, 1.743920415872708]"
(fold plus 0 (filter (curry ge 3) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,17.36724887485616,15.972504541976377,2346,21,100,446,7.330357142857143,2.5057471264367814,2,"[12.822682667057961, 2.2693135829176754]"
(length (filter (curry ge 3) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,6.486873792018741,14.05877395789139,648,71,100,444,7.330357142857143,2.5057471264367814,4,"[4.562358957948163, 3.246727916877717, 1.6537864999845624, 1.8959288750775158]"
(fold plus 0 (map (curry plus 2) (map (curry mult (apply pred_int input-img)) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,2.642525374889374,1.7650422919541597,45,7,100,447,7.330357142857143,2.5057471264367814,1,[1.43370316689834]
(fold max 0 (filter (curry le 9) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,9.25085504190065,19.28097791597247,1721,131,100,445,7.330357142857143,2.5057471264367814,3,"[4.252409250009805, 4.162044165888801, 5.1789763330016285]"
(fold max 0 (filter (curry le (apply pred_int input-img)) (map (curry mult 5) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,2.9995590411126614,5.622283417033032,4918,1,100,446,7.330357142857143,2.5057471264367814,2,"[5.518923999974504, 0.05906166578643024]"
(length (filter (curry le 5) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,24.25124229118228,13.07144937501289,1312,61,100,445,7.330357142857143,2.5057471264367814,3,"[6.199010792188346, 3.4501980419736356, 1.1906859169248492]"
(fold max 0  (map (curry plus (apply pred_int input-img)) (filter (curry le 8) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,15.86994158406742,12.910785333020613,223,4,100,431,7.330357142857143,2.5057471264367814,17,"[4.295006500091404, 1.622737750178203, 0.452290500048548, 0.13210412487387657, 0.1602574170101434, 0.22085104184225202, 0.2590092499740422, 0.3025302919559181, 0.30508008413016796, 0.35421329201199114, 0.4437239170074463, 0.4452195418998599, 0.9025655000004917, 0.7973300830926746, 0.7780226250179112, 0.6547275830525905, 0.6246548339258879]"
(fold plus 0 (map (curry plus (apply pred_int input-img)) (filter (curry le 6) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,7.338738082908094,0.9485098749864846,20,1,100,446,7.330357142857143,2.5057471264367814,2,"[0.8359725829213858, 0.06547095789574087]"
(length (filter (curry ge (apply pred_int input-img)) (map (curry mult 2)  (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,5.952376584056765,8.641953541897237,401,1,100,443,7.330357142857143,2.5057471264367814,5,"[3.5210816671606153, 3.807994582923129, 1.1009605419822037, 0.115620874799788, 0.05285870912484825]"
(fold max 0 (map (curry plus (apply pred_int input-img)) (filter (curry le 2)  (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,28.89272241713479,4.540811166865751,445,1,100,446,7.330357142857143,2.5057471264367814,2,"[3.7355776662006974, 0.7594663749914616]"
(fold plus 0 (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,11.527923375135288,5.074307042174041,1373,7,100,446,7.330357142857143,2.5057471264367814,2,"[4.446416749851778, 0.3058860001619905]"
(fold mult 1 (filter (curry le (apply pred_int input-img)) (map (curry mult 3) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,7.397515667136759,7.657282792031765,2342,1,100,445,7.330357142857143,2.5057471264367814,3,"[3.8013787500094622, 3.62590212514624, 0.1822876250371337]"
(length (filter (curry le 8) (filter (curry ge 8) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,35.30861866706982,10.990137041080743,914,2,100,443,7.330357142857143,2.5057471264367814,5,"[4.596100333845243, 3.749033249914646, 1.9401159579865634, 0.4359603328630328, 0.19562179106287658]"
(fold plus (apply pred_int input-img) (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,7.538969290908426,8.745412374846637,557,7,100,444,7.330357142857143,2.5057471264367814,4,"[5.465700583998114, 2.5009986248333007, 0.2311863750219345, 0.19762066612020135]"
(fold plus 0 (map (curry mult 2) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,3.835244958056137,2.016814291011542,30,13,100,445,7.330357142857143,2.5057471264367814,3,"[0.7978290000464767, 0.3667584580834955, 0.319391124881804]"
(fold max (apply pred_int input-img) (filter (curry ge 5) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,35.57835858408362,29.86195716704242,2017,31,100,443,7.330357142857143,2.5057471264367814,5,"[8.26758720795624, 6.641029875027016, 5.818300208076835, 5.8829136251006275, 1.828213166911155]"
(fold plus 0 (map (curry plus (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,122.03280279203318,9.328605332877487,375,6,100,446,7.330357142857143,2.5057471264367814,2,"[8.711390083190054, 0.33698412496596575]"
(length (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,11.218673374969512,6.973996415967122,210,6,100,445,7.330357142857143,2.5057471264367814,3,"[5.724716959055513, 0.7824443751014769, 0.21743083302862942]"
(fold mult 1 (map (curry mult 7) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,2.0198197909630835,0.9417165841441602,26,10,100,447,7.330357142857143,2.5057471264367814,1,[0.5263677500188351]
(length (filter (curry ge 4) (filter (curry le 8) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,3.775907250121236,10.592970124911517,395,2,100,446,7.330357142857143,2.5057471264367814,2,"[10.439548416994512, 0.08036308293230832]"
(fold max 0 (filter (curry le 2) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,3.704872207948938,8.553257500054315,474,26,100,444,7.330357142857143,2.5057471264367814,4,"[3.9210270000621676, 2.1121953749097884, 0.8044288330711424, 0.6557142080273479]"
(fold plus 0 (filter (curry ge 8) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,3.783568707993254,28.726734249852598,5253,41,100,438,7.330357142857143,2.5057471264367814,10,"[4.175988624803722, 4.972225375007838, 4.69377649994567, 2.4088822919875383, 2.1779406669083983, 1.8189349581953138, 1.810611082939431, 1.748386082937941, 1.7002368750981987, 1.7732089578639716]"
(fold max 0 (map (curry mult 2) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,5.693539125146344,10.409016042016447,229,51,100,445,7.330357142857143,2.5057471264367814,3,"[3.9463914160151035, 2.9932202917989343, 1.2038853750564158]"
(fold max 0 (map (curry mult 2) (filter (curry ge 5) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,5.868090917123482,5.420327249914408,1356,2,100,444,7.330357142857143,2.5057471264367814,4,"[4.564030000008643, 0.44874799996614456, 0.2519610000308603, 0.07760666683316231]"
(length (filter (curry ge 1) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,10.516930124955252,15.108523666160181,3305,94,100,445,7.330357142857143,2.5057471264367814,3,"[4.774201459018514, 4.9689963748678565, 1.7429660419002175]"
(fold mult 1 (map_imgs pred_int input-list)),,CCE-NoAbs,SmartLabel,True,3.8647550421301275,6.804394375067204,923,31,100,446,7.330357142857143,2.5057471264367814,2,"[3.8967821660917252, 1.6156601249240339]"
(fold max 0 (map_imgs pred_int input-list)),,CCE-NoAbs,SmartLabel,True,7.370262375101447,18.51083991699852,2065,131,100,445,7.330357142857143,2.5057471264367814,3,"[3.948521791957319, 3.809802250005305, 5.051509583136067]"
(length (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,34.265711792046204,14.872035915963352,467,6,100,443,7.330357142857143,2.5057471264367814,5,"[7.690191374858841, 4.836404875153676, 1.6472180830314755, 0.26632979209534824, 0.18422820791602135]"
(length (filter (curry le 0) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,40.92014558403753,21.708844166016206,620,115,100,439,7.330357142857143,2.5057471264367814,9,"[6.260252500185743, 2.2112812499981374, 2.2461026671808213, 2.197093917056918, 1.5482767499051988, 1.3850901250261813, 1.6854949588887393, 1.3791849161498249, 1.312981375027448]"
(fold max 0 (filter (curry ge 5) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,4.734036749927327,9.867948040831834,671,29,100,445,7.330357142857143,2.5057471264367814,3,"[3.5974648331757635, 3.8946507091168314, 1.2666410421952605]"
(fold max 0 (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,4.330104958033189,5.184531833976507,767,7,100,444,7.330357142857143,2.5057471264367814,4,"[3.700398040935397, 0.7082264160271734, 0.2686264580115676, 0.1787153750192374]"
(fold plus 0 (map (curry mult 6) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,26.445038333069533,7.976741792168468,1107,19,100,445,7.330357142857143,2.5057471264367814,3,"[4.3561033338774, 2.31505045783706, 0.4887693750206381]"
(fold plus 0 (filter (curry ge 2) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,94.07717870804481,30.047371583990753,7519,17,100,444,7.330357142857143,2.5057471264367814,4,"[17.536828957963735, 6.00359662505798, 5.022592167137191, 0.7695254171267152]"
(length (filter (curry ge (apply pred_int input-img)) (map (curry plus 4) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,2.768996665952727,15.43770679202862,3747,1,100,443,7.330357142857143,2.5057471264367814,5,"[5.4932407499291, 5.1983636249788105, 4.355992249911651, 0.2846681249793619, 0.06164100021123886]"
(length (filter (curry ge (apply pred_int input-img)) (filter (curry le 7) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,4.40715583297424,4.390209374949336,291,1,100,444,7.330357142857143,2.5057471264367814,4,"[3.627439749892801, 0.5376711250282824, 0.10976733290590346, 0.07258766703307629]"
