GT Program,Benchmark Info,Semantics,Question Selector,Correct?,Initial Synthesis Time,Active Learning Time,Initial Program Space Size,Final Program Space Size,Input Space Size,Question Space Size,Avg. Answer Space Size per Question,Avg. Prediction Set Size,# Rounds,Time Per Round
(fold max 0 (map_imgs pred_int input-list)),,standard,SampleSy,FAIL,2.0376736661419272,1.4137541248928756,4440,4,100,448,7.330357142857143,2.5057471264367814,3,"[0.6083144580479711, 0.4061810839921236, 0.39908829191699624]"
(length (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,standard,SampleSy,False,1.9853567499667406,0.9975610000547022,4869,1,100,448,7.330357142857143,2.5057471264367814,4,"[0.6197889158502221, 0.3368081671651453, 0.03679483290761709, 0.004043292021378875]"
(length (filter (curry le 0) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.9646633749362081,1.6519207500386983,4845,115,100,448,7.330357142857143,2.5057471264367814,3,"[0.6164831249043345, 0.32840233319438994, 0.20087054185569286]"
(fold max 0 (filter (curry ge 5) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.9925722498446703,0.7511650421656668,249,29,100,448,7.330357142857143,2.5057471264367814,2,"[0.38972016610205173, 0.2271290000062436]"
(fold max 0 (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,standard,SampleSy,False,2.009635749971494,0.09975912515074015,51,2,100,448,7.330357142857143,2.5057471264367814,1,[0.09458516607992351]
(fold plus 0 (map (curry mult 6) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.8917329998221248,0.23029633308760822,24,19,100,448,7.330357142857143,2.5057471264367814,1,[0.1375175837893039]
(fold plus 0 (filter (curry ge 2) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.9777778328862041,0.6338928749319166,610,17,100,448,7.330357142857143,2.5057471264367814,2,"[0.4818777919281274, 0.07217537495307624]"
(length (filter (curry ge (apply pred_int input-img)) (map (curry plus 4) (map_imgs pred_int input-list)))),,standard,SampleSy,False,1.969103999901563,0.5005446248687804,2524,1,100,448,7.330357142857143,2.5057471264367814,3,"[0.4865281251259148, 0.009734374936670065, 0.004106792155653238]"
(length (filter (curry ge (apply pred_int input-img)) (filter (curry le 7) (map_imgs pred_int input-list)))),,standard,SampleSy,True,1.954036375042051,0.3907280839048326,166,1,100,448,7.330357142857143,2.5057471264367814,2,"[0.3007511249743402, 0.08987325010821223]"
(length (filter (curry ge 2) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.9663377089891583,0.8333425829187036,318,71,100,448,7.330357142857143,2.5057471264367814,2,"[0.3654125831089914, 0.131857082946226]"
(fold plus 0 (map (curry mult (apply pred_int input-img)) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.9273871660698205,0.07985870889388025,23,7,100,448,7.330357142857143,2.5057471264367814,1,[0.04534749989397824]
(fold max 0 (map (curry plus (apply pred_int input-img)) (map_imgs pred_int input-list))),,standard,SampleSy,FAIL,1.9285287919919938,0.7029805409256369,298,4,100,448,7.330357142857143,2.5057471264367814,2,"[0.40894804196432233, 0.29393779183737934]"
(length (filter (curry ge 4) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.9191319160163403,0.8831250839866698,1431,58,100,448,7.330357142857143,2.5057471264367814,2,"[0.42170299985446036, 0.18983662477694452]"
(fold max 0 (map (curry plus 5) (map_imgs pred_int input-list))),,standard,SampleSy,FAIL,2.002992916153744,0.14080900000408292,82,4,100,448,7.330357142857143,2.5057471264367814,1,[0.14070454216562212]
(length (filter (curry ge 5) (map_imgs pred_int input-list))),,standard,SampleSy,FAIL,1.9704550420865417,4.63749747723341e-05,0,4,100,448,7.330357142857143,2.5057471264367814,0,[]
(length (filter (curry ge 3) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.924260790925473,0.5909352081362158,193,60,100,448,7.330357142857143,2.5057471264367814,1,[0.30556308291852474]
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 2) (map_imgs pred_int input-list)))),,standard,SampleSy,True,1.9526763339526951,0.03020695806480944,17,1,100,448,7.330357142857143,2.5057471264367814,1,[0.030075915856286883]
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 1) (map_imgs pred_int input-list)))),,standard,SampleSy,True,2.0075073330663145,1.1071142081636935,5193,1,100,448,7.330357142857143,2.5057471264367814,5,"[0.6435377921443433, 0.28633654210716486, 0.12324391608126462, 0.04032370890490711, 0.013518082909286022]"
(fold plus 1 (map (curry max 8) (filter (curry ge 4) (map_imgs pred_int input-list)))),,standard,SampleSy,False,1.930830666096881,0.009286082815378904,5,1,100,448,7.330357142857143,2.5057471264367814,1,[0.009195041842758656]
(fold plus 0 (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.9604424580466002,0.49297920800745487,166,7,100,448,7.330357142857143,2.5057471264367814,3,"[0.3152428751345724, 0.09790941700339317, 0.0464584578294307]"
(fold mult 1 (map (curry max 1) (map_imgs pred_int input-list))),,standard,SampleSy,FAIL,1.900319708045572,5.1584094762802124e-05,0,4,100,448,7.330357142857143,2.5057471264367814,0,[]
(fold mult 1 (filter (curry ge 2 ) (filter (curry le 4) (map_imgs pred_int input-list)))),,standard,SampleSy,True,1.8918552079703659,0.501548333093524,1710,6,100,448,7.330357142857143,2.5057471264367814,2,"[0.42797637498006225, 0.04733833414502442]"
(fold plus 0 (map (curry mult 3) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.9356296251062304,0.1417742499615997,20,14,100,448,7.330357142857143,2.5057471264367814,1,[0.07440975005738437]
(length (filter (curry ge 1) (filter (curry le 9) (map_imgs pred_int input-list)))),,standard,SampleSy,False,1.9584515001624823,1.436039957916364,2775,1,100,448,7.330357142857143,2.5057471264367814,2,"[0.49311787518672645, 0.9427717078942806]"
(fold plus 0 (filter (curry ge 3) (map_imgs pred_int input-list))),,standard,SampleSy,FAIL,2.013311665970832,0.5195395830087364,1320,4,100,448,7.330357142857143,2.5057471264367814,1,[0.5194669580087066]
(length (filter (curry ge 3) (map (curry plus 1) (map_imgs pred_int input-list)))),,standard,SampleSy,False,1.9492022080812603,0.7672324159648269,166,51,100,448,7.330357142857143,2.5057471264367814,2,"[0.27123433304950595, 0.25096687488257885]"
(fold plus 0 (map (curry plus 2) (map (curry mult (apply pred_int input-img)) (map_imgs pred_int input-list)))),,standard,SampleSy,FAIL,1.8675746249500662,0.044104125117883086,10,4,100,448,7.330357142857143,2.5057471264367814,1,[0.044011957943439484]
(fold max 0 (filter (curry le 9) (map_imgs pred_int input-list))),,standard,SampleSy,FAIL,2.0944834579713643,3.4843612080439925,9221,4,100,448,7.330357142857143,2.5057471264367814,4,"[0.8680539589840919, 0.5584261671174318, 1.0100164159666747, 1.0476732079405338]"
(fold max 0 (filter (curry le (apply pred_int input-img)) (map (curry mult 5) (map_imgs pred_int input-list)))),,standard,SampleSy,True,2.1107195001095533,1.2430927089881152,10755,1,100,448,7.330357142857143,2.5057471264367814,4,"[0.9371370000299066, 0.27319062501192093, 0.02647804212756455, 0.006135958945378661]"
(length (filter (curry le 5) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,3.076726334169507,16.599773457972333,3220,61,100,445,7.330357142857143,2.5057471264367814,3,"[6.606010250048712, 4.272355042165145, 3.4145885831676424]"
(fold max 0  (map (curry plus (apply pred_int input-img)) (filter (curry le 8) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,10.531898000044748,18.880470667034388,1407,4,100,430,7.330357142857143,2.5057471264367814,18,"[5.463398500112817, 4.483436624985188, 1.6926675841677934, 0.273020459106192, 0.13335624989122152, 0.1616663329768926, 0.22466562502086163, 0.2654674160294235, 0.311863541835919, 0.35970399994403124, 0.4499505830463022, 0.45346241700462997, 0.9085583749692887, 0.8083216669037938, 0.7949607078917325, 0.7092137499712408, 0.6432979588862509, 0.6290363329462707]"
(fold plus 0 (map (curry plus (apply pred_int input-img)) (filter (curry le 6) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,3.4426322081126273,1.489043917041272,51,1,100,445,7.330357142857143,2.5057471264367814,3,"[1.28296316601336, 0.09660366689786315, 0.06267191609367728]"
(length (filter (curry ge (apply pred_int input-img)) (map (curry mult 2)  (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,3.363022750010714,15.751992458011955,4387,1,100,444,7.330357142857143,2.5057471264367814,4,"[6.444255916168913, 6.091221499955282, 3.095635416917503, 0.07701033307239413]"
(fold max 0 (map (curry plus (apply pred_int input-img)) (filter (curry le 2)  (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,3.0274459160864353,6.773991624824703,2665,1,100,445,7.330357142857143,2.5057471264367814,3,"[5.683046834077686, 0.9038596670143306, 0.14132137480191886]"
(fold plus 0 (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,11.568648000014946,10.501523582963273,679,7,100,443,7.330357142857143,2.5057471264367814,5,"[7.349929958116263, 1.6959400000050664, 0.6788211248349398, 0.2628315829206258, 0.19487708387896419]"
(fold mult 1 (filter (curry le (apply pred_int input-img)) (map (curry mult 3) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,4.4461578340269625,11.49516191589646,16849,1,100,446,7.330357142857143,2.5057471264367814,2,"[7.008109249873087, 4.439386166865006]"
(length (filter (curry le 8) (filter (curry ge 8) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,2.7985327921342105,9.390058249933645,510,2,100,443,7.330357142857143,2.5057471264367814,5,"[3.7324481669347733, 3.6872812500223517, 1.6233337081503123, 0.1944519579410553, 0.07990566710941494]"
(fold plus (apply pred_int input-img) (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,8.548643625108525,8.656713666860014,607,7,100,444,7.330357142857143,2.5057471264367814,4,"[7.078277749940753, 0.7583665831480175, 0.26474612508900464, 0.2065332920756191]"
(fold plus 0 (map (curry mult 2) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.361218333011493,3.3938548748847097,101,13,100,445,7.330357142857143,2.5057471264367814,3,"[2.1242500410880893, 0.39691141596995294, 0.33862704201601446]"
(fold max (apply pred_int input-img) (filter (curry ge 5) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.4426052500493824,20.515021041035652,2830,31,100,443,7.330357142857143,2.5057471264367814,5,"[4.702032792149112, 4.335808916948736, 4.33837395790033, 4.394620582927018, 1.423948375042528]"
(fold plus 0 (map (curry plus (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,7.495901208138093,7.592320208903402,997,6,100,446,7.330357142857143,2.5057471264367814,2,"[7.030010250164196, 0.2844194588251412]"
(length (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,21.320227999938652,8.476824042154476,2601,6,100,444,7.330357142857143,2.5057471264367814,4,"[5.046457125106826, 2.6109578751493245, 0.3544365831185132, 0.21519174985587597]"
(fold mult 1 (map (curry mult 7) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,5.70258737495169,0.9866659578401595,22,10,100,447,7.330357142857143,2.5057471264367814,1,[0.5644946668762714]
(length (filter (curry ge 4) (filter (curry le 8) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,2.4758647908456624,0.7027875001076609,22,2,100,445,7.330357142857143,2.5057471264367814,3,"[0.4070890420116484, 0.14321933290921152, 0.0793126670178026]"
(fold max 0 (filter (curry le 2) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.1101022080983967,11.69345337501727,1544,26,100,444,7.330357142857143,2.5057471264367814,4,"[5.673139874823391, 3.782360084122047, 0.6861534169875085, 0.5552837909199297]"
(fold plus 0 (filter (curry ge 8) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.2177984579466283,27.04709104099311,989,41,100,438,7.330357142857143,2.5057471264367814,10,"[4.474328582873568, 5.173837084090337, 2.4704756250139326, 2.4527355839964002, 2.1739463340491056, 1.8116817499976605, 1.8186642499640584, 1.744565875036642, 1.6978124999441206, 1.785953041864559]"
(fold max 0 (map (curry mult 2) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.126055625034496,13.331871333066374,892,51,100,444,7.330357142857143,2.5057471264367814,4,"[5.043869874905795, 3.856348583009094, 1.2270196659956127, 1.1377645840402693]"
(fold max 0 (map (curry mult 2) (filter (curry ge 5) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,3.400397916091606,1.2159420419484377,34,2,100,444,7.330357142857143,2.5057471264367814,4,"[0.6694940000306815, 0.23197087505832314, 0.16440070886164904, 0.07260525017045438]"
(length (filter (curry ge 1) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.4856771249324083,17.460370499873534,4156,94,100,445,7.330357142857143,2.5057471264367814,3,"[6.888868750073016, 5.166989709017798, 1.782492792000994]"
(fold mult 1 (map_imgs pred_int input-list)),,CCE,SmartLabel,True,5.06195529201068,10.843360375147313,250,31,100,446,7.330357142857143,2.5057471264367814,2,"[6.068560375133529, 3.4848079581279308]"
(fold max 0 (map_imgs pred_int input-list)),,CCE,SmartLabel,True,3.9909810840617865,22.282671249937266,4569,131,100,444,7.330357142857143,2.5057471264367814,4,"[5.371795458020642, 3.914199542021379, 3.860963667044416, 3.46811204100959]"
(length (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.270600749878213,7.687378250062466,4921,6,100,445,7.330357142857143,2.5057471264367814,3,"[6.9535717910621315, 0.32137895794585347, 0.1611141669563949]"
(length (filter (curry le 0) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,5.781321458052844,21.958923458121717,4912,115,100,439,7.330357142857143,2.5057471264367814,9,"[5.747069250093773, 2.456987958168611, 2.3703629160299897, 2.2932305419817567, 1.6086473329924047, 1.4299914587754756, 1.7350381249561906, 1.4401498751249164, 1.3726451669353992]"
(fold max 0 (filter (curry ge 5) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,5.9243692921008915,8.60360375000164,1047,29,100,444,7.330357142857143,2.5057471264367814,4,"[4.291411041980609, 1.8138537500053644, 0.7354387920349836, 0.6293833749368787]"
(fold max 0 (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,2.9310454588849097,4.119426666991785,124,7,100,444,7.330357142857143,2.5057471264367814,4,"[2.8119375000242144, 0.528970625018701, 0.273522833827883, 0.17931079189293087]"
(fold plus 0 (map (curry mult 6) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,2.679135415935889,2.535683542024344,66,19,100,446,7.330357142857143,2.5057471264367814,2,"[1.314549749949947, 0.42302470887079835]"
(fold plus 0 (filter (curry ge 2) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,8.87103504082188,11.741320500150323,3238,17,100,445,7.330357142857143,2.5057471264367814,3,"[5.4075012498069555, 4.796938833082095, 0.8190472079440951]"
(length (filter (curry ge (apply pred_int input-img)) (map (curry plus 4) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,19.28997070901096,25.468587207840756,9454,1,100,441,7.330357142857143,2.5057471264367814,7,"[13.751169708091766, 5.552306832978502, 5.128313207998872, 0.5188793330453336, 0.28050191700458527, 0.11963933403603733, 0.07332404213957489]"
(length (filter (curry ge (apply pred_int input-img)) (filter (curry le 7) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,2.7740179579705,8.664779833052307,358,1,100,445,7.330357142857143,2.5057471264367814,3,"[5.578385582892224, 2.3312807918991894, 0.7120862090960145]"
(length (filter (curry ge 2) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,2.923875916050747,10.151011208072305,657,71,100,446,7.330357142857143,2.5057471264367814,2,"[3.90339587489143, 3.4954744579736143]"
(fold plus 0 (map (curry mult (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,4.818346499931067,2.543263209052384,69,7,100,446,7.330357142857143,2.5057471264367814,2,"[1.958417542045936, 0.25665362481959164]"
(fold max 0 (map (curry plus (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,5.095214416040108,33.8882305000443,388,32,100,433,7.330357142857143,2.5057471264367814,15,"[4.343233708059415, 1.4448832501657307, 1.0223446250893176, 0.8384242921601981, 0.8417284160386771, 0.7603573328815401, 1.0044944998808205, 1.310372208012268, 1.7179792919196188, 1.740401874994859, 2.137997667072341, 2.8621945830527693, 2.873337083030492, 5.190814832923934, 4.897629790939391]"
(length (filter (curry ge 4) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.0377197079360485,10.773872709134594,1680,58,100,446,7.330357142857143,2.5057471264367814,2,"[7.484522207872942, 1.1231872919015586]"
(fold max 0 (map (curry plus 5) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,5.192353707971051,21.155747416894883,699,198,100,445,7.330357142857143,2.5057471264367814,3,"[4.079371874919161, 3.9458675829228014, 4.246678958181292]"
(length (filter (curry ge 5) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,9.436032542027533,17.302810583962128,3545,59,100,444,7.330357142857143,2.5057471264367814,4,"[6.865181333152577, 4.639151374809444, 2.4746852919925004, 1.1446557499002665]"
(length (filter (curry ge 3) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,2.5475527921225876,5.364694874966517,193,60,100,447,7.330357142857143,2.5057471264367814,1,[3.127169166924432]
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 2) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,3.1419794999528676,0.8851646250113845,32,1,100,445,7.330357142857143,2.5057471264367814,3,"[0.5931595000438392, 0.17379145813174546, 0.07538841688074172]"
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,3.0491447090171278,14.515285458881408,5820,1,100,443,7.330357142857143,2.5057471264367814,5,"[7.376026459038258, 3.590208000037819, 2.4481420000083745, 0.9116616249084473, 0.1452170831616968]"
(fold plus 1 (map (curry max 8) (filter (curry ge 4) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,3.1668147910386324,0.2515773749910295,6,1,100,446,7.330357142857143,2.5057471264367814,2,"[0.15669049997814, 0.053879916900768876]"
(fold plus 0 (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,11.311321291839704,5.68316345801577,543,7,100,445,7.330357142857143,2.5057471264367814,3,"[4.77663170802407, 0.3636727500706911, 0.2233499998692423]"
(fold mult 1 (map (curry max 1) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.711764167062938,14.629549042088911,176,43,100,446,7.330357142857143,2.5057471264367814,2,"[11.379808709025383, 1.4424866249319166]"
(fold mult 1 (filter (curry ge 2 ) (filter (curry le 4) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,4.024536124896258,7.067034082952887,1966,6,100,446,7.330357142857143,2.5057471264367814,2,"[4.406565541867167, 2.404697708087042]"
(fold plus 0 (map (curry mult 3) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,13.008784167002887,12.841675875009969,1649,14,100,445,7.330357142857143,2.5057471264367814,3,"[6.660949917044491, 5.1055623749271035, 0.47334166686050594]"
(length (filter (curry ge 1) (filter (curry le 9) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,8.113873875001445,16.134923917008564,5201,94,100,445,7.330357142857143,2.5057471264367814,3,"[5.513428957900032, 5.226070333970711, 1.7999419579282403]"
(fold plus 0 (filter (curry ge 3) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,6.000876625068486,7.7391129159368575,1405,21,100,447,7.330357142857143,2.5057471264367814,1,[6.8655383749864995]
(length (filter (curry ge 3) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,14.660903958138078,17.84398683300242,3510,71,100,444,7.330357142857143,2.5057471264367814,4,"[5.966126041952521, 5.498020000057295, 1.684497541980818, 1.9638480839785188]"
(fold plus 0 (map (curry plus 2) (map (curry mult (apply pred_int input-img)) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,7.267396749928594,0.8799065421335399,11,7,100,446,7.330357142857143,2.5057471264367814,2,"[0.2725635420065373, 0.27575208409689367]"
(fold max 0 (filter (curry le 9) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,4.402097415877506,23.792875207960606,9871,131,100,444,7.330357142857143,2.5057471264367814,4,"[6.032509250100702, 5.123001458123326, 4.083573042182252, 3.277880958048627]"
(fold max 0 (filter (curry le (apply pred_int input-img)) (map (curry mult 5) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,5.552059334004298,14.42762158298865,11161,1,100,442,7.330357142857143,2.5057471264367814,6,"[8.471664833137766, 5.1267161660362035, 0.40011845785193145, 0.20727737480774522, 0.1020640421193093, 0.07213674997910857]"
(length (filter (curry le 5) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,7.32698820787482,22.218077624915168,3224,61,100,444,7.330357142857143,2.5057471264367814,4,"[5.8639924169983715, 7.496403417084366, 4.232299749972299, 2.362574125174433]"
(fold max 0  (map (curry plus (apply pred_int input-img)) (filter (curry le 8) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,28.70411670813337,18.697908957954496,1407,4,100,430,7.330357142857143,2.5057471264367814,18,"[5.300314416876063, 4.472161249956116, 1.700128125026822, 0.2711932919919491, 0.1317481251899153, 0.1612309159245342, 0.22198562510311604, 0.2601772921625525, 0.3108529581222683, 0.3590549170039594, 0.45063091604970396, 0.4519977499730885, 0.9089497078675777, 0.8054963329341263, 0.7863014580216259, 0.7096788750495762, 0.6408493751659989, 0.638498708140105]"
(fold plus 0 (map (curry plus (apply pred_int input-img)) (filter (curry le 6) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,16.03554116608575,1.4891084579285234,51,1,100,445,7.330357142857143,2.5057471264367814,3,"[1.283540624892339, 0.09643883304670453, 0.062267541186884046]"
(length (filter (curry ge (apply pred_int input-img)) (map (curry mult 2)  (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,7.144510375102982,14.391140082851052,4393,1,100,444,7.330357142857143,2.5057471264367814,4,"[5.1683762080501765, 6.0251259580254555, 3.077092207968235, 0.07715849997475743]"
(fold max 0 (map (curry plus (apply pred_int input-img)) (filter (curry le 2)  (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,5.617502874927595,6.25575366592966,2666,1,100,445,7.330357142857143,2.5057471264367814,3,"[5.171400957973674, 0.8973697079345584, 0.14034091704525054]"
(fold plus 0 (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,29.276070791995153,10.417237167013809,679,7,100,443,7.330357142857143,2.5057471264367814,5,"[7.30667783296667, 1.6699620829895139, 0.6689542080275714, 0.2594436251092702, 0.19256108300760388]"
(fold mult 1 (filter (curry le (apply pred_int input-img)) (map (curry mult 3) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,9.60655816597864,9.502961916849017,16849,1,100,446,7.330357142857143,2.5057471264367814,2,"[5.077691207872704, 4.376392541918904]"
(length (filter (curry le 8) (filter (curry ge 8) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,7.57494783308357,9.413045292021707,516,2,100,443,7.330357142857143,2.5057471264367814,5,"[3.7199103329330683, 3.7281355829909444, 1.6091598751954734, 0.19659358309581876, 0.08554549980908632]"
(fold plus (apply pred_int input-img) (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,35.65811154106632,8.661647415952757,607,7,100,444,7.330357142857143,2.5057471264367814,4,"[7.086220167111605, 0.7557956660166383, 0.2627554170321673, 0.20505670784041286]"
(fold plus 0 (map (curry mult 2) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,7.332305042073131,3.3691995420958847,101,13,100,445,7.330357142857143,2.5057471264367814,3,"[2.1209553331136703, 0.3917646671179682, 0.32299220794811845]"
(fold max (apply pred_int input-img) (filter (curry ge 5) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,3.9012184999883175,20.074338875012472,2830,31,100,443,7.330357142857143,2.5057471264367814,5,"[4.484846333041787, 4.230464790947735, 4.2804296251852065, 4.331969666061923, 1.413536624982953]"
(fold plus 0 (map (curry plus (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,23.87625666684471,7.482235666830093,997,6,100,446,7.330357142857143,2.5057471264367814,2,"[6.919883375056088, 0.2830103328451514]"
(length (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,121.71913433284499,8.193464125040919,2601,6,100,444,7.330357142857143,2.5057471264367814,4,"[4.805862040957436, 2.577874750131741, 0.3498082500882447, 0.2111484999768436]"
(fold mult 1 (map (curry mult 7) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,20.919148416956887,0.9791732081212103,22,10,100,447,7.330357142857143,2.5057471264367814,1,[0.5586886669043452]
(length (filter (curry ge 4) (filter (curry le 8) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,2.0378022498916835,0.7016717090737075,22,2,100,445,7.330357142857143,2.5057471264367814,3,"[0.4055892089381814, 0.1420865000691265, 0.0808764579705894]"
(fold max 0 (filter (curry le 2) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,3.7794292920734733,9.081318749813363,1545,26,100,446,7.330357142857143,2.5057471264367814,2,"[4.331733458908275, 3.6940676670055836]"
(fold plus 0 (filter (curry ge 8) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,8.837446582969278,26.60684312484227,989,41,100,438,7.330357142857143,2.5057471264367814,10,"[4.372767083114013, 5.165997917065397, 2.442403124878183, 2.3594058328308165, 2.1356047079898417, 1.7824093329254538, 1.780200666980818, 1.7154383331071585, 1.6666780000086874, 1.751483083004132]"
(fold max 0 (map (curry mult 2) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,4.037640833063051,13.258838499896228,892,51,100,444,7.330357142857143,2.5057471264367814,4,"[4.983013333054259, 3.8465153330471367, 1.2095007500611246, 1.1290264998096973]"
(fold max 0 (map (curry mult 2) (filter (curry ge 5) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,5.702990582911298,1.2090591248124838,34,2,100,444,7.330357142857143,2.5057471264367814,4,"[0.6660518748685718, 0.23107387498021126, 0.16303429193794727, 0.07185954204760492]"
(length (filter (curry ge 1) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,4.151284500025213,14.608581417007372,4159,94,100,445,7.330357142857143,2.5057471264367814,3,"[4.483382458100095, 4.734376333188266, 1.7496284171938896]"
(fold mult 1 (map_imgs pred_int input-list)),,CCE-NoAbs,SmartLabel,True,10.708766415948048,10.789441165979952,250,31,100,446,7.330357142857143,2.5057471264367814,2,"[6.025179499993101, 3.4743528328835964]"
(fold max 0 (map_imgs pred_int input-list)),,CCE-NoAbs,SmartLabel,True,4.093165333149955,21.65915425005369,4569,131,100,444,7.330357142857143,2.5057471264367814,4,"[4.908280540956184, 3.820128957973793, 3.803453875007108, 3.4128161249682307]"
(length (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,7.179506708169356,6.943489999976009,4921,6,100,445,7.330357142857143,2.5057471264367814,3,"[6.216952333925292, 0.3175397089216858, 0.1587172921281308]"
