GT Program,Type,Benchmark Info,Semantics,Delta,Avg. Per Component Pred. Set Size,Avg. Per Input Pred. Set Size,Question Selector,Correct?,Initial Synthesis Time,Active Learning Time,Initial Program Space Size,Final Program Space Size,# Rounds,Time Per Round,Initial Examples
"Map(Map(IsObject(Helmet), IsObject(Person), GetBelow), IsObject(Bicycle), GetBelow)",Edit,cars,CCE-NoAbs,0.475,1.3561148090619500,34.08841601549510,SmartLabelNoUB,TRUE,44.93998400494460,255.80038433149500,1297,2,12,"[68.54022136703134, 66.63202794268727, 50.430305223912, 35.74361239746213, 21.02807405218482, 2.400370456278324, 2.239793550223112, 2.237911455333233, 1.921954981982708, 1.7989291474223137, 1.42320816218853, 1.363915704190731]","[('cars/friends_1458870589_o.jpg', {'899'}), ('cars/biker-in-blue_1458867877_o.jpg', {'436'}), ('cars/43420571660_864dc92875_c.jpg', {'252'}), ('cars/bike-with-convenient-wine-holder_5747868888_o.jpg', set()), ('cars/biking-at-hains-point_3994789631_o.jpg', set()), ('cars/me-on-the-ivanhoe-bridge_4081410825_o.jpg', set()), ('cars/my-new-bike_2402565018_o.jpg', set()), ('cars/bikes-on-beach-drive_3897608182_o.jpg', {'515'}), ('cars/bikes_3938109841_o.jpg', {'526', '525'}), ('cars/bob-and-my-breezer-zig7-folding-bike_3005179513_o.jpg', set())]"
"Intersection[IsObject(Bicycle), Complement(Map(IsObject(Person), IsObject(Bicycle), GetBelow))]",Search,cars,CCE-NoAbs,0.475,1.3576875443564700,34.338151986331900,SmartLabelNoUB,TRUE,205.65610705316100,248.36921787262000,1038,1,5,"[73.38110183551908, 74.5445614606142, 54.565001245588064, 44.52127243205905, 1.2816525883972645]","[('cars/smartbikes--farragut-square_2733925626_o.jpg', {'1259', '1258'}), ('cars/foldy-bike-at-aqueduct_4730059859_o.jpg', {'861'}), ('cars/43420571660_864dc92875_c.jpg', set()), ('cars/44929498572_0b602cb182_c.jpg', set()), ('cars/biking-at-hains-point_3994789631_o.jpg', {'563'}), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', {'544'}), ('cars/bicycle.jpg', {'332'})]"
"Intersection[IsObject(Bicycle), Complement(Map(EyesOpen, IsObject(Bicycle), GetBelow))]",Search,cars,CCE-NoAbs,0.475,1.359211131673030,34.580083708080200,SmartLabelNoUB,TRUE,397.8461367338900,240.6601370498540,1019,1,4,"[71.82204484194517, 67.51923844218254, 51.98460705950856, 49.246152460575104]","[('cars/biking-away_4672030207_o.jpg', {'582'}), ('cars/bike-commuter-on-14th-st_6943659117_o.jpg', {'346'}), ('cars/foldy-bike_4078193508_o.jpg', {'873'}), ('cars/44929498572_0b602cb182_c.jpg', set()), ('cars/me-on-the-ivanhoe-bridge_4081410825_o.jpg', set()), ('cars/9107010_479657625c_o.jpg', {'318'})]"
"Union[IsObject(Bicycle), IsObject(Car), IsObject(Person)]",Search,cars,CCE-NoAbs,0.475,1.3606878393798500,34.81457137685150,SmartLabelNoUB,TRUE,6.262905586510900,48.24222511053090,40,1,1,[48.19727773219347],"[('cars/colorful-bike_5834774314_o.jpg', {'766'}), ('cars/biker-in-blue_1458867877_o.jpg', {'436', '437'}), ('cars/biker-on-rock-creek-trail_6277965864_o.jpg', {'463', '461', '462'})]"
"Map(IsObject(Bicycle), Union[Smile, EyesOpen], GetAbove)",Edit,cars,CCE-NoAbs,0.475,1.3621197983682900,35.04195335869040,SmartLabelNoUB,TRUE,217.27476225048300,881.7959195189180,2655,34,26,"[76.09868844226003, 72.54621645063162, 55.915167450904846, 54.23860191553831, 51.83034375682473, 50.589297257363796, 43.712931610643864, 43.655069537460804, 43.57926245033741, 42.66699796915054, 42.62838839739561, 38.55288055166602, 36.79201625660062, 35.36680801957846, 35.36728183925152, 18.46252530813217, 16.228766102343798, 15.837139368057251, 15.75552973896265, 13.653474055230618, 13.013531874865294, 12.84327744320035, 12.775483552366495, 12.757302887737751, 12.734121892601252, 12.719364810734987]","[('cars/biker-on-rock-creek-trail_6277965864_o.jpg', {'470'}), ('cars/bill-line-national-parks-spokesperson-on-a-bike_6189270083_o.jpg', {'665'}), ('cars/look-up-from-your-smartphone_6824473546_o.jpg', {'1026'}), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', {'551', '550'}), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', set()), ('cars/44929498572_0b602cb182_c.jpg', {'267'}), ('cars/commuter-with-a-capital-bikeshare-bike_5739859831_o.jpg', {'774'}), ('cars/43420571660_864dc92875_c.jpg', {'254'}), ('cars/7277639906_2f455d0a66_c.jpg', set()), ('cars/biker-in-blue_1496965137_o.jpg', {'449'}), ('cars/bikes_3938109841_o.jpg', {'531', '532'}), ('cars/biking-in-georgetown_3990959345_o.jpg', {'615'}), ('cars/classic-car-rally-2008_2938842248_o.jpg', set()), ('cars/foldy-bike_3981719153_o.jpg', {'869'}), ('cars/friends_1458870589_o.jpg', {'904'})]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Bicycle), IsObject(Face), GetAbove))]",Search,cars,CCE-NoAbs,0.475,1.3635090123122900,35.26254781868340,SmartLabelNoUB,TRUE,91.44254041090610,126.06638577953000,6869,1,2,"[122.24524782970548, 3.751305252313614]","[('cars/foldy-bikes_3981720975_o.jpg', {'881', '880'}), ('cars/pose_5739852401_o.jpg', {'1212'}), ('cars/bike-dc_3906452651_o.jpg', set()), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'97'})]"
"Union[IsObject(Cat), IsObject(Face)]",Edit,cats,CCE-NoAbs,0.475,1.370139339447180,34.78584945110760,SmartLabelNoUB,TRUE,2.9846605956554400,25.442555017769300,12912,1,6,"[6.976876076310873, 4.578035742044449, 4.617288086563349, 4.6170347817242146, 4.4237636886537075, 0.22133668139576912]","[('cats/n02870880_9461.JPEG', {'635'}), ('cats/n02121808_2581.JPEG', {'319'}), ('cats/n02121808_14813.JPEG', {'101', '99', '100'}), ('cats/n02121808_28174.JPEG', {'351'}), ('cats/n02121808_19888.JPEG', set()), ('cats/n02121808_246.JPEG', {'299', '300'}), ('cats/n02121808_1153.JPEG', set()), ('cats/n02121808_118.JPEG', {'34'})]"
"Union[IsObject(Cat), EyesOpen]",Search,cats,CCE-NoAbs,0.475,1.376577483186860,34.32296842751950,SmartLabelNoUB,TRUE,1.9616343416273600,37.72421445325020,12912,56,7,"[6.999827075749636, 4.905383620411158, 4.741167798638344, 4.903183329850435, 4.992150865495205, 4.957871280610561, 5.000256892293692]","[('cats/n02121808_2112.JPEG', {'248'}), ('cats/n02121808_2581.JPEG', {'319'}), ('cats/n02121808_14813.JPEG', {'99', '100'}), ('cats/n02121808_246.JPEG', {'299', '300'}), ('cats/n02121808_118.JPEG', {'34'}), ('cats/n02121808_18978.JPEG', {'206', '204'}), ('cats/n02121808_27205.JPEG', {'340', '341'}), ('cats/n02121808_10623.JPEG', {'13'})]"
"Intersection[IsObject(Cat), Complement(Map(IsObject(Cat), IsObject(Cat), GetBelow))]",Search,cats,CCE-NoAbs,0.475,1.382831679962550,33.873312576033900,SmartLabelNoUB,TRUE,1.7705491743981800,75.78291565924880,12912,1,17,"[6.792319092899561, 5.24233753234148, 5.166589189320803, 5.29247884824872, 5.249347280710936, 5.251558747142553, 5.231061656028032, 5.217065740376711, 5.297390393912792, 5.364244479686022, 5.333466116338968, 5.248073596507311, 5.333631090819836, 5.2258703745901585, 0.178156990557909, 0.17269354313611984, 0.17022820934653282]","[('cats/n02121808_3442.JPEG', {'373'}), ('cats/n02121808_2623.JPEG', {'327'}), ('cats/n02121808_14813.JPEG', {'99'}), ('cats/n02121808_118.JPEG', {'34'}), ('cats/n02121808_246.JPEG', set()), ('cats/cats.jpg', {'0'}), ('cats/n02121808_10623.JPEG', {'13'}), ('cats/n02121808_10793.JPEG', set()), ('cats/n02121808_111.JPEG', {'23'}), ('cats/n02121808_1451.JPEG', {'90'}), ('cats/n02121808_2559.JPEG', set()), ('cats/n02121808_14.JPEG', {'80'})]"
"Intersection[Map(IsObject(Cat), IsObject(Cat), GetRight), Map(IsObject(Cat), IsObject(Cat), GetLeft)]",Edit,cats,CCE-NoAbs,0.475,1.3889097021811800,33.436323086562000,SmartLabelNoUB,TRUE,14.649850189685800,32.26265465840700,13198,1,5,"[11.299641210585833, 5.982402186840773, 5.496666304767132, 5.114394411444664, 4.346959825605154]","[('cats/n02121808_52.JPEG', {'515', '516'}), ('cats/n02121808_16252.JPEG', {'134', '132'}), ('cats/n02121808_14813.JPEG', set()), ('cats/n02121808_24823.JPEG', set()), ('cats/n02121808_1153.JPEG', set())]"
"Map(IsObject(Guitar), IsObject(Face), GetAbove)",Edit,festival,CCE-NoAbs,0.475,1.3880877581193500,33.3686545602096,SmartLabelNoUB,TIMEOUT,115.17849746346500,2400.000058185310,164,7,120,"[85.05857638642192, 48.68356144428253, 41.804453909397125, 40.101246889680624, 38.161113422364, 21.85167608782649, 19.50210440531373, 19.45230984687805, 19.42243406176567, 18.677532624453306, 18.603936199098825, 18.6007525511086, 18.599908035248518, 18.609954956918955, 18.59167955815792, 18.626673508435488, 18.606978118419647, 18.613415155559778, 18.58968386799097, 18.600190792232752, 18.611278031021357, 18.621654957532883, 18.59400073438883, 18.61603406444192, 18.61268825083971, 18.608478527516127, 18.610269401222467, 18.59924841299653, 18.604252010583878, 18.617196641862392, 18.603106893599033, 18.59840478375554, 18.612404000014067, 18.606324188411236, 18.595971688628197, 18.601629596203566, 18.586144261062145, 18.60424004867673, 18.61939201503992, 18.604087341576815, 18.603318605571985, 18.604736361652613, 18.59776573255658, 18.621178790926933, 18.602803479880095, 18.627340886741877, 18.60697367414832, 18.61092832311988, 18.604543201625347, 18.611550606787205, 18.655947044491768, 18.600094754248857, 18.59505458548665, 18.61432944983244, 18.604644883424044, 18.613788343966007, 18.595275063067675, 18.638388384133577, 18.611927069723606, 18.61393317580223, 18.603272140026093, 18.61600087210536, 18.600636791437864, 18.607486966997385, 18.59946658462286, 18.63207558915019, 18.61325705051422, 18.61180756613612, 18.595590241253376, 18.63237964361906, 18.622356671839952, 18.62643115222454, 18.619551964104176, 18.6090275272727, 18.64265513792634, 18.638338021934032, 18.62838416546583, 18.61116863042116, 18.584677547216415, 18.630181286484003, 18.593729056417942, 18.623020611703396, 18.635218374431133, 18.60069042444229, 18.591199688613415, 18.62570282071829, 18.60412320867181, 18.59951865300536, 18.5959011875093, 18.61710049584508, 18.633327707648277, 18.61687968671322, 18.60621428489685, 18.610706619918346, 18.604334387928247, 18.627092484384775, 18.591891914606094, 18.618294931948185, 18.606364000588655, 18.614648818969727, 18.60342188924551, 18.626767106354237, 18.60440243408084, 18.613824106752872, 18.589589525014162, 18.613047882914543, 18.607627283781767, 18.60495913401246, 18.598593536764383, 18.60961265489459, 18.609163660556078, 18.617436952888966, 18.60980336740613, 18.611855797469616, 18.589951030910015, 18.607200872153044, 18.58800060674548, 18.614432245492935, 18.608934748917818, 18.615268867462873]","[('festival/aaron_rodriguez_treefort2017-363_34254689531_o Medium.jpeg', {'793'}), ('festival/aaron-rodriguez-treefort-2016-286_25678607453_o Medium.jpeg', {'94', '93'}), ('festival/aaron_rodriguez_treefort2017-230_33877627921_o Medium.jpeg', set()), ('festival/matthew-wordell-treefort2016-4616_25968630360_o Medium.jpeg', {'1612'}), ('festival/aaron_rodriguez_treefort2017-319_33574320633_o Medium.jpeg', {'701'}), ('festival/aaron_rodriguez_treefort2017-191_33877926621_o Medium.jpeg', set()), ('festival/matthew-wordell-treefort2016-3795_26134843231_o Medium.jpeg', {'1525', '1524'}), ('festival/matthew-wordell-treefort2016-8853_26177976255_o Medium.jpeg', set())]"
"Union[IsObject(Guitar), Map(IsObject(Guitar), IsObject(Face), GetAbove)]",Search,festival,CCE-NoAbs,0.475,1.3872883330729200,33.30283996608600,SmartLabelNoUB,TRUE,7.055905289947990,0.07608586177229880,1,1,0,[],"[('festival/glenn_landberg_treefort2017-7119_33167197153_o Medium.jpeg', {'1231', '1225'}), ('festival/aaron_rodriguez_treefort2017-19_33480504591_o Medium.jpeg', {'355'})]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Guitar), IsObject(Face), GetAbove))]",Edit,festival,CCE-NoAbs,0.475,1.3865105141088200,33.238804144776600,SmartLabelNoUB,TRUE,16.3429551795125,224.9015888683500,127,1,3,"[88.80854982882738, 90.75337115302682, 45.23645941540599]","[('festival/matthew-wordell-treefort2016-8475_26111260551_o Medium.jpeg', {'1758', '1757', '1755', '1756'}), ('festival/aaron_rodriguez_treefort2017-373_34254899631_o Medium.jpeg', {'811'}), ('festival/matthew-wordell-treefort2016-4274_25928788670_o Medium.jpeg', {'1558', '1560', '1559', '1563', '1562', '1561'}), ('festival/aaron-rodriguez-treefort-2016-183_26255545346_o Medium.jpeg', {'55', '52', '53', '54'})]"
