GT Program,Type,Benchmark Info,Semantics,Delta,Avg. Per Component Pred. Set Size,Avg. Per Input Pred. Set Size,Question Selector,Correct?,Initial Synthesis Time,Active Learning Time,Initial Program Space Size,Final Program Space Size,# Rounds,Time Per Round,Initial Examples
"Map(IsObject(Guitar), IsObject(Face), GetAbove)",Edit,festival,CCE,0.375,1.4419605548487700,36.82500119180670,SmartLabel,TIMEOUT,5.834756437689070,2400.0001865029300,164,7,75,"[11.752798411995173, 7.023382171988487, 6.900996904820204, 5.897959977388382, 5.7714358158409595, 6.7041551768779755, 4.085905406624079, 4.012447368353605, 3.396801020950079, 2.6130630634725094, 3.3737748712301254, 3.3525035083293915, 3.345761686563492, 8.665886599570513, 39.20177624374628, 39.100379418581724, 39.104154605418444, 38.88985785096884, 38.93199736624956, 39.02111979201436, 39.04463679715991, 39.09168737009168, 39.135602205991745, 38.87369243428111, 38.83786639943719, 38.874863386154175, 38.905089762061834, 38.87515461072326, 38.81580810248852, 38.600595109164715, 38.53932826220989, 38.43725315481424, 38.36387759819627, 38.333518747240305, 38.33638146519661, 38.347197350114584, 38.357605539262295, 38.362974528223276, 38.16424156725407, 37.84723060205579, 37.51441540941596, 37.392640862613916, 37.331446796655655, 37.31782517582178, 37.32897635549307, 37.26733902096748, 37.26128505170345, 37.22544473037124, 37.285032238811255, 37.249480467289686, 37.260702945291996, 37.04127465933561, 36.93455932661891, 36.90199642628431, 36.94103146716952, 36.90137788653374, 36.87022074311972, 36.87213200703263, 36.89941279962659, 36.77122472971678, 36.74516277387738, 36.742674838751554, 36.756376165896654, 36.81580213829875, 36.770629078149796, 36.7872507981956, 36.80204477161169, 36.77995214983821, 36.647245056927204, 36.681027580052614, 36.57000159844756, 36.59344260394573, 36.59622347727418, 36.590277787297964, 36.595286548137665]","[('festival/aaron_rodriguez_treefort2017-363_34254689531_o Medium.jpeg', {'714'}), ('festival/aaron-rodriguez-treefort-2016-286_25678607453_o Medium.jpeg', {'72', '71'}), ('festival/aaron_rodriguez_treefort2017-230_33877627921_o Medium.jpeg', set()), ('festival/matthew-wordell-treefort2016-4616_25968630360_o Medium.jpeg', {'1401'}), ('festival/aaron_rodriguez_treefort2017-191_33877926621_o Medium.jpeg', set()), ('festival/aaron_rodriguez_treefort2017-319_33574320633_o Medium.jpeg', {'646'}), ('festival/aaron_rodriguez_treefort2017-89_33966815306_o Medium.jpeg', {'940'}), ('festival/matthew-wordell-treefort2016-1832_25921089260_o Medium.jpeg', {'1249'}), ('festival/matthew-wordell-treefort2016-3795_26134843231_o Medium.jpeg', {'1332', '1331'}), ('festival/matthew-wordell-treefort2016-8853_26177976255_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-55_33155622604_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-52_33999043175_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-46_33841345962_o Medium.jpeg', {'2334'}), ('festival/peter_lovera_treefort2017-429_34013378630_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-428_34397844855_o Medium.jpeg', {'2320'}), ('festival/peter_lovera_treefort2017-421_33587948843_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-41_33186189373_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-417_34013416960_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-407_34267344251_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-3_33155873444_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-394_34239002692_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-376_33588061853_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-368_34356282936_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-295_33588389613_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-288_34239860072_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-282_34356704246_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-272_34013889250_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-263_34267934571_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-230_33960568066_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-208_33960657786_o Medium.jpeg', {'2203'}), ('festival/peter_lovera_treefort2017-195_33844682752_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-191_33872659961_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-165_33958183296_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-157_33958208186_o Medium.jpeg', {'2159'}), ('festival/peter_lovera_treefort2017-138_33870021961_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-133_33958318866_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-120_33614337370_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016-1-36_25587484964_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016-1-33_25587537034_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--9_26173434426_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--42_25596352343_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--28_25926300300_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--23_25596540543_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--188_26176542951_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--154_25923448650_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-6376_33591720450_o Medium.jpeg', {'1970'}), ('festival/matthew_wordell_treefort2017-6264_33163602983_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-6230_33163208933_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-6127_33163095663_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-6014_33591093840_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5964_33163049913_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5952_33591063330_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5855_33818253782_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5852_33590965280_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5749_33132299854_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5626_33162817123_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5461_33584101540_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5431_33927907156_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5412_33811163772_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5339_33584022860_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5321_33155811253_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5318_33969172495_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5305_33811095632_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5080_33583785180_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5003_33125032814_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4847_33583746910_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4827_33125001664_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4809_33124981724_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4802_33583706710_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4759_33838551931_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4741_33968795795_o Medium.jpeg', {'1772'})]"
"Union[IsObject(Guitar), Map(IsObject(Guitar), IsObject(Face), GetAbove)]",Search,festival,CCE,0.375,1.440290832042070,37.121059717259500,SmartLabel,TRUE,4.6705856546759600,0.13406283035874400,1,1,0,[],"[('festival/glenn_landberg_treefort2017-7119_33167197153_o Medium.jpeg', {'1089', '1083'}), ('festival/aaron_rodriguez_treefort2017-19_33480504591_o Medium.jpeg', {'300'})]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Guitar), IsObject(Face), GetAbove))]",Edit,festival,CCE,0.375,1.4387113645222300,37.40111507917430,SmartLabel,TRUE,6.117050856351850,50.3627032674849,127,1,3,"[11.973165057599545, 27.742996979504824, 10.46234180033207]","[('festival/matthew-wordell-treefort2016-8475_26111260551_o Medium.jpeg', {'1499', '1500', '1497', '1498'}), ('festival/aaron_rodriguez_treefort2017-373_34254899631_o Medium.jpeg', {'732'}), ('festival/matthew-wordell-treefort2016-4274_25928788670_o Medium.jpeg', {'1349', '1353', '1351', '1350', '1348', '1352'}), ('festival/aaron-rodriguez-treefort-2016-183_26255545346_o Medium.jpeg', {'30', '32', '33', '31'})]"
"Map(Union[IsObject(Glasses), Smile, EyesOpen], IsObject(Person), GetBelow)",Edit,wedding,CCE-NoAbs,0.375,1.434934517916670,37.24080612972240,SmartLabelNoUB,TRUE,3.6760451085865500,226.5333903171120,3875,1,4,"[110.04057102650404, 102.56954633444548, 9.682741183787584, 3.992653537541628]","[('wedding/our-wedding_7667960846_o Medium.jpeg', {'255', '254'}), ('wedding/our-wedding_7667990430_o Medium.jpeg', {'299'}), ('wedding/our-wedding_7669155316_o Medium.jpeg', {'1551'}), ('wedding/our-wedding_7669245932_o Medium.jpeg', {'1643', '1641', '1642'}), ('wedding/our-wedding_7667858606_o Medium.jpeg', set()), ('wedding/our-wedding_7667888240_o Medium.jpeg', {'115', '116'})]"
"Union[Map(IsObject(Bride), IsObject(Face), GetRight), Map(IsObject(Bride), IsObject(Face), GetLeft)]",Edit,wedding,CCE-NoAbs,0.375,1.4313513557524200,37.08871815203720,SmartLabelNoUB,TRUE,6.242449510842560,151.42730547115200,8590,1,4,"[117.117486551404, 21.689277324825525, 9.024332460016012, 3.428679935634136]","[('wedding/our-wedding_7667901558_o Medium.jpeg', {'159', '160'}), ('wedding/our-wedding_7667875916_o Medium.jpeg', {'64'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', set()), ('wedding/our-wedding_7667895274_o Medium.jpeg', set()), ('wedding/our-wedding_7667856670_o Medium.jpeg', set()), ('wedding/our-wedding_7667907634_o Medium.jpeg', {'181'})]"
"Union[IsObject(Bride), Map(IsObject(Bride), IsObject(Face), GetAbove)]",Search,wedding,CCE-NoAbs,0.375,1.4279473516963900,36.94423457323620,SmartLabelNoUB,TRUE,62.735729958862100,361.41745003312800,97,7,22,"[91.14900295436382, 24.333071298897266, 21.486971862614155, 19.710474994033575, 19.693243607878685, 17.63416037708521, 17.031950812786818, 16.999014478176832, 13.672831423580647, 13.598478212952614, 10.440057590603828, 10.169792275875807, 10.177004978060722, 9.809755191206932, 9.712106090039015, 9.669120751321316, 8.549694936722517, 7.419413436204195, 7.361967489123344, 7.367120750248432, 7.356100242584944, 7.292750880122185]","[('wedding/our-wedding_7668149796_o Medium.jpeg', {'715', '712'}), ('wedding/our-wedding_7669446920_o Medium.jpeg', {'2018', '2021'}), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1163', '1160', '1159', '1167'}), ('wedding/our-wedding_7669245932_o Medium.jpeg', set()), ('wedding/our-wedding_7668991988_o Medium.jpeg', {'1188', '1189', '1192'}), ('wedding/our-wedding_7667876934_o Medium.jpeg', set()), ('wedding/our-wedding_7667977420_o Medium.jpeg', set()), ('wedding/our-wedding_7668013044_o Medium.jpeg', set()), ('wedding/our-wedding_7668052228_o Medium.jpeg', set()), ('wedding/our-wedding_7668134904_o Medium.jpeg', set()), ('wedding/our-wedding_7668587988_o Medium.jpeg', set()), ('wedding/our-wedding_7668615172_o Medium.jpeg', set()), ('wedding/our-wedding_7668876442_o Medium.jpeg', {'972', '977'}), ('wedding/our-wedding_7668954596_o Medium.jpeg', {'1130', '1133'})]"
"Map(IsObject(Face), IsObject(Face), GetAbove)",Edit,wedding,CCE-NoAbs,0.375,1.4247093966187000,36.80679897388900,SmartLabelNoUB,TRUE,518.2601884379980,549.4709733985360,1206,1,12,"[133.09798035770655, 110.92978676036, 79.59671385586262, 47.83773485943675, 25.23582172766328, 23.649068128317595, 23.652730528265238, 23.209405541419983, 23.107315830886364, 20.048589929938316, 19.555257197469473, 19.448011197149754]","[('wedding/our-wedding_7669442380_o Medium.jpeg', {'2012', '2009'}), ('wedding/our-wedding_7669076756_o Medium.jpeg', {'1424'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', set()), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1162', '1165', '1167'}), ('wedding/our-wedding_7667855224_o Medium.jpeg', set()), ('wedding/our-wedding_7668095250_o Medium.jpeg', {'579'}), ('wedding/our-wedding_7668991988_o Medium.jpeg', set()), ('wedding/our-wedding_7667876934_o Medium.jpeg', set()), ('wedding/our-wedding_7667907634_o Medium.jpeg', {'181'}), ('wedding/our-wedding_7667977420_o Medium.jpeg', set()), ('wedding/our-wedding_7668013044_o Medium.jpeg', set())]"
"Intersection[Complement(Smile), Map(IsObject(Face), IsObject(Face), GetAbove)]",Edit,wedding,CCE-NoAbs,0.375,1.4216256298780400,36.675907926891700,SmartLabelNoUB,TRUE,54.59965755790470,141.2750612720850,184,1,3,"[119.4862616583705, 16.461000952869654, 5.154726095497608]","[('wedding/our-wedding_7667907634_o Medium.jpeg', {'181'}), ('wedding/our-wedding_7669213072_o Medium.jpeg', {'1607'}), ('wedding/our-wedding_7669245932_o Medium.jpeg', set()), ('wedding/our-wedding_7668916354_o Medium.jpeg', {'1045'}), ('wedding/our-wedding_7668095250_o Medium.jpeg', {'579'})]"
"Intersection[Map(IsObject(Face), IsObject(Face), GetRight), Map(IsObject(Face), IsObject(Face), GetLeft)]",Edit,wedding,CCE-NoAbs,0.375,1.4186852941485700,36.551104835568600,SmartLabelNoUB,TRUE,22.218349773436800,0.26756715402007100,1,1,0,[],"[('wedding/our-wedding_7668015714_o Medium.jpeg', {'343', '345'}), ('wedding/our-wedding_7669326520_o Medium.jpeg', {'1777', '1780', '1782', '1775', '1773'})]"
"Intersection[Smile, EyesOpen]",Search ,wedding,CCE-NoAbs,0.375,1.4158786100431700,36.431974612032900,SmartLabelNoUB,TRUE,102.60746797174200,1126.6619778983300,5426,1,13,"[117.62765710800886, 118.4408667460084, 117.18650213256478, 120.74822817742825, 118.1950304992497, 120.95088856294751, 117.59101788699627, 116.13516181334853, 117.08149683102965, 17.13653665035963, 15.490671545267105, 15.00127124413848, 14.95408346503973]","[('wedding/our-wedding_7669409648_o Medium.jpeg', {'1963', '1964'}), ('wedding/our-wedding_7669224504_o Medium.jpeg', {'1631', '1629'}), ('wedding/our-wedding_7667897636_o Medium.jpeg', {'149'}), ('wedding/our-wedding_7669031674_o Medium.jpeg', set()), ('wedding/our-wedding_7669155316_o Medium.jpeg', {'1558', '1557'}), ('wedding/our-wedding_7667855224_o Medium.jpeg', set()), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1162', '1163', '1165', '1166'}), ('wedding/our-wedding_7667907634_o Medium.jpeg', set()), ('wedding/our-wedding_7669146078_o Medium.jpeg', {'1531'}), ('wedding/our-wedding_7667876934_o Medium.jpeg', set()), ('wedding/our-wedding_7667888240_o Medium.jpeg', {'119'}), ('wedding/our-wedding_7667977420_o Medium.jpeg', {'283'}), ('wedding/our-wedding_7668013044_o Medium.jpeg', {'339'})]"
"Intersection[IsObject(Face), Complement(Intersection[Smile, EyesOpen])]",Edit,wedding,CCE-NoAbs,0.375,1.413196667453570,36.31813906509890,SmartLabelNoUB,TRUE,118.73971033468800,159.086534563452,533,1,3,"[113.6893544755876, 26.194422475993633, 18.977649126201868]","[('wedding/our-wedding_7669224504_o Medium.jpeg', {'1630'}), ('wedding/our-wedding_7669092256_o Medium.jpeg', {'1448'}), ('wedding/our-wedding_7669245932_o Medium.jpeg', set()), ('wedding/our-wedding_7667883538_o Medium.jpeg', {'98'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', {'118'})]"
"Intersection[Smile, EyesOpen, Complement(MouthOpen)]",Search,wedding,CCE-NoAbs,0.375,1.4106313310635100,36.209252889770600,SmartLabelNoUB,TRUE,2.7475861981511100,0.23108618333935700,1,1,0,[],"[('wedding/our-wedding_7668472586_o Medium.jpeg', {'727'}), ('wedding/our-wedding_7669135388_o Medium.jpeg', {'1511'})]"
"Union[Map(IsObject(Bride), IsObject(Face), GetAbove), Map(IsObject(Suit), IsObject(Face), GetAbove)]",Search,wedding,CCE-NoAbs,0.375,1.4081751579241000,36.1050001687117,SmartLabelNoUB,TRUE,387.2920475117860,151.141988158226,220,1,5,"[92.48215248063207, 19.400809466838837, 13.013218816369772, 13.089397385716438, 13.000816717743874]","[('wedding/our-wedding_7668981368_o Medium.jpeg', {'1163', '1167'}), ('wedding/our-wedding_7667901558_o Medium.jpeg', {'160'}), ('wedding/our-wedding_7668991988_o Medium.jpeg', {'1192'}), ('wedding/our-wedding_7667897636_o Medium.jpeg', {'149'}), ('wedding/our-wedding_7667876934_o Medium.jpeg', set()), ('wedding/our-wedding_7667977420_o Medium.jpeg', set()), ('wedding/our-wedding_7668013044_o Medium.jpeg', {'339'})]"
"Intersection[IsObject(Face), Complement(Smile)]",Edit,wedding,CCE-NoAbs,0.375,1.4058213253321600,36.00509131103020,SmartLabelNoUB,TRUE,115.64632999524500,162.41111804172400,348,8,2,"[139.25159770995378, 20.908820442855358]","[('wedding/our-wedding_7669152422_o Medium.jpeg', {'1548', '1547'}), ('wedding/our-wedding_7668635930_o Medium.jpeg', {'919', '917'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', set()), ('wedding/our-wedding_7667858606_o Medium.jpeg', {'16'})]"
"Union[IsObject(Glasses), Intersection[Smile, EyesOpen]]",Search,wedding,CCE-NoAbs,0.375,1.4035635675398900,35.90926036590710,SmartLabelNoUB,TRUE,7.7378722578287100,257.51981672644600,5004,2,3,"[118.88696597516537, 116.6537761464715, 21.43460848554969]","[('wedding/our-wedding_7669135388_o Medium.jpeg', {'1512', '1511'}), ('wedding/our-wedding_7669242588_o Medium.jpeg', {'1639'}), ('wedding/our-wedding_7668991988_o Medium.jpeg', {'1191', '1190', '1192'}), ('wedding/our-wedding_7667895274_o Medium.jpeg', {'139'}), ('wedding/our-wedding_7668639922_o Medium.jpeg', {'928', '929', '927', '926'})]"
"Map(Map(IsObject(Face), IsObject(Face), GetRight), IsObject(Face), GetRight)",Edit,wedding,CCE-NoAbs,0.375,1.4013961200593100,35.81726265858900,SmartLabelNoUB,TRUE,122.80705592781300,108.50149179250000,31,1,2,"[86.15532332286239, 22.158429499715567]","[('wedding/our-wedding_7668901928_o Medium.jpeg', {'1028'}), ('wedding/our-wedding_7669405174_o Medium.jpeg', {'1955'}), ('wedding/our-wedding_7669027244_o Medium.jpeg', set()), ('wedding/our-wedding_7667888240_o Medium.jpeg', set())]"
"Union[EyesOpen, Intersection[IsObject(Face), Complement(MouthOpen)]]",Edit,wedding,CCE-NoAbs,0.375,1.3993136705191500,35.72887270449900,SmartLabelNoUB,TRUE,43.886248491704500,902.359482306987,20748,1,10,"[171.25063679739833, 110.9762128405273, 110.66902577877045, 106.70054469630122, 104.6911809258163, 106.73685547709465, 109.85160340368748, 67.1757313720882, 9.588896848261356, 4.499945390969515]","[('wedding/our-wedding_7669386434_o Medium.jpeg', {'1925', '1926'}), ('wedding/our-wedding_7669009912_o Medium.jpeg', {'1237', '1236'}), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1165', '1164', '1163', '1162', '1166', '1167'}), ('wedding/our-wedding_7667855224_o Medium.jpeg', {'11'}), ('wedding/our-wedding_7668507896_o Medium.jpeg', {'759'}), ('wedding/our-wedding_7667926596_o Medium.jpeg', {'239'}), ('wedding/our-wedding_7669146078_o Medium.jpeg', {'1531', '1532'}), ('wedding/our-wedding_7668991988_o Medium.jpeg', {'1191', '1192'}), ('wedding/our-wedding_7667858606_o Medium.jpeg', set()), ('wedding/our-wedding_7667886840_o Medium.jpeg', {'113', '111', '112'}), ('wedding/our-wedding_7667975724_o Medium.jpeg', {'274', '273', '275'}), ('wedding/our-wedding_7667883538_o Medium.jpeg', {'99', '98'})]"
"Union[Smile, Map(Smile, IsObject(Face), GetRight)]",Edit,wedding,CCE-NoAbs,0.375,1.3973113151920700,35.643882364027900,SmartLabelNoUB,TRUE,225.3463500291110,168.90699099376800,53,1,2,"[139.54935420304537, 29.14345933869481]","[('wedding/our-wedding_7667915946_o Medium.jpeg', {'198', '199'}), ('wedding/our-wedding_7668081866_o Medium.jpeg', {'518', '517', '516'}), ('wedding/our-wedding_7669245932_o Medium.jpeg', {'1647', '1648', '1646'}), ('wedding/our-wedding_7669312112_o Medium.jpeg', {'1752', '1753', '1751', '1748', '1745', '1743', '1746', '1749', '1747', '1744'})]"
"Union[IsObject(Bride), Map(IsObject(Bride), IsObject(Face), GetLeft), Map(IsObject(Bride), IsObject(Face), GetRight)]",Edit,wedding,CCE-NoAbs,0.375,1.3953845204433700,35.56209920621600,SmartLabelNoUB,TRUE,80.29536250606180,131.61487575247900,53,1,2,"[111.96466739848256, 19.454378705471754]","[('wedding/our-wedding_7668083094_o Medium.jpeg', {'530', '528', '522'}), ('wedding/our-wedding_7669081966_o Medium.jpeg', {'1430', '1431'}), ('wedding/our-wedding_7669245932_o Medium.jpeg', set()), ('wedding/our-wedding_7669146078_o Medium.jpeg', {'1529', '1531', '1532'})]"
"Union[IsObject(Car), IsObject(Bicycle)]",Search,cars,CCE-NoAbs,0.375,1.397310755205620,35.86687147980830,SmartLabelNoUB,TRUE,50.035577185452000,67.73881681263450,5783,1,2,"[61.58553929999471, 6.1195903196930885]","[('cars/014_2938008229_o.jpg', {'0', '2', '1'}), ('cars/smartbikes--farragut-square_2733925626_o.jpg', {'1051', '1052', '1056'}), ('cars/7277639906_2f455d0a66_c.jpg', {'274', '276', '275'}), ('cars/look-up-from-your-smartphone_6824473546_o.jpg', {'834', '830'})]"
"Map(Intersection[Smile, EyesOpen], IsObject(Car), GetIsContained)",Search,cars,CCE-NoAbs,0.375,1.3991669450674200,36.16056112526990,SmartLabelNoUB,TRUE,295.77976915985300,233.08241452276700,1101,1,7,"[63.43569800630212, 55.63361864537001, 54.07085980474949, 44.12660365179181, 6.404851194471121, 4.673139404505491, 4.648731559514999]","[('cars/n02958343_1902.JPEG', {'951'}), ('cars/7283056644_e9ca3877d1_c.jpg', {'281'}), ('cars/bike-commuter-on-14th-st_6943659117_o.jpg', set()), ('cars/classic-car-rally-2008_2938842248_o.jpg', set()), ('cars/5421932595_68f7ab545d_c.jpg', set()), ('cars/7277639906_2f455d0a66_c.jpg', set()), ('cars/interesting-foldy-bike_5079464538_o.jpg', set()), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', set())]"
"Map(IsObject(Car), IsObject(Face), GetContains)",Edit,cars,CCE-NoAbs,0.375,1.4009568424341600,36.4437618548222,SmartLabelNoUB,TRUE,444.890678614378,212.43105908110700,2093,1,5,"[69.78612058982253, 70.22145427390933, 67.29476400092244, 4.156418398022652, 0.940056823194027]","[('cars/classic-car-rally-2008_2938842248_o.jpg', {'599'}), ('cars/n02958343_1902.JPEG', {'957', '958'}), ('cars/commuter-with-a-capital-bikeshare-bike_5739859831_o.jpg', set()), ('cars/7277639906_2f455d0a66_c.jpg', set()), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', set()), ('cars/5421932595_68f7ab545d_c.jpg', {'259'}), ('cars/7283056644_e9ca3877d1_c.jpg', {'286', '285'})]"
Complement(IsObject(Car)),Search,cars,CCE-NoAbs,0.375,1.4026839363845200,36.717025716670900,SmartLabelNoUB,TRUE,293.3564145080750,474.27957524359200,4882,58,17,"[80.7199414819479, 75.11645001918077, 44.50340534374118, 44.10362922772765, 43.681203458458185, 41.91671904921532, 39.380511466413736, 32.15960827842355, 24.1354739703238, 17.789226345717907, 9.650208931416273, 4.3528605699539185, 3.412399649620056, 3.293419014662504, 3.267394956201315, 3.2274391539394855, 3.1864641718566418]","[('cars/n02958343_1902.JPEG', {'955', '957', '958', '956', '953', '954', '952'}), ('cars/smartbikes--farragut-square_2733925626_o.jpg', {'1051', '1053', '1052', '1054'}), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', {'450', '442', '443', '449', '437', '433', '448', '435', '446', '444', '436', '438', '441', '434', '439', '440', '445'}), ('cars/look-up-from-your-smartphone_6824473546_o.jpg', {'827', '831', '825', '833', '835', '823', '822', '837', '824', '829', '828', '836', '821', '830'}), ('cars/014_2938008229_o.jpg', {'3', '6', '4'}), ('cars/biking-at-hains-point_3994789631_o.jpg', {'461', '462', '468', '471', '465', '466', '464', '463', '467', '470', '469'}), ('cars/bikes_3938109841_o.jpg', {'430', '421', '425', '420', '419', '422', '431', '432', '426', '423', '427'}), ('cars/5421932595_68f7ab545d_c.jpg', {'259', '255', '256', '257', '253', '252', '254'}), ('cars/bob-at-the-tidal-basin_3006015262_o.jpg', {'557', '558', '556'}), ('cars/laughter_5740404248_o.jpg', {'798', '800', '805', '806', '793', '796', '807', '801', '802', '794', '799', '795', '803', '797', '792', '809'}), ('cars/mount-vernon-trail-bike-commuter_6970591747_o.jpg', {'870', '874', '873', '872', '871', '875'})]"
"Complement(Union[IsObject(Car), IsObject(Bicycle)])",Edit,cars,CCE-NoAbs,0.375,1.404351475371080,36.98086668673170,SmartLabelNoUB,TRUE,5.284326933324340,4.568823125213390,4,1,1,[4.52401527762413],"[('cars/bike-with-convenient-wine-holder_5747868888_o.jpg', {'352', '353'}), ('cars/1972-porsche-spyder-718-rsk-replica_2937995287_o.jpg', {'91'}), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'69', '72', '71', '68', '70'})]"
"Map(IsObject(Car), Union[IsObject(Person), IsObject(Bicycle)], GetContains)",Edit,cars,CCE-NoAbs,0.375,1.4059624876123300,37.23576389509550,SmartLabelNoUB,TRUE,57.35134568810460,0.0670262798666954,1,1,0,[],"[('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'71', '69'}), ('cars/5421932595_68f7ab545d_c.jpg', {'253'})]"
"Intersection[EyesOpen, Complement(Map(IsObject(Car), EyesOpen, GetContains))]",Search,cars,CCE-NoAbs,0.375,1.4075197994455400,37.482164529847200,SmartLabelNoUB,TRUE,12.957044653594500,185.8072429522870,1335,3,4,"[69.53778410702944, 68.01079714670777, 44.4362530708313, 3.52326138690114]","[('cars/leggy-biker_6262285232_o.jpg', {'815'}), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'72'}), ('cars/bob-at-the-tidal-basin_3006015262_o.jpg', {'558'}), ('cars/n02834778_1724.JPEG', {'928', '929'}), ('cars/5421932595_68f7ab545d_c.jpg', set()), ('cars/interesting-foldy-bike_5079464538_o.jpg', set())]"
"Map(IsObject(Person), IsObject(Car), GetIsContained)",Search,cars,CCE-NoAbs,0.375,1.4090260518743800,37.72048645526280,SmartLabelNoUB,TRUE,464.8749012798070,95.010662548244,87,1,3,"[59.512141447514296, 23.573889162391424, 11.865768898278475]","[('cars/classic-car-rally-2008_2938842248_o.jpg', {'591'}), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'64'}), ('cars/7277639906_2f455d0a66_c.jpg', set()), ('cars/msa-classic-car-rally-2009_3942380148_o.jpg', set()), ('cars/tr3a-and-her-owner-off-to-have-a-good-time_2935777789_o.jpg', set())]"
