GT Program,Benchmark Info,Semantics,Delta,Avg. Per Component Pred. Set Size,Avg. Per Input Pred. Set Size,Question Selector,Correct?,Initial Synthesis Time,Active Learning Time,Initial Program Space Size,Final Program Space Size,# Rounds,Time Per Round,Initial Examples
"Map(IsObject(Guitar), IsObject(Face), GetAbove)",festival,CCE,0.325,1.4718812563736623,50.54024875403733,SmartLabel,TIMEOUT,7.025515712797642,2400.000172354281,167,7,61,"[17.49317790195346, 10.834314033389091, 11.301439918577671, 9.913127422332764, 9.128958888351917, 8.3474227078259, 7.642565436661243, 7.257727421820164, 8.30393211916089, 5.152492672204971, 5.067739516496658, 4.559485342353582, 3.862643640488386, 4.09710793197155, 4.072200555354357, 4.071361497044563, 10.185510396957397, 27.99185501039028, 53.11028379574418, 52.888577707111835, 52.86906795948744, 52.721995651721954, 52.67581105977297, 52.678344413638115, 52.62921952828765, 52.67002637684345, 52.64055487513542, 52.53073012828827, 52.593820214271545, 52.54325207695365, 52.56036561354995, 52.54534177854657, 52.453250616788864, 52.317216511815786, 52.28170568495989, 52.105225306004286, 51.924503952264786, 51.89841562509537, 51.84053568914533, 51.87610353901982, 51.874324169009924, 51.56580273061991, 51.20908836647868, 50.92180613055825, 50.72365025803447, 50.75495729967952, 50.68807378038764, 50.68569182604551, 50.6114987693727, 50.64665286242962, 50.616703417152166, 50.63562971353531, 50.61146555095911, 50.36709229275584, 50.329635348170996, 50.159100487828255, 50.16070603206754, 50.246783286333084, 50.103762187063694, 50.112312979996204, 50.18440376594663]","[('festival/aaron_rodriguez_treefort2017-363_34254689531_o Medium.jpeg', {'699'}), ('festival/aaron-rodriguez-treefort-2016-286_25678607453_o Medium.jpeg', {'72', '71'}), ('festival/aaron_rodriguez_treefort2017-199_34007489525_o Medium.jpeg', set()), ('festival/aaron_rodriguez_treefort2017-142_33878222941_o Medium.jpeg', set()), ('festival/matthew-wordell-treefort2016-4616_25968630360_o Medium.jpeg', {'1342'}), ('festival/peter_lovera_treefort2017-208_33960657786_o Medium.jpeg', {'2107'}), ('festival/aaron_rodriguez_treefort2017-191_33877926621_o Medium.jpeg', set()), ('festival/aaron_rodriguez_treefort2017-319_33574320633_o Medium.jpeg', {'631'}), ('festival/aaron_rodriguez_treefort2017-89_33966815306_o Medium.jpeg', {'904'}), ('festival/matthew-wordell-treefort2016-1832_25921089260_o Medium.jpeg', {'1213'}), ('festival/matthew-wordell-treefort2016-3795_26134843231_o Medium.jpeg', {'1295', '1296'}), ('festival/matthew-wordell-treefort2016-8853_26177976255_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-6376_33591720450_o Medium.jpeg', {'1893'}), ('festival/peter_lovera_treefort2017-55_33155622604_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-52_33999043175_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-46_33841345962_o Medium.jpeg', {'2219'}), ('festival/peter_lovera_treefort2017-429_34013378630_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-428_34397844855_o Medium.jpeg', {'2205'}), ('festival/peter_lovera_treefort2017-421_33587948843_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-41_33186189373_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-417_34013416960_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-407_34267344251_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-3_33155873444_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-394_34239002692_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-376_33588061853_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-368_34356282936_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-295_33588389613_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-288_34239860072_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-282_34356704246_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-272_34013889250_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-263_34267934571_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-230_33960568066_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-195_33844682752_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-191_33872659961_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-165_33958183296_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-157_33958208186_o Medium.jpeg', {'2064'}), ('festival/peter_lovera_treefort2017-138_33870021961_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-133_33958318866_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-120_33614337370_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016-1-36_25587484964_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016-1-33_25587537034_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--9_26173434426_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--42_25596352343_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--28_25926300300_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--23_25596540543_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--188_26176542951_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--154_25923448650_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-6264_33163602983_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-6230_33163208933_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-6127_33163095663_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-6014_33591093840_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5964_33163049913_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5952_33591063330_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5855_33818253782_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5852_33590965280_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5749_33132299854_o Medium.jpeg', set())]"
"Union[IsObject(Guitar), Map(IsObject(Guitar), IsObject(Face), GetAbove)]",festival,CCE,0.325,1.4702217930043906,50.79128914150026,SmartLabel,True,4.606974840164185,0.1711922101676464,1,1,0,[],"[('festival/glenn_landberg_treefort2017-7119_33167197153_o Medium.jpeg', {'1053', '1047'}), ('festival/aaron_rodriguez_treefort2017-19_33480504591_o Medium.jpeg', {'285'})]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Guitar), IsObject(Face), GetAbove))]",festival,CCE,0.325,1.468652030357782,51.02875977828951,SmartLabel,True,6.356515239924192,33.41568399593234,127,1,2,"[24.130615949630737, 9.051042400300503]","[('festival/matthew-wordell-treefort2016-8475_26111260551_o Medium.jpeg', {'1421', '1422', '1423', '1420'}), ('festival/aaron_rodriguez_treefort2017-373_34254899631_o Medium.jpeg', {'717'}), ('festival/matthew-wordell-treefort2016-4274_25928788670_o Medium.jpeg', {'1317', '1316', '1314', '1315', '1313', '1312'}), ('festival/aaron-rodriguez-treefort-2016-183_26255545346_o Medium.jpeg', {'31', '32', '33', '30'})]"
"Map(Union[IsObject(Glasses), Smile, EyesOpen], IsObject(Person), GetBelow)",wedding,CCE-NoAbs,0.325,1.464669796987299,50.760239784124,SmartLabelNoUB,True,22.776554729789495,158.18650680407882,2335,1,3,"[143.70458231121302, 8.5191699154675, 5.630109265446663]","[('wedding/our-wedding_7667960846_o Medium.jpeg', {'255', '254'}), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1153', '1158', '1152'}), ('wedding/our-wedding_7669155316_o Medium.jpeg', {'1529'}), ('wedding/our-wedding_7667858606_o Medium.jpeg', set()), ('wedding/our-wedding_7667888240_o Medium.jpeg', {'115', '116'})]"
"Union[Map(IsObject(Bride), IsObject(Face), GetRight), Map(IsObject(Bride), IsObject(Face), GetLeft)]",wedding,CCE-NoAbs,0.325,1.4608917807127384,50.50549004606954,SmartLabelNoUB,True,6.202607739716768,336.60762978345156,7309,1,2,"[166.7983042113483, 169.57986511290073]","[('wedding/our-wedding_7667901558_o Medium.jpeg', {'159', '160'}), ('wedding/our-wedding_7667875916_o Medium.jpeg', {'64'}), ('wedding/our-wedding_7667858606_o Medium.jpeg', set()), ('wedding/our-wedding_7669220304_o Medium.jpeg', set())]"
"Union[IsObject(Bride), Map(IsObject(Bride), IsObject(Face), GetAbove)]",wedding,CCE-NoAbs,0.325,1.4573026652519057,50.26347779491781,SmartLabelNoUB,True,62.382867608219385,23.3970979899168,5,1,2,"[15.245958518236876, 7.992461740970612]","[('wedding/our-wedding_7668149796_o Medium.jpeg', {'712', '715'}), ('wedding/our-wedding_7669446920_o Medium.jpeg', {'1969', '1972'}), ('wedding/our-wedding_7667880240_o Medium.jpeg', set()), ('wedding/our-wedding_7668045644_o Medium.jpeg', set())]"
"Map(IsObject(Face), IsObject(Face), GetAbove)",wedding,CCE-NoAbs,0.325,1.4538886285940404,50.03327101943201,SmartLabelNoUB,True,513.3344224505126,596.063512545079,735,1,9,"[197.78887785971165, 172.45432383939624, 133.62472808733582, 38.65196918696165, 11.448076613247395, 11.43905521556735, 10.353882193565369, 10.05283884331584, 10.104101676493883]","[('wedding/our-wedding_7669442380_o Medium.jpeg', {'1960', '1963'}), ('wedding/our-wedding_7669076756_o Medium.jpeg', {'1402'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', set()), ('wedding/our-wedding_7667895274_o Medium.jpeg', set()), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1162', '1167', '1165'}), ('wedding/our-wedding_7668095250_o Medium.jpeg', {'579'}), ('wedding/our-wedding_7667876934_o Medium.jpeg', set()), ('wedding/our-wedding_7667977420_o Medium.jpeg', set()), ('wedding/our-wedding_7668013044_o Medium.jpeg', set())]"
"Intersection[Complement(Smile), Map(IsObject(Face), IsObject(Face), GetAbove)]",wedding,CCE-NoAbs,0.325,1.4506371651103593,49.81402647135029,SmartLabelNoUB,True,50.00259416177869,337.7863958515227,214,1,4,"[183.99997125566006, 87.12179799005389, 52.99084273725748, 13.347140524536371]","[('wedding/our-wedding_7667907634_o Medium.jpeg', {'181'}), ('wedding/our-wedding_7669213072_o Medium.jpeg', {'1585'}), ('wedding/our-wedding_7668916354_o Medium.jpeg', {'1045'}), ('wedding/our-wedding_7667855224_o Medium.jpeg', set()), ('wedding/our-wedding_7668095250_o Medium.jpeg', {'579'}), ('wedding/our-wedding_7668045644_o Medium.jpeg', set())]"
"Intersection[Map(IsObject(Face), IsObject(Face), GetRight), Map(IsObject(Face), IsObject(Face), GetLeft)]",wedding,CCE-NoAbs,0.325,1.4475369324863843,49.60497934410958,SmartLabelNoUB,True,66.60874896869063,0.38119300827383995,1,1,0,[],"[('wedding/our-wedding_7668015714_o Medium.jpeg', {'343', '345'}), ('wedding/our-wedding_7669326520_o Medium.jpeg', {'1760', '1758', '1755', '1753', '1751'})]"
"Intersection[Smile, EyesOpen]",wedding,CCE-NoAbs,0.325,1.4445776195271354,49.405434359016176,SmartLabelNoUB,TIMEOUT,117.21764223650098,2400.0003074258566,11950,7,15,"[155.9050380550325, 151.02894588559866, 154.82260309532285, 158.87110782042146, 163.31886445358396, 155.40627846121788, 150.45526448637247, 144.12304788082838, 143.26229897513986, 145.36334743350744, 147.09204176068306, 149.0004781447351, 150.87778526172042, 150.84747011959553, 148.73584761843085]","[('wedding/our-wedding_7669409648_o Medium.jpeg', {'1914', '1915'}), ('wedding/our-wedding_7669224504_o Medium.jpeg', {'1609', '1607'}), ('wedding/our-wedding_7668052228_o Medium.jpeg', {'437'}), ('wedding/our-wedding_7667895274_o Medium.jpeg', set()), ('wedding/our-wedding_7669146078_o Medium.jpeg', {'1509'}), ('wedding/our-wedding_7668083094_o Medium.jpeg', {'526', '528', '527'}), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1162', '1165', '1163', '1166'}), ('wedding/our-wedding_7668041282_o Medium.jpeg', {'410'}), ('wedding/our-wedding_7669155316_o Medium.jpeg', {'1536', '1535'}), ('wedding/our-wedding_7668991988_o Medium.jpeg', {'1192', '1191'}), ('wedding/our-wedding_7669312112_o Medium.jpeg', {'1724', '1727', '1729', '1721', '1722', '1726', '1731', '1725', '1723'}), ('wedding/our-wedding_7667858606_o Medium.jpeg', set()), ('wedding/our-wedding_7667854222_o Medium.jpeg', set()), ('wedding/our-wedding_7667876934_o Medium.jpeg', set()), ('wedding/our-wedding_7667886840_o Medium.jpeg', {'112', '113'}), ('wedding/our-wedding_7667855224_o Medium.jpeg', set())]"
"Intersection[IsObject(Face), Complement(Intersection[Smile, EyesOpen])]",wedding,CCE-NoAbs,0.325,1.4417498315882975,49.21475803992692,SmartLabelNoUB,True,231.2242064587772,186.247310385108,302,1,2,"[176.02400502189994, 9.924429163336754]","[('wedding/our-wedding_7669224504_o Medium.jpeg', {'1608'}), ('wedding/our-wedding_7669092256_o Medium.jpeg', {'1426'}), ('wedding/our-wedding_7669245932_o Medium.jpeg', set()), ('wedding/our-wedding_7667858606_o Medium.jpeg', {'16'})]"
"Intersection[Smile, EyesOpen, Complement(MouthOpen)]",wedding,CCE-NoAbs,0.325,1.4390449909511485,49.03237199558068,SmartLabelNoUB,True,3.1505140103399754,497.33949214965105,90,1,7,"[161.40265121683478, 160.2130802348256, 151.60351959243417, 9.68391551822424, 4.868202745914459, 4.668884981423616, 4.692952945828438]","[('wedding/our-wedding_7668472586_o Medium.jpeg', {'727'}), ('wedding/our-wedding_7669135388_o Medium.jpeg', {'1489'}), ('wedding/our-wedding_7667854222_o Medium.jpeg', set()), ('wedding/our-wedding_7668115516_o Medium.jpeg', {'639'}), ('wedding/our-wedding_7669220304_o Medium.jpeg', set()), ('wedding/our-wedding_7668052228_o Medium.jpeg', {'437'}), ('wedding/our-wedding_7668516242_o Medium.jpeg', set()), ('wedding/our-wedding_7668542548_o Medium.jpeg', {'787'}), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1165'})]"
"Union[Map(IsObject(Bride), IsObject(Face), GetAbove), Map(IsObject(Suit), IsObject(Face), GetAbove)]",wedding,CCE-NoAbs,0.325,1.4364552499155803,48.85774705950449,SmartLabelNoUB,True,1480.9519563764334,241.6183753311634,92,1,6,"[155.62143240123987, 33.70701219514012, 15.371082980185747, 12.256895367056131, 12.235705491155386, 12.220874458551407]","[('wedding/our-wedding_7668981368_o Medium.jpeg', {'1167', '1163'}), ('wedding/our-wedding_7667901558_o Medium.jpeg', {'160'}), ('wedding/our-wedding_7667907634_o Medium.jpeg', {'180'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', set()), ('wedding/our-wedding_7668045644_o Medium.jpeg', set()), ('wedding/our-wedding_7667876934_o Medium.jpeg', set()), ('wedding/our-wedding_7667977420_o Medium.jpeg', set()), ('wedding/our-wedding_7668013044_o Medium.jpeg', {'339'})]"
"Intersection[IsObject(Face), Complement(Smile)]",wedding,CCE-NoAbs,0.325,1.4339734147564933,48.69039816243151,SmartLabelNoUB,True,347.0286805815995,390.9531193226576,157,1,4,"[203.27087697014213, 136.9811929166317, 43.565131451934576, 6.948560152202845]","[('wedding/our-wedding_7669152422_o Medium.jpeg', {'1525', '1526'}), ('wedding/our-wedding_7668635930_o Medium.jpeg', {'919', '917'}), ('wedding/our-wedding_7667860764_o Medium.jpeg', set()), ('wedding/our-wedding_7668472586_o Medium.jpeg', set()), ('wedding/our-wedding_7668074942_o Medium.jpeg', {'499', '498'}), ('wedding/our-wedding_7667858606_o Medium.jpeg', {'16'})]"
"Union[IsObject(Glasses), Intersection[Smile, EyesOpen]]",wedding,CCE-NoAbs,0.325,1.4315928789916557,48.52987983258596,SmartLabelNoUB,True,8.108995266258717,786.3450422100723,3809,25,11,"[172.9617086313665, 161.59565299004316, 103.94520141929388, 93.95369601994753, 77.41215693950653, 68.322817992419, 67.46079155802727, 21.98069193586707, 16.31953901052475, 2.247251085937023, 0.1350332573056221]","[('wedding/our-wedding_7669135388_o Medium.jpeg', {'1489', '1490'}), ('wedding/our-wedding_7669242588_o Medium.jpeg', {'1617'}), ('wedding/our-wedding_7668991988_o Medium.jpeg', {'1190', '1191', '1192'}), ('wedding/our-wedding_7667895274_o Medium.jpeg', {'139'}), ('wedding/our-wedding_7667907634_o Medium.jpeg', {'178'}), ('wedding/our-wedding_7667873202_o Medium.jpeg', {'51', '50'}), ('wedding/our-wedding_7668045644_o Medium.jpeg', {'419', '416', '417', '418'}), ('wedding/our-wedding_7668106286_o Medium.jpeg', set()), ('wedding/our-wedding_7669280110_o Medium.jpeg', {'1668', '1667', '1669'}), ('wedding/our-wedding_7669446920_o Medium.jpeg', {'1971', '1970', '1972'}), ('wedding/our-wedding_7669481074_o Medium.jpeg', {'2014'})]"
"Map(Map(IsObject(Face), IsObject(Face), GetRight), IsObject(Face), GetRight)",wedding,CCE-NoAbs,0.325,1.4293075646574112,48.37578223593424,SmartLabelNoUB,True,117.93999050557613,181.68608082830906,29,1,4,"[113.37665502354503, 44.37317141517997, 16.266179211437702, 7.410414222627878]","[('wedding/our-wedding_7668901928_o Medium.jpeg', {'1028'}), ('wedding/our-wedding_7669405174_o Medium.jpeg', {'1906'}), ('wedding/our-wedding_7667890340_o Medium.jpeg', {'123'}), ('wedding/our-wedding_7668033238_o Medium.jpeg', set()), ('wedding/our-wedding_7667888240_o Medium.jpeg', set()), ('wedding/our-wedding_7667856670_o Medium.jpeg', set())]"
"Union[EyesOpen, Intersection[IsObject(Face), Complement(MouthOpen)]]",wedding,CCE-NoAbs,0.325,1.4271118704931374,48.22772768228847,SmartLabelNoUB,True,52.9613286331296,785.4891904741526,14843,1,5,"[316.23254077509046, 160.3968349583447, 156.30650287494063, 147.00348817557096, 5.255618307739496]","[('wedding/our-wedding_7669386434_o Medium.jpeg', {'1877', '1876'}), ('wedding/our-wedding_7669009912_o Medium.jpeg', {'1237', '1236'}), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1167', '1163', '1165', '1162', '1164', '1166'}), ('wedding/our-wedding_7668507896_o Medium.jpeg', {'759'}), ('wedding/our-wedding_7667926596_o Medium.jpeg', {'239'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', {'119'}), ('wedding/our-wedding_7667858606_o Medium.jpeg', set())]"
"Union[Smile, Map(Smile, IsObject(Face), GetRight)]",wedding,CCE-NoAbs,0.325,1.4250006261044124,48.08536753455215,SmartLabelNoUB,True,383.3814542032778,617.1371470987797,127,1,5,"[188.1075296662748, 179.44560983404517, 87.25796366482973, 82.57571418583393, 79.46404432505369]","[('wedding/our-wedding_7667915946_o Medium.jpeg', {'198', '199'}), ('wedding/our-wedding_7668081866_o Medium.jpeg', {'517', '518', '516'}), ('wedding/our-wedding_7669312112_o Medium.jpeg', {'1724', '1727', '1729', '1721', '1722', '1730', '1726', '1731', '1725', '1723'}), ('wedding/our-wedding_7667886840_o Medium.jpeg', {'112', '113', '111'}), ('wedding/our-wedding_7667926596_o Medium.jpeg', {'239'}), ('wedding/our-wedding_7668103448_o Medium.jpeg', {'604'}), ('wedding/our-wedding_7668115516_o Medium.jpeg', {'638', '639', '637'})]"
"Union[IsObject(Bride), Map(IsObject(Bride), IsObject(Face), GetLeft), Map(IsObject(Bride), IsObject(Face), GetRight)]",wedding,CCE-NoAbs,0.325,1.422969051315262,47.94837946786248,SmartLabelNoUB,True,78.66543088853359,62.50084150955081,13,1,2,"[43.77215410768986, 18.469306405633688]","[('wedding/our-wedding_7668083094_o Medium.jpeg', {'522', '530', '528'}), ('wedding/our-wedding_7669081966_o Medium.jpeg', {'1409', '1408'}), ('wedding/our-wedding_7667868308_o Medium.jpeg', set()), ('wedding/our-wedding_7667907634_o Medium.jpeg', {'174', '181'})]"
"Union[IsObject(Car), IsObject(Bicycle)]",cars,CCE-NoAbs,0.325,1.4252050424918368,48.44108457856029,SmartLabelNoUB,True,58.233008310198784,156.50294747576118,7771,1,1,[156.45687789469957],"[('cars/014_2938008229_o.jpg', {'1', '2', '0'}), ('cars/smartbikes--farragut-square_2733925626_o.jpg', {'929', '934', '930'}), ('cars/laughter_5740404248_o.jpg', {'685'})]"
"Map(Intersection[Smile, EyesOpen], IsObject(Car), GetIsContained)",cars,CCE-NoAbs,0.325,1.4273597248983543,48.91587313977819,SmartLabelNoUB,True,540.7099232673645,235.69002375379205,631,3,7,"[97.1898891068995, 72.10769031196833, 51.13209776580334, 9.819123309105635, 3.753465935587883, 1.0353760085999966, 0.5881590694189072]","[('cars/n02958343_1902.JPEG', {'829'}), ('cars/7283056644_e9ca3877d1_c.jpg', {'208'}), ('cars/014_2938008229_o.jpg', set()), ('cars/5421932595_68f7ab545d_c.jpg', set()), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', set()), ('cars/7277639906_2f455d0a66_c.jpg', set())]"
"Map(IsObject(Car), IsObject(Face), GetContains)",cars,CCE-NoAbs,0.325,1.4294374543617814,49.373704966666885,SmartLabelNoUB,True,439.95901123061776,248.84950686991215,1150,7,3,"[110.54464652761817, 116.28724966570735, 20.86077208071947]","[('cars/classic-car-rally-2008_2938842248_o.jpg', {'526'}), ('cars/n02958343_1902.JPEG', {'835', '836'}), ('cars/commuter-with-a-capital-bikeshare-bike_5739859831_o.jpg', set()), ('cars/bikes_3938109841_o.jpg', set()), ('cars/44929498572_0b602cb182_c.jpg', set())]"
Complement(IsObject(Car)),cars,CCE-NoAbs,0.325,1.4314422810370184,49.8154725189279,SmartLabelNoUB,True,559.0542136318982,811.6717033609748,7250,55,15,"[175.5942749492824, 150.26976681873202, 56.35370887070894, 58.275102864950895, 57.200674653053284, 57.47033826634288, 48.80441481247544, 40.34620748087764, 38.95312267169356, 28.166175853461027, 23.317040991038084, 21.889284420758486, 21.049832805991173, 18.359754607081413, 14.035903692245483]","[('cars/n02958343_1902.JPEG', {'831', '834', '832', '833', '835', '830', '836'}), ('cars/smartbikes--farragut-square_2733925626_o.jpg', {'929', '930', '931', '932'}), ('cars/laughter_5740404248_o.jpg', {'678', '675', '679', '673', '672', '683', '670', '671', '680', '685', '674', '687', '676', '681', '677', '684'}), ('cars/bike-commuter-on-14th-st_6943659117_o.jpg', {'256', '254', '262', '257', '253', '255'}), ('cars/look-up-from-your-smartphone_6824473546_o.jpg', {'714', '708', '706', '711', '705', '700', '707', '703', '713', '715', '709', '701', '702', '699'}), ('cars/epa-bikes_5739874075_o.jpg', {'556', '550', '548', '552', '551', '555', '554', '553', '549', '547'}), ('cars/014_2938008229_o.jpg', {'4', '6', '3'}), ('cars/7283056644_e9ca3877d1_c.jpg', {'212', '213', '210', '211'}), ('cars/bikers-at-point-joe_107834549_o.jpg', {'322', '325', '323', '317', '324', '320', '318', '316', '321'}), ('cars/bill-line-national-parks-spokesperson-on-a-bike_6189270083_o.jpg', {'436', '434', '433', '439', '435', '437'}), ('cars/friends_1458870589_o.jpg', {'592', '597', '596', '595', '593', '594'}), ('cars/interesting-foldy-bike_5079464538_o.jpg', {'668', '660', '659', '669', '667', '661', '666', '658'})]"
"Complement(Union[IsObject(Car), IsObject(Bicycle)])",cars,CCE-NoAbs,0.325,1.4333779757579372,50.24200670731784,SmartLabelNoUB,True,5.24464151263237,12.835494477301836,8,1,2,"[10.5212720669806, 2.2498506233096123]","[('cars/bike-with-convenient-wine-holder_5747868888_o.jpg', {'280', '279'}), ('cars/1972-porsche-spyder-718-rsk-replica_2937995287_o.jpg', {'72'}), ('cars/5421932595_68f7ab545d_c.jpg', {'181', '179', '183', '184', '180', '186', '182'}), ('cars/14960656582_161be9ac77_c.jpg', set())]"
"Map(IsObject(Car), Union[IsObject(Person), IsObject(Bicycle)], GetContains)",cars,CCE-NoAbs,0.325,1.4352480537086554,50.65408210966067,SmartLabelNoUB,True,56.26736367493868,27.488311678171158,8,1,4,"[18.598961040377617, 3.032226674258709, 2.9640222676098347, 2.8213585913181305]","[('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'52', '50'}), ('cars/5421932595_68f7ab545d_c.jpg', {'180'}), ('cars/42695922145_9ba185ebcd_c.jpg', {'141'}), ('cars/bike-carousel-at-car-free-dc_3945578551_o.jpg', set()), ('cars/biking-away_4672030207_o.jpg', set())]"
"Intersection[EyesOpen, Complement(Map(IsObject(Car), EyesOpen, GetContains))]",cars,CCE-NoAbs,0.325,1.4370557957276828,51.052421665258734,SmartLabelNoUB,True,12.644155204296112,374.50768241658807,951,1,4,"[109.75825275108218, 99.3198685720563, 85.4825687892735, 79.79412377625704]","[('cars/leggy-biker_6262285232_o.jpg', {'693'}), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'53'}), ('cars/5421932595_68f7ab545d_c.jpg', set()), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', {'375', '377', '376'}), ('cars/msa-classic-car-rally-2009_3942383096_o.jpg', set())]"
"Map(IsObject(Person), IsObject(Car), GetIsContained)",cars,CCE-NoAbs,0.325,1.4388042675165782,51.4377009075585,SmartLabelNoUB,True,444.9620554484427,79.36219318956137,53,2,2,"[72.96632262691855, 6.170742265880108]","[('cars/classic-car-rally-2008_2938842248_o.jpg', {'518'}), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'45'}), ('cars/msa-classic-car-rally-2009_3942380148_o.jpg', set()), ('cars/7277639906_2f455d0a66_c.jpg', set())]"
"Map(Map(IsObject(Helmet), IsObject(Person), GetBelow), IsObject(Bicycle), GetBelow)",cars,CCE-NoAbs,0.325,1.4404963369897028,51.81055178720344,SmartLabelNoUB,True,180.25040055811405,439.51956383883953,355,1,22,"[96.98394312337041, 83.91414342448115, 59.64640078693628, 21.557763885706663, 12.926088757812977, 12.596084602177143, 11.143098276108503, 10.922941248863935, 10.914819590747356, 10.381290815770626, 10.36668435484171, 10.356246706098318, 10.36216077953577, 10.060993537306786, 9.964763231575489, 9.528134759515524, 9.351141139864922, 9.303261693567038, 9.284312881529331, 8.81881358474493, 5.6829342395067215, 5.415149550884962]","[('cars/friends_1458870589_o.jpg', {'592'}), ('cars/biker-in-blue_1458867877_o.jpg', {'281'}), ('cars/spring-has-arrived-in-dc_6964308913_o.jpg', set()), ('cars/look-up-from-your-smartphone_6824473546_o.jpg', set()), ('cars/43420571660_864dc92875_c.jpg', {'164'}), ('cars/9127573526_1e2be02f74_c.jpg', {'240'}), ('cars/44929498572_0b602cb182_c.jpg', set()), ('cars/9107010_479657625c_o.jpg', {'230'}), ('cars/bike-carousel-at-car-free-dc_3945578551_o.jpg', set()), ('cars/bike-dc_3906452651_o.jpg', {'265'}), ('cars/biker-in-blue_1496965137_o.jpg', {'288'}), ('cars/biker-on-rock-creek-trail_6277965864_o.jpg', {'307'}), ('cars/bikes_3938109841_o.jpg', {'350', '349'}), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', {'369', '368'}), ('cars/colorful-bike_5834774314_o.jpg', set())]"
"Intersection[IsObject(Bicycle), Complement(Map(IsObject(Person), IsObject(Bicycle), GetBelow))]",cars,CCE-NoAbs,0.325,1.4421346899716172,52.17156613098663,SmartLabelNoUB,True,166.57671697065234,374.77536914497614,362,1,6,"[95.84535459056497, 80.99651809036732, 51.79112356901169, 50.33735678717494, 48.886432372033596, 46.79903752356768]","[('cars/smartbikes--farragut-square_2733925626_o.jpg', {'929', '930'}), ('cars/foldy-bike-at-aqueduct_4730059859_o.jpg', {'560'}), ('cars/bikes-on-beach-drive_3897608182_o.jpg', set()), ('cars/look-up-from-your-smartphone_6824473546_o.jpg', set()), ('cars/bike-in-snow_3323365362_o.jpg', {'275'}), ('cars/foldy-bike_4078193508_o.jpg', {'569'}), ('cars/pbr-bike_5913496825_o.jpg', {'881'}), ('cars/foldy-bike-on-the-bridge_4081410085_o.jpg', {'561'})]"
