GT Program,Type,Benchmark Info,Semantics,Delta,Avg. Per Component Pred. Set Size,Avg. Per Input Pred. Set Size,Question Selector,Correct?,Initial Synthesis Time,Active Learning Time,Initial Program Space Size,Final Program Space Size,# Rounds,Time Per Round,Initial Examples
"Map(IsObject(Guitar), IsObject(Face), GetAbove)",Edit,festival,CCE,0.35,1.45630183835972,41.442422305823600,SmartLabel,TIMEOUT,5.736568558961150,2400.000212877990,164,7,68,"[12.151562884449959, 7.214255731552839, 7.099617533385754, 6.0312093533575535, 5.97507656738162, 6.748230010271072, 4.187622576951981, 4.132949024438858, 3.5522514656186104, 2.8100679963827133, 3.455115269869566, 3.436140775680542, 3.436963554471731, 9.174288738518953, 43.83954385668039, 43.81300779432058, 43.800656877458096, 43.64703067392111, 43.64385637268424, 43.623319786041975, 43.646734181791544, 43.65139677375555, 43.605835534632206, 43.578673023730516, 43.60394899919629, 43.52133112773299, 43.55178451538086, 43.53761336579919, 43.421007346361876, 43.28879252821207, 43.26380916312337, 43.05322354286909, 43.028588976711035, 42.901051603257656, 42.84262865409255, 43.13995115086436, 42.91827109456062, 42.95432901382446, 42.645124558359385, 42.26908775418997, 41.86736097559333, 41.72470448166132, 41.72930142655969, 41.75076910480857, 41.8773374222219, 41.83385319635272, 41.81306016072631, 41.73619678989053, 41.700033854693174, 41.56019103527069, 41.54869677498937, 41.484077762812376, 41.319526951760054, 41.231376089155674, 41.235246144235134, 41.232988342642784, 41.15856579691172, 41.16053494438529, 41.165160950273275, 40.97299284487963, 40.960543654859066, 40.94933674484491, 40.97008053585887, 40.94779807701707, 40.930566262453794, 40.96918098255992, 40.960833951830864, 40.909399539232254]","[('festival/aaron_rodriguez_treefort2017-363_34254689531_o Medium.jpeg', {'714'}), ('festival/aaron-rodriguez-treefort-2016-286_25678607453_o Medium.jpeg', {'71', '72'}), ('festival/aaron_rodriguez_treefort2017-230_33877627921_o Medium.jpeg', set()), ('festival/matthew-wordell-treefort2016-4616_25968630360_o Medium.jpeg', {'1401'}), ('festival/aaron_rodriguez_treefort2017-191_33877926621_o Medium.jpeg', set()), ('festival/aaron_rodriguez_treefort2017-319_33574320633_o Medium.jpeg', {'646'}), ('festival/aaron_rodriguez_treefort2017-89_33966815306_o Medium.jpeg', {'940'}), ('festival/matthew-wordell-treefort2016-1832_25921089260_o Medium.jpeg', {'1249'}), ('festival/matthew-wordell-treefort2016-3795_26134843231_o Medium.jpeg', {'1331', '1332'}), ('festival/matthew-wordell-treefort2016-8853_26177976255_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-55_33155622604_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-52_33999043175_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-46_33841345962_o Medium.jpeg', {'2297'}), ('festival/peter_lovera_treefort2017-429_34013378630_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-428_34397844855_o Medium.jpeg', {'2283'}), ('festival/peter_lovera_treefort2017-421_33587948843_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-41_33186189373_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-417_34013416960_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-407_34267344251_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-3_33155873444_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-394_34239002692_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-376_33588061853_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-368_34356282936_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-295_33588389613_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-288_34239860072_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-282_34356704246_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-272_34013889250_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-263_34267934571_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-230_33960568066_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-208_33960657786_o Medium.jpeg', {'2185'}), ('festival/peter_lovera_treefort2017-195_33844682752_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-191_33872659961_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-165_33958183296_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-157_33958208186_o Medium.jpeg', {'2142'}), ('festival/peter_lovera_treefort2017-138_33870021961_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-133_33958318866_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-120_33614337370_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016-1-36_25587484964_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016-1-33_25587537034_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--9_26173434426_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--42_25596352343_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--28_25926300300_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--23_25596540543_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--188_26176542951_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--154_25923448650_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-6376_33591720450_o Medium.jpeg', {'1952'}), ('festival/matthew_wordell_treefort2017-6264_33163602983_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-6230_33163208933_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-6127_33163095663_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-6014_33591093840_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5964_33163049913_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5952_33591063330_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5855_33818253782_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5852_33590965280_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5749_33132299854_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5626_33162817123_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5461_33584101540_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5431_33927907156_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5412_33811163772_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5339_33584022860_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5321_33155811253_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5318_33969172495_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5305_33811095632_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5080_33583785180_o Medium.jpeg', set())]"
"Union[IsObject(Guitar), Map(IsObject(Guitar), IsObject(Face), GetAbove)]",Search,festival,CCE,0.35,1.4545581772692900,41.74751267720840,SmartLabel,TRUE,4.565687648952010,0.13999952748417900,1,1,0,[],"[('festival/glenn_landberg_treefort2017-7119_33167197153_o Medium.jpeg', {'1083', '1089'}), ('festival/aaron_rodriguez_treefort2017-19_33480504591_o Medium.jpeg', {'300'})]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Guitar), IsObject(Face), GetAbove))]",Edit,festival,CCE,0.35,1.4529087681296900,42.036111677166900,SmartLabel,TRUE,6.03755572065711,30.04303454607730,127,1,2,"[21.92017077282071, 7.933031003922224]","[('festival/matthew-wordell-treefort2016-8475_26111260551_o Medium.jpeg', {'1480', '1481', '1479', '1482'}), ('festival/aaron_rodriguez_treefort2017-373_34254899631_o Medium.jpeg', {'732'}), ('festival/matthew-wordell-treefort2016-4274_25928788670_o Medium.jpeg', {'1352', '1349', '1348', '1350', '1351', '1353'}), ('festival/aaron-rodriguez-treefort-2016-183_26255545346_o Medium.jpeg', {'30', '33', '31', '32'})]"
"Map(Union[IsObject(Glasses), Smile, EyesOpen], IsObject(Person), GetBelow)",Edit,wedding,CCE-NoAbs,0.35,1.4490767391438200,41.888368606715200,SmartLabelNoUB,TRUE,3.689810510724780,272.73890898376700,3875,1,4,"[132.58707229793072, 123.48963598534465, 11.560461230576038, 4.810562219470739]","[('wedding/our-wedding_7667960846_o Medium.jpeg', {'254', '255'}), ('wedding/our-wedding_7667990430_o Medium.jpeg', {'299'}), ('wedding/our-wedding_7669155316_o Medium.jpeg', {'1529'}), ('wedding/our-wedding_7669245932_o Medium.jpeg', {'1620', '1621', '1619'}), ('wedding/our-wedding_7667858606_o Medium.jpeg', set()), ('wedding/our-wedding_7667888240_o Medium.jpeg', {'116', '115'})]"
"Union[Map(IsObject(Bride), IsObject(Face), GetRight), Map(IsObject(Bride), IsObject(Face), GetLeft)]",Edit,wedding,CCE-NoAbs,0.35,1.445441224464920,41.74820210397890,SmartLabelNoUB,TRUE,6.270446717739110,183.19469963386700,8590,1,4,"[142.53517059609294, 25.777714785188437, 10.622503980994225, 4.065054103732109]","[('wedding/our-wedding_7667901558_o Medium.jpeg', {'159', '160'}), ('wedding/our-wedding_7667875916_o Medium.jpeg', {'64'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', set()), ('wedding/our-wedding_7667895274_o Medium.jpeg', set()), ('wedding/our-wedding_7667856670_o Medium.jpeg', set()), ('wedding/our-wedding_7667907634_o Medium.jpeg', {'181'})]"
"Union[IsObject(Bride), Map(IsObject(Bride), IsObject(Face), GetAbove)]",Search,wedding,CCE-NoAbs,0.35,1.441987485519960,41.61504392637940,SmartLabelNoUB,TRUE,63.60357327759270,416.4602865278720,97,7,22,"[108.78725332766771, 27.32665826752782, 24.273145865648985, 22.291592426598072, 22.227549202740192, 19.852362863719463, 19.199739888310432, 19.16331946104765, 15.251019667834044, 15.150306418538094, 11.96231234818697, 11.682572837918997, 11.671168133616447, 11.36081998795271, 11.252092100679874, 11.223912380635738, 9.884534180164337, 8.6565080024302, 8.616919960826635, 8.600134778767824, 8.59312740713358, 8.536658585071564]","[('wedding/our-wedding_7668149796_o Medium.jpeg', {'712', '715'}), ('wedding/our-wedding_7669446920_o Medium.jpeg', {'1999', '1996'}), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1160', '1163', '1167', '1159'}), ('wedding/our-wedding_7667855224_o Medium.jpeg', set()), ('wedding/our-wedding_7668991988_o Medium.jpeg', {'1189', '1192', '1188'}), ('wedding/our-wedding_7667876934_o Medium.jpeg', set()), ('wedding/our-wedding_7667977420_o Medium.jpeg', set()), ('wedding/our-wedding_7668013044_o Medium.jpeg', set()), ('wedding/our-wedding_7668052228_o Medium.jpeg', set()), ('wedding/our-wedding_7668134904_o Medium.jpeg', set()), ('wedding/our-wedding_7668587988_o Medium.jpeg', set()), ('wedding/our-wedding_7668615172_o Medium.jpeg', set()), ('wedding/our-wedding_7668876442_o Medium.jpeg', {'972', '977'}), ('wedding/our-wedding_7668954596_o Medium.jpeg', {'1133', '1130'})]"
"Map(IsObject(Face), IsObject(Face), GetAbove)",Edit,wedding,CCE-NoAbs,0.35,1.4387022216454900,41.48838126963850,SmartLabelNoUB,TRUE,525.119784604758,659.2186255715790,1206,1,12,"[162.85305316746235, 137.27002504840493, 93.50617660582066, 56.3957398198545, 29.654019095003605, 27.795538384467363, 27.791118297725916, 27.21708356589079, 27.064236357808113, 23.53894903510809, 23.02192572504282, 22.98583919927478]","[('wedding/our-wedding_7669442380_o Medium.jpeg', {'1987', '1990'}), ('wedding/our-wedding_7669076756_o Medium.jpeg', {'1402'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', set()), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1162', '1167', '1165'}), ('wedding/our-wedding_7667855224_o Medium.jpeg', set()), ('wedding/our-wedding_7668095250_o Medium.jpeg', {'579'}), ('wedding/our-wedding_7668991988_o Medium.jpeg', set()), ('wedding/our-wedding_7667876934_o Medium.jpeg', set()), ('wedding/our-wedding_7667907634_o Medium.jpeg', {'181'}), ('wedding/our-wedding_7667977420_o Medium.jpeg', set()), ('wedding/our-wedding_7668013044_o Medium.jpeg', set())]"
"Intersection[Complement(Smile), Map(IsObject(Face), IsObject(Face), GetAbove)]",Edit,wedding,CCE-NoAbs,0.35,1.4355733989079000,41.367750167980400,SmartLabelNoUB,TRUE,55.24523298442360,163.94331255182600,184,1,2,"[150.5628056153655, 13.106736272573471]","[('wedding/our-wedding_7667907634_o Medium.jpeg', {'181'}), ('wedding/our-wedding_7669213072_o Medium.jpeg', {'1585'}), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1167'}), ('wedding/our-wedding_7668095250_o Medium.jpeg', {'579'})]"
"Intersection[Map(IsObject(Face), IsObject(Face), GetRight), Map(IsObject(Face), IsObject(Face), GetLeft)]",Edit,wedding,CCE-NoAbs,0.35,1.4325901028092700,41.25272981523670,SmartLabelNoUB,TRUE,59.08273904770610,0.31644733250141100,1,1,0,[],"[('wedding/our-wedding_7668015714_o Medium.jpeg', {'345', '343'}), ('wedding/our-wedding_7669326520_o Medium.jpeg', {'1755', '1751', '1753', '1758', '1760'})]"
"Intersection[Smile, EyesOpen]",Search ,wedding,CCE-NoAbs,0.35,1.429742411078750,41.14293766034490,SmartLabelNoUB,TRUE,137.83100452646600,789.9694452174010,5426,1,10,"[144.8193447329104, 151.2527493312955, 150.5289725996554, 164.8399163633585, 78.21653600409627, 21.4817950502038, 21.463311310857534, 19.47792075946927, 18.89415519312024, 18.84519811719656]","[('wedding/our-wedding_7669409648_o Medium.jpeg', {'1942', '1941'}), ('wedding/our-wedding_7669224504_o Medium.jpeg', {'1607', '1609'}), ('wedding/our-wedding_7669220304_o Medium.jpeg', {'1600', '1599'}), ('wedding/our-wedding_7669146078_o Medium.jpeg', {'1509'}), ('wedding/our-wedding_7669245932_o Medium.jpeg', {'1626', '1625', '1624'}), ('wedding/our-wedding_7669312112_o Medium.jpeg', {'1729', '1725', '1726', '1721', '1727', '1722', '1731', '1723', '1724'}), ('wedding/our-wedding_7667858606_o Medium.jpeg', set()), ('wedding/our-wedding_7667876934_o Medium.jpeg', set()), ('wedding/our-wedding_7667977420_o Medium.jpeg', {'283'}), ('wedding/our-wedding_7668013044_o Medium.jpeg', {'339'})]"
"Intersection[IsObject(Face), Complement(Intersection[Smile, EyesOpen])]",Edit,wedding,CCE-NoAbs,0.35,1.427021283425150,41.03802515678170,SmartLabelNoUB,TRUE,234.51945962011800,199.7056046128270,534,1,3,"[134.7264584340155, 42.57649717479944, 22.143490187823772]","[('wedding/our-wedding_7669224504_o Medium.jpeg', {'1608'}), ('wedding/our-wedding_7669092256_o Medium.jpeg', {'1426'}), ('wedding/our-wedding_7669245932_o Medium.jpeg', set()), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1164', '1167'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', {'118'})]"
"Intersection[Smile, EyesOpen, Complement(MouthOpen)]",Search,wedding,CCE-NoAbs,0.35,1.4244184656695300,40.93767406641690,SmartLabelNoUB,TRUE,2.7520643435418600,0.2747434824705120,1,1,0,[],"[('wedding/our-wedding_7668472586_o Medium.jpeg', {'727'}), ('wedding/our-wedding_7669135388_o Medium.jpeg', {'1489'})]"
"Union[Map(IsObject(Bride), IsObject(Face), GetAbove), Map(IsObject(Suit), IsObject(Face), GetAbove)]",Search,wedding,CCE-NoAbs,0.35,1.4219264061162800,40.84159323521650,SmartLabelNoUB,TRUE,1523.755488794300,177.11855851486300,221,1,5,"[105.91163133084774, 25.466911170631647, 15.202789776027203, 15.199587266892195, 15.161281902343035]","[('wedding/our-wedding_7668981368_o Medium.jpeg', {'1167', '1163'}), ('wedding/our-wedding_7667901558_o Medium.jpeg', {'160'}), ('wedding/our-wedding_7668991988_o Medium.jpeg', {'1192'}), ('wedding/our-wedding_7667900216_o Medium.jpeg', {'154'}), ('wedding/our-wedding_7667876934_o Medium.jpeg', set()), ('wedding/our-wedding_7667977420_o Medium.jpeg', set()), ('wedding/our-wedding_7668013044_o Medium.jpeg', {'339'})]"
"Intersection[IsObject(Face), Complement(Smile)]",Edit,wedding,CCE-NoAbs,0.35,1.419538182377750,40.74951577198290,SmartLabelNoUB,TRUE,116.65614954382200,199.69900492206200,348,8,2,"[171.42488403618336, 25.608178339898586]","[('wedding/our-wedding_7669152422_o Medium.jpeg', {'1526', '1525'}), ('wedding/our-wedding_7668635930_o Medium.jpeg', {'919', '917'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', set()), ('wedding/our-wedding_7667858606_o Medium.jpeg', {'16'})]"
"Union[IsObject(Glasses), Intersection[Smile, EyesOpen]]",Search,wedding,CCE-NoAbs,0.35,1.4172474371591500,40.66119657255460,SmartLabelNoUB,TRUE,7.643928151577710,314.27282820642000,5004,2,3,"[145.48806576430798, 141.8861660771072, 26.241453781723976]","[('wedding/our-wedding_7669135388_o Medium.jpeg', {'1490', '1489'}), ('wedding/our-wedding_7669242588_o Medium.jpeg', {'1617'}), ('wedding/our-wedding_7668991988_o Medium.jpeg', {'1192', '1191', '1190'}), ('wedding/our-wedding_7667895274_o Medium.jpeg', {'139'}), ('wedding/our-wedding_7668639922_o Medium.jpeg', {'926', '928', '929', '927'})]"
"Map(Map(IsObject(Face), IsObject(Face), GetRight), IsObject(Face), GetRight)",Edit,wedding,CCE-NoAbs,0.35,1.4150483217493000,40.57641014110350,SmartLabelNoUB,TRUE,122.50770437344900,134.85248247906600,31,1,2,"[106.88019421324134, 27.756102971732616]","[('wedding/our-wedding_7668901928_o Medium.jpeg', {'1028'}), ('wedding/our-wedding_7669405174_o Medium.jpeg', {'1933'}), ('wedding/our-wedding_7669027244_o Medium.jpeg', set()), ('wedding/our-wedding_7667888240_o Medium.jpeg', set())]"
"Union[EyesOpen, Intersection[IsObject(Face), Complement(MouthOpen)]]",Edit,wedding,CCE-NoAbs,0.35,1.4129354461594500,40.49494866774860,SmartLabelNoUB,TRUE,43.95036108791830,785.6242113485930,20748,1,5,"[351.1672432757914, 132.57466971501708, 142.72407587990165, 124.93268745392561, 33.972950369119644]","[('wedding/our-wedding_7669386434_o Medium.jpeg', {'1903', '1904'}), ('wedding/our-wedding_7669009912_o Medium.jpeg', {'1236', '1237'}), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1164', '1166', '1167', '1163', '1162', '1165'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', {'119'}), ('wedding/our-wedding_7667886840_o Medium.jpeg', {'113', '111', '112'}), ('wedding/our-wedding_7668916354_o Medium.jpeg', {'1044', '1045', '1046'}), ('wedding/our-wedding_7668095250_o Medium.jpeg', {'577', '579', '578'})]"
"Union[Smile, Map(Smile, IsObject(Face), GetRight)]",Edit,wedding,CCE-NoAbs,0.35,1.4109038350153600,40.41662032798420,SmartLabelNoUB,TRUE,222.83587081357800,173.15011012926700,53,1,1,[172.8999059125781],"[('wedding/our-wedding_7667915946_o Medium.jpeg', {'198', '199'}), ('wedding/our-wedding_7668081866_o Medium.jpeg', {'517', '516', '518'}), ('wedding/our-wedding_7669326520_o Medium.jpeg', {'1754', '1755', '1756', '1759', '1757', '1751', '1753', '1758', '1750', '1752', '1749', '1760'})]"
"Union[IsObject(Bride), Map(IsObject(Bride), IsObject(Face), GetLeft), Map(IsObject(Bride), IsObject(Face), GetRight)]",Edit,wedding,CCE-NoAbs,0.35,1.40894888844274,40.34124777462600,SmartLabelNoUB,TRUE,81.02177691832190,170.75130993500400,53,1,2,"[134.25143634527922, 36.28785178810358]","[('wedding/our-wedding_7668083094_o Medium.jpeg', {'522', '528', '530'}), ('wedding/our-wedding_7669081966_o Medium.jpeg', {'1409', '1408'}), ('wedding/our-wedding_7667855224_o Medium.jpeg', set()), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1164', '1160', '1167', '1163', '1159'})]"
"Union[IsObject(Car), IsObject(Bicycle)]",Search,cars,CCE-NoAbs,0.35,1.4110009549353200,40.65652719794150,SmartLabelNoUB,TRUE,50.35701813176270,72.77786691114310,5783,1,2,"[66.10281007736921, 6.640483185648918]","[('cars/014_2938008229_o.jpg', {'1', '0', '2'}), ('cars/smartbikes--farragut-square_2733925626_o.jpg', {'990', '994', '989'}), ('cars/7277639906_2f455d0a66_c.jpg', {'230', '229', '231'}), ('cars/look-up-from-your-smartphone_6824473546_o.jpg', {'772', '768'})]"
"Map(Intersection[Smile, EyesOpen], IsObject(Car), GetIsContained)",Search,cars,CCE-NoAbs,0.35,1.4129784008281600,40.960341914954600,SmartLabelNoUB,TRUE,297.8729231543840,250.21019848063600,1101,1,7,"[67.83138700574636, 58.982478730380535, 58.10393666476011, 48.054020784795284, 6.94756867736578, 5.110591888427734, 5.080730941146612]","[('cars/n02958343_1902.JPEG', {'889'}), ('cars/7283056644_e9ca3877d1_c.jpg', {'236'}), ('cars/bike-commuter-on-14th-st_6943659117_o.jpg', set()), ('cars/classic-car-rally-2008_2938842248_o.jpg', set()), ('cars/5421932595_68f7ab545d_c.jpg', set()), ('cars/7277639906_2f455d0a66_c.jpg', set()), ('cars/interesting-foldy-bike_5079464538_o.jpg', set()), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', set())]"
"Map(IsObject(Car), IsObject(Face), GetContains)",Edit,cars,CCE-NoAbs,0.35,1.4148852236534100,41.25330610636010,SmartLabelNoUB,TRUE,450.6811727657910,226.77327400818500,2093,1,5,"[74.47211954370141, 75.07982042059302, 71.7457757294178, 4.424023997038603, 1.0177154392004013]","[('cars/classic-car-rally-2008_2938842248_o.jpg', {'554'}), ('cars/n02958343_1902.JPEG', {'896', '895'}), ('cars/commuter-with-a-capital-bikeshare-bike_5739859831_o.jpg', set()), ('cars/7277639906_2f455d0a66_c.jpg', set()), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', set()), ('cars/5421932595_68f7ab545d_c.jpg', {'214'}), ('cars/7283056644_e9ca3877d1_c.jpg', {'240', '241'})]"
Complement(IsObject(Car)),Search,cars,CCE-NoAbs,0.35,1.4167251404146100,41.53599085245320,SmartLabelNoUB,TRUE,296.3435130342840,510.7862400151790,4882,58,17,"[83.83944952115417, 78.64874878525734, 47.694054681807756, 47.22681764513254, 46.837917272001505, 45.044301848858595, 42.73608784377575, 34.00314071029425, 25.955080542713404, 19.029979191720486, 10.763683196157217, 5.581422965973616, 4.733132746070623, 4.593699529767036, 4.5728544890880585, 4.5272000432014465, 4.478154458105564]","[('cars/n02958343_1902.JPEG', {'890', '891', '892', '893', '896', '894', '895'}), ('cars/smartbikes--farragut-square_2733925626_o.jpg', {'992', '990', '989', '991'}), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', {'404', '398', '405', '396', '392', '388', '400', '390', '397', '393', '389', '403', '394', '395', '399', '391', '401'}), ('cars/look-up-from-your-smartphone_6824473546_o.jpg', {'774', '762', '768', '773', '766', '767', '763', '769', '761', '765', '775', '759', '760', '771'}), ('cars/014_2938008229_o.jpg', {'6', '4', '3'}), ('cars/biking-at-hains-point_3994789631_o.jpg', {'424', '419', '426', '425', '416', '417', '420', '422', '423', '418', '421'}), ('cars/bikes_3938109841_o.jpg', {'385', '378', '381', '382', '387', '377', '375', '374', '386', '380', '376'}), ('cars/5421932595_68f7ab545d_c.jpg', {'209', '211', '210', '214', '212', '207', '208'}), ('cars/bob-at-the-tidal-basin_3006015262_o.jpg', {'511', '512', '513'}), ('cars/laughter_5740404248_o.jpg', {'739', '740', '735', '734', '730', '733', '736', '732', '737', '743', '741', '744', '738', '747', '745', '731'}), ('cars/mount-vernon-trail-bike-commuter_6970591747_o.jpg', {'810', '813', '811', '809', '808', '812'})]"
"Complement(Union[IsObject(Car), IsObject(Bicycle)])",Edit,cars,CCE-NoAbs,0.35,1.4185016117702500,41.808927848680900,SmartLabelNoUB,TRUE,5.267915163189170,4.924755472689870,4,1,1,[4.879978075623512],"[('cars/bike-with-convenient-wine-holder_5747868888_o.jpg', {'307', '308'}), ('cars/1972-porsche-spyder-718-rsk-replica_2937995287_o.jpg', {'72'}), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'51', '49', '53', '52', '50'})]"
"Map(IsObject(Car), Union[IsObject(Person), IsObject(Bicycle)], GetContains)",Edit,cars,CCE-NoAbs,0.35,1.42021786375791,42.07261274334160,SmartLabelNoUB,TRUE,58.266973827034200,0.06885761022567750,1,1,0,[],"[('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'52', '50'}), ('cars/5421932595_68f7ab545d_c.jpg', {'208'})]"
"Intersection[EyesOpen, Complement(Map(IsObject(Car), EyesOpen, GetContains))]",Search,cars,CCE-NoAbs,0.35,1.4218769073459800,42.32750814151370,SmartLabelNoUB,TRUE,13.112036984413900,198.03270864114200,1335,3,6,"[74.19219850748777, 72.23143564537168, 47.350726433098316, 3.763480618596077, 0.4093949422240257, 0.07614197954535484]","[('cars/leggy-biker_6262285232_o.jpg', {'753'}), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'53'}), ('cars/bob-at-the-tidal-basin_3006015262_o.jpg', {'513'}), ('cars/n02834778_1724.JPEG', {'867', '866'}), ('cars/5421932595_68f7ab545d_c.jpg', set()), ('cars/interesting-foldy-bike_5079464538_o.jpg', set()), ('cars/sycophants_5739861473_o.jpg', {'1036', '1035', '1034'})]"
"Map(IsObject(Person), IsObject(Car), GetIsContained)",Search,cars,CCE-NoAbs,0.35,1.4234815560623000,42.57404631351610,SmartLabelNoUB,TRUE,461.63031601160800,96.65531890466810,87,1,3,"[61.02895837649703, 23.45524710416794, 12.112126652151346]","[('cars/classic-car-rally-2008_2938842248_o.jpg', {'546'}), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'45'}), ('cars/7277639906_2f455d0a66_c.jpg', set()), ('cars/msa-classic-car-rally-2009_3942380148_o.jpg', set()), ('cars/tr3a-and-her-owner-off-to-have-a-good-time_2935777789_o.jpg', set())]"
"Map(Map(IsObject(Helmet), IsObject(Person), GetBelow), IsObject(Bicycle), GetBelow)",Edit,cars,CCE-NoAbs,0.35,1.4250344419168100,42.81263164126040,SmartLabelNoUB,TRUE,181.04784272238600,484.3286829404530,1022,2,19,"[70.61706734448671, 67.86391518265009, 51.840063381940126, 38.64272468164563, 22.616958778351545, 19.782787274569273, 19.694278810173273, 19.603491973131895, 19.58154123649001, 18.908951606601477, 18.271028697490692, 17.197964169085026, 16.804611541330814, 16.658196702599525, 15.624792896211147, 14.092600155621767, 13.961511939764023, 11.296349626034498, 11.209400054067373]","[('cars/friends_1458870589_o.jpg', {'652'}), ('cars/biker-in-blue_1458867877_o.jpg', {'309'}), ('cars/9127573526_1e2be02f74_c.jpg', {'268'}), ('cars/colorful-bike_5834774314_o.jpg', set()), ('cars/biking-at-hains-point_3994789631_o.jpg', set()), ('cars/look-up-from-your-smartphone_6824473546_o.jpg', set()), ('cars/bike-dc_3906452651_o.jpg', {'293'}), ('cars/biker-in-blue_1496965137_o.jpg', {'316'}), ('cars/biker-on-rock-creek-trail_6277965864_o.jpg', {'335'}), ('cars/bikes_3938109841_o.jpg', {'377', '378'}), ('cars/biking-away_4672030207_o.jpg', set()), ('cars/bob-and-my-breezer-zig7-folding-bike_3005179513_o.jpg', set())]"
