GT Program,Benchmark Info,Semantics,Delta,Avg. Per Component Pred. Set Size,Avg. Per Input Pred. Set Size,Question Selector,Correct?,Initial Synthesis Time,Active Learning Time,Initial Program Space Size,Final Program Space Size,# Rounds,Time Per Round
(length (filter (curry ge (apply pred_int input-img)) (map (curry plus 4) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.00375,2.879999999999999,67.55000000000001,SmartLabelNoUB,True,48.782161954790354,364.9216464012861,4305,1,5,"[165.12330734357238, 115.94195115193725, 78.48599388822913, 3.4488152265548706, 1.7308050505816936]"
(length (filter (curry ge (apply pred_int input-img)) (filter (curry le 7) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.00375,2.8799999999999994,67.54999999999998,SmartLabelNoUB,True,172.3188029266894,449.34618539363146,1993,1,4,"[163.32593609765172, 162.08343971148133, 122.07250612229109, 1.6792655661702156]"
(length (filter (curry ge 1) (map_imgs pred_int input-list))),,CCE-NoAbs,0.00375,2.8799999999999994,67.55,SmartLabelNoUB,True,27.288584738969803,572.685820415616,3727,94,6,"[162.31244108825922, 93.84660719335079, 77.74074934795499, 75.88729650899768, 73.68419541418552, 73.43944911658764]"
(fold plus 0 (map (curry mult (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,0.00375,2.8799999999999994,67.55,SmartLabelNoUB,True,128.75860672444105,27.037969335913658,18,7,2,"[17.161020904779434, 8.44316391646862]"
(fold max 0 (map (curry plus (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,0.00375,2.879999999999999,67.55,SmartLabelNoUB,True,114.56265894696116,1398.7964055128396,984,40,22,"[184.56975096836686, 163.76511899754405, 95.72067719325423, 90.14617543295026, 89.16409791633487, 88.66131930425763, 68.22510119527578, 68.23549958318472, 65.73993702605367, 46.40545163676143, 46.34688317403197, 45.275601614266634, 45.196893613785505, 44.9522118717432, 42.759896486997604, 33.94474069401622, 33.1850709579885, 32.50321112200618, 31.570466615259647, 31.169781018048525, 24.337981440126896, 21.993729516863823]"
(length (filter (curry ge 4) (map_imgs pred_int input-list))),,CCE-NoAbs,0.00375,2.879999999999999,67.55,SmartLabelNoUB,True,27.794722873717546,326.44710570946336,736,58,3,"[150.4152451083064, 115.08744301646948, 51.39493598788977]"
(fold max 0 (map (curry plus 5) (map_imgs pred_int input-list))),,CCE-NoAbs,0.00375,2.879999999999999,67.55,SmartLabelNoUB,TIMEOUT,25.58908039331436,1500.00014173612,1029,7,8,"[178.9088697321713, 182.85211382433772, 184.5460818260908, 181.8332226909697, 181.36604131385684, 179.03756200149655, 179.7400305494666, 176.02486181631684]"
(length (filter (curry ge 9) (map_imgs pred_int input-list))),,CCE-NoAbs,0.00375,2.879999999999999,67.55,SmartLabelNoUB,True,40.346106965094805,460.88085071370006,963,67,4,"[149.46040547266603, 147.00113538652658, 102.66369706392288, 51.21794535219669]"
(length (filter (curry ge 3) (map_imgs pred_int input-list))),,CCE-NoAbs,0.00375,2.879999999999999,67.55,SmartLabelNoUB,True,265.3292434513569,302.7421681173146,386,60,3,"[160.0974633321166, 86.59564568474889, 46.1028916798532]"
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 2) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.00375,2.8799999999999994,67.54999999999998,SmartLabelNoUB,True,24.56577070057392,389.39957120269537,2295,1,5,"[176.99121003597975, 150.7466609366238, 54.69553316757083, 5.093078102916479, 1.6790363602340221]"
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.00375,2.8799999999999994,67.54999999999998,SmartLabelNoUB,True,78.3619798347354,393.08872957900167,750,1,6,"[154.1555134691298, 145.75306133925915, 68.61142955347896, 16.79122446104884, 5.033597759902477, 2.553860977292061]"
(fold plus 1 (map (curry max 8) (filter (curry ge 4) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.00375,2.8799999999999994,67.54999999999998,SmartLabelNoUB,True,57.002548795193434,271.0384643264115,1255,1,2,"[179.342224098742, 91.51212836056948]"
(fold plus 0 (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,0.00375,2.879999999999999,67.55,SmartLabelNoUB,True,133.60812697932124,376.94109525159,2681,8,33,"[187.69980987906456, 30.03029090166092, 12.045585457235575, 9.15838173776865, 8.198899298906326, 8.192456990480423, 8.158379424363375, 8.024185098707676, 7.842277083545923, 6.944173935800791, 6.848645303398371, 6.74548727273941, 6.7180548049509525, 6.6465111300349236, 6.39802323281765, 6.265330728143454, 6.240186188369989, 5.757073108106852, 5.66688909381628, 5.601048290729523, 5.594196181744337, 5.584113143384457, 5.252648249268532, 2.5599472001194954, 1.753024261444807, 1.697360459715128, 1.3242910653352737, 1.0251364558935165, 0.924746572971344, 0.906197801232338, 0.6445519998669624, 0.38331038132309914, 0.1092323400080204]"
(fold mult 1 (map (curry max 1) (map_imgs pred_int input-list))),,CCE-NoAbs,0.00375,2.879999999999999,67.55,SmartLabelNoUB,True,19.804958004504442,165.0179138816893,136,43,2,"[115.28240547701716, 41.77006130293012]"
(fold mult 1 (filter (curry ge 2 ) (filter (curry le 4) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.00375,2.879999999999999,67.55,SmartLabelNoUB,True,8.267634429037571,334.0542797446251,849,6,4,"[180.08819192647934, 122.50806597620249, 20.347233466804028, 10.015885569155216]"
(fold plus 0 (map (curry mult 3) (map_imgs pred_int input-list))),,CCE-NoAbs,0.00375,2.879999999999999,67.55,SmartLabelNoUB,True,8.699618630111217,65.84731099754572,57,14,2,"[49.73219622299075, 13.501575414091349]"
(length (filter (curry ge 1) (filter (curry le 9) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.00375,2.879999999999999,67.55,SmartLabelNoUB,True,68.28079541027546,573.110662419349,6644,94,5,"[166.84280445054173, 162.09697367623448, 78.64425217732787, 75.02837600931525, 74.48539715632796]"
(fold plus 0 (filter (curry ge 3) (map_imgs pred_int input-list))),,CCE-NoAbs,0.00375,2.8799999999999994,67.54999999999998,SmartLabelNoUB,True,38.52415783330798,228.2112817130983,8441,21,2,"[169.06859770789742, 55.17635703086853]"
(length (filter (curry ge 3) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.00375,2.8799999999999994,67.54999999999998,SmartLabelNoUB,True,341.3472944274545,362.15428990498185,1130,71,3,"[166.376343883574, 123.69570231437683, 60.0102742947638]"
(fold plus 0 (map (curry plus 2) (map (curry mult (apply pred_int input-img)) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.00375,2.8799999999999994,67.54999999999998,SmartLabelNoUB,True,21.162654884159565,25.78072603419423,18,7,2,"[16.83195486292243, 7.520541209727526]"
(fold max 0 (filter (curry le 9) (map_imgs pred_int input-list))),,CCE-NoAbs,0.00375,2.8799999999999994,67.54999999999998,SmartLabelNoUB,True,3.8463712222874165,1494.9202628172934,6917,131,9,"[172.7144081145525, 174.40735407546163, 175.5068096369505, 173.40442830696702, 165.40374091640115, 158.48890445381403, 154.09896196052432, 153.43698348850012, 146.43891877308488]"
(fold max 0 (filter (curry le (apply pred_int input-img)) (map (curry mult 5) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.00375,2.8799999999999994,67.55,SmartLabelNoUB,True,16.705192115157843,243.13133735954762,5460,1,5,"[169.17295156791806, 45.24041284993291, 14.243120186030865, 8.359926298260689, 5.910341747105122]"
