GT Program,Type,Benchmark Info,Semantics,Delta,Avg. Per Component Pred. Set Size,Avg. Per Input Pred. Set Size,Question Selector,Correct?,Initial Synthesis Time,Active Learning Time,Initial Program Space Size,Final Program Space Size,# Rounds,Time Per Round,Initial Examples
"Map(IsObject(Guitar), IsObject(Face), GetAbove)",Edit,festival,CCE,0.425,1.418352674110000,29.67784507487770,SmartLabel,TIMEOUT,5.654742516577240,2400.00010952726,164,7,106,"[9.70504679903388, 5.849513556808233, 5.679262425750494, 4.937838722020388, 4.796714723110199, 4.647522229701281, 5.344046916812658, 2.641738522797823, 2.016553420573473, 2.7579165659844875, 2.743539396673441, 2.7465267553925514, 5.568309586495161, 26.444294579327106, 26.48399254307151, 26.438244052231312, 26.336132515221834, 26.34359199926257, 26.34574105218053, 26.354089349508286, 26.382446113973856, 26.363294042646885, 26.33480115234852, 26.319555908441544, 26.34636492282152, 26.30466765537858, 26.321806218475103, 26.2093273550272, 26.07467532902956, 26.03570718318224, 25.999836280941963, 25.88571448251605, 25.886371042579412, 25.899973187595606, 25.872247628867626, 25.914064917713404, 25.887347124516964, 25.702099837362766, 25.368874859064817, 25.246339038014412, 25.196961507201195, 25.294512178748846, 25.252166535705328, 25.24886477738619, 25.18209331855178, 25.14938374608755, 25.112481124699116, 25.11410515755415, 25.08794041350484, 25.111693639308214, 24.983500082045794, 24.887111727148294, 24.874895587563515, 24.87235225364566, 24.88835681974888, 24.8930946290493, 24.85862212255597, 24.876081831753254, 24.782672069966793, 24.778271581977606, 24.773321352899075, 24.787457700818777, 24.798002157360315, 24.779621817171574, 24.752933617681265, 24.78785588592291, 24.805256593972445, 24.70410369336605, 24.680382400751114, 24.695692356675863, 24.678518753498793, 24.696591291576624, 24.684114661067724, 24.68408315256238, 24.54171785339713, 24.599113885313272, 24.51482692733407, 24.522250451147556, 24.373643647879362, 24.386279109865427, 24.38801109418273, 24.3217800706625, 24.31943294033408, 24.30217193812132, 24.215812738984823, 24.206652622669935, 24.236433655023575, 24.218887347728014, 24.214385367929935, 24.226111233234406, 24.20831848680973, 24.054479703307152, 24.0993904620409, 24.06790941953659, 24.04961645975709, 24.0606623403728, 24.006269421428442, 24.03279970958829, 24.029097262769938, 24.023428097367287, 23.981453347951174, 23.981974963098764, 23.958240866661072, 23.96476859599352, 23.966942690312862, 23.967190083116293]","[('festival/aaron_rodriguez_treefort2017-363_34254689531_o Medium.jpeg', {'769'}), ('festival/aaron-rodriguez-treefort-2016-286_25678607453_o Medium.jpeg', {'94', '93'}), ('festival/aaron_rodriguez_treefort2017-230_33877627921_o Medium.jpeg', set()), ('festival/matthew-wordell-treefort2016-4616_25968630360_o Medium.jpeg', {'1488'}), ('festival/aaron_rodriguez_treefort2017-319_33574320633_o Medium.jpeg', {'701'}), ('festival/aaron_rodriguez_treefort2017-191_33877926621_o Medium.jpeg', set()), ('festival/aaron_rodriguez_treefort2017-89_33966815306_o Medium.jpeg', {'1010'}), ('festival/matthew-wordell-treefort2016-1832_25921089260_o Medium.jpeg', {'1336'}), ('festival/matthew-wordell-treefort2016-3795_26134843231_o Medium.jpeg', {'1418', '1419'}), ('festival/matthew-wordell-treefort2016-8853_26177976255_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-55_33155622604_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-52_33999043175_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-46_33841345962_o Medium.jpeg', {'2450'}), ('festival/peter_lovera_treefort2017-429_34013378630_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-428_34397844855_o Medium.jpeg', {'2436'}), ('festival/peter_lovera_treefort2017-421_33587948843_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-41_33186189373_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-417_34013416960_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-407_34267344251_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-3_33155873444_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-394_34239002692_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-376_33588061853_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-368_34356282936_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-295_33588389613_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-288_34239860072_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-282_34356704246_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-272_34013889250_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-263_34267934571_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-230_33960568066_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-208_33960657786_o Medium.jpeg', {'2319'}), ('festival/peter_lovera_treefort2017-195_33844682752_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-191_33872659961_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-165_33958183296_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-157_33958208186_o Medium.jpeg', {'2275'}), ('festival/peter_lovera_treefort2017-138_33870021961_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-133_33958318866_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-120_33614337370_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016-1-36_25587484964_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016-1-33_25587537034_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--9_26173434426_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--42_25596352343_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--28_25926300300_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--23_25596540543_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--188_26176542951_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--154_25923448650_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-6376_33591720450_o Medium.jpeg', {'2086'}), ('festival/matthew_wordell_treefort2017-6264_33163602983_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-6230_33163208933_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-6127_33163095663_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-6014_33591093840_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5964_33163049913_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5952_33591063330_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5855_33818253782_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5852_33590965280_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5749_33132299854_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5626_33162817123_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5461_33584101540_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5431_33927907156_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5412_33811163772_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5339_33584022860_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5321_33155811253_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5318_33969172495_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5305_33811095632_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5080_33583785180_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5003_33125032814_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4847_33583746910_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4827_33125001664_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4809_33124981724_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4802_33583706710_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4759_33838551931_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4582_33927395906_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4572_33838391681_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4501_33810588602_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4493_33927345056_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4486_33968596095_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4444_33155215953_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4389_33583440800_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4385_33968529785_o Medium.jpeg', {'1810'}), ('festival/matthew_wordell_treefort2017-4334_33578189150_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4260_33149878893_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4199_33805352872_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4191_33805346172_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4093_33963116255_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4081_33149770813_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4052_33149773953_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4028_33805259232_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-3997_33577939360_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-3932_33149685243_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-3440_33119020794_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-3133_33577365040_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-2984_33921187666_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-2956_33149139723_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-0432_33832265671_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-0428_33804594412_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-0396_33962308295_o Medium.jpeg', set()), ('festival/matthew-wordell-treefort2016-9748_26152818676_o Medium.jpeg', set()), ('festival/matthew-wordell-treefort2016-9738_26152807006_o Medium.jpeg', set()), ('festival/matthew-wordell-treefort2016-9605_26152734876_o Medium.jpeg', set()), ('festival/matthew-wordell-treefort2016-8899_25573217614_o Medium.jpeg', set()), ('festival/matthew-wordell-treefort2016-8733_26151962316_o Medium.jpeg', {'1629'}), ('festival/matthew-wordell-treefort2016-8550_26111455731_o Medium.jpeg', set()), ('festival/matthew-wordell-treefort2016-8491_25904746530_o Medium.jpeg', set())]"
"Union[IsObject(Guitar), Map(IsObject(Guitar), IsObject(Face), GetAbove)]",Search,festival,CCE,0.425,1.4166744393729400,29.913614393368300,SmartLabel,TRUE,4.525764752179380,0.1014215499162670,1,1,0,[],"[('festival/glenn_landberg_treefort2017-7119_33167197153_o Medium.jpeg', {'1159', '1153'}), ('festival/aaron_rodriguez_treefort2017-19_33480504591_o Medium.jpeg', {'355'})]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Guitar), IsObject(Face), GetAbove))]",Edit,festival,CCE,0.425,1.415086920027070,30.136639424373000,SmartLabel,TRUE,5.959263175725940,33.88593213260170,127,1,3,"[9.778330769389868, 17.908384278416634, 6.05876175314188]","[('festival/matthew-wordell-treefort2016-8475_26111260551_o Medium.jpeg', {'1614', '1613', '1616', '1615'}), ('festival/aaron_rodriguez_treefort2017-373_34254899631_o Medium.jpeg', {'787'}), ('festival/matthew-wordell-treefort2016-4274_25928788670_o Medium.jpeg', {'1438', '1439', '1437', '1434', '1435', '1436'}), ('festival/aaron-rodriguez-treefort-2016-183_26255545346_o Medium.jpeg', {'52', '54', '53', '55'})]"
"Map(Union[IsObject(Glasses), Smile, EyesOpen], IsObject(Person), GetBelow)",Edit,wedding,CCE-NoAbs,0.425,1.411368366935630,30.038964702679000,SmartLabelNoUB,TRUE,3.628543257713320,200.8265541791920,3875,1,4,"[82.53769269958138, 73.89245275780559, 23.753060277551413, 20.447534397244453]","[('wedding/our-wedding_7667960846_o Medium.jpeg', {'254', '255'}), ('wedding/our-wedding_7667990430_o Medium.jpeg', {'299'}), ('wedding/our-wedding_7669155316_o Medium.jpeg', {'1587'}), ('wedding/our-wedding_7667858606_o Medium.jpeg', set()), ('wedding/our-wedding_7669146078_o Medium.jpeg', {'1562'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', {'116', '115'})]"
"Union[Map(IsObject(Bride), IsObject(Face), GetRight), Map(IsObject(Bride), IsObject(Face), GetLeft)]",Edit,wedding,CCE-NoAbs,0.425,1.4078405088745100,29.946298941071800,SmartLabelNoUB,TRUE,6.087847921997310,109.08713579550400,8590,1,3,"[87.81330778077245, 16.380312599241734, 4.759328860789537]","[('wedding/our-wedding_7667901558_o Medium.jpeg', {'159', '160'}), ('wedding/our-wedding_7667875916_o Medium.jpeg', {'64'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', set()), ('wedding/our-wedding_7668991988_o Medium.jpeg', {'1209', '1210'}), ('wedding/our-wedding_7668916354_o Medium.jpeg', {'1063', '1064'})]"
"Union[IsObject(Bride), Map(IsObject(Bride), IsObject(Face), GetAbove)]",Search,wedding,CCE-NoAbs,0.425,1.404489043716460,29.858266467545,SmartLabelNoUB,TRUE,61.13931195437910,257.3575744628910,97,7,20,"[68.64495896548033, 28.700106654316187, 15.003463387489319, 14.968750704079866, 13.141503307968378, 12.63129273056984, 12.59442164003849, 10.180685263127089, 10.128620095551014, 7.5984819047153, 7.367135860025883, 7.355974704027176, 7.28882259875536, 7.272300936281681, 6.412202745676041, 5.538392171263695, 5.500026997178793, 5.4959727339446545, 5.479897707700729, 5.457748409360647]","[('wedding/our-wedding_7668149796_o Medium.jpeg', {'730', '733'}), ('wedding/our-wedding_7669446920_o Medium.jpeg', {'2069', '2072'}), ('wedding/our-wedding_7668916354_o Medium.jpeg', {'1060', '1059', '1063'}), ('wedding/our-wedding_7669245932_o Medium.jpeg', set()), ('wedding/our-wedding_7667876934_o Medium.jpeg', set()), ('wedding/our-wedding_7667977420_o Medium.jpeg', set()), ('wedding/our-wedding_7668013044_o Medium.jpeg', set()), ('wedding/our-wedding_7668052228_o Medium.jpeg', set()), ('wedding/our-wedding_7668134904_o Medium.jpeg', set()), ('wedding/our-wedding_7668587988_o Medium.jpeg', set()), ('wedding/our-wedding_7668615172_o Medium.jpeg', set()), ('wedding/our-wedding_7668876442_o Medium.jpeg', {'990', '995'}), ('wedding/our-wedding_7668954596_o Medium.jpeg', {'1148', '1151'})]"
"Map(IsObject(Face), IsObject(Face), GetAbove)",Edit,wedding,CCE-NoAbs,0.425,1.4013010646636700,29.774528261019500,SmartLabelNoUB,TRUE,250.78635791316600,411.60569652915,1203,1,12,"[99.15324399620295, 81.17966990917921, 74.47494205087423, 29.38490291684866, 18.390085943043232, 17.07593048736453, 17.050703890621662, 16.692210260778666, 16.596591748297215, 14.142502471804619, 13.71305151283741, 13.675044897943735]","[('wedding/our-wedding_7669442380_o Medium.jpeg', {'2063', '2060'}), ('wedding/our-wedding_7669076756_o Medium.jpeg', {'1442'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', set()), ('wedding/our-wedding_7668991988_o Medium.jpeg', set()), ('wedding/our-wedding_7668916354_o Medium.jpeg', {'1063'}), ('wedding/our-wedding_7668095250_o Medium.jpeg', {'597'}), ('wedding/our-wedding_7669141806_o Medium.jpeg', set()), ('wedding/our-wedding_7667876934_o Medium.jpeg', set()), ('wedding/our-wedding_7667907634_o Medium.jpeg', {'181'}), ('wedding/our-wedding_7667977420_o Medium.jpeg', set()), ('wedding/our-wedding_7668013044_o Medium.jpeg', set())]"
"Intersection[Complement(Smile), Map(IsObject(Face), IsObject(Face), GetAbove)]",Edit,wedding,CCE-NoAbs,0.425,1.3982648941372100,29.694777588138100,SmartLabelNoUB,TRUE,52.51994379609820,179.8060347624120,184,1,3,"[87.76571710780263, 83.65144615992904, 8.21007189154625]","[('wedding/our-wedding_7667907634_o Medium.jpeg', {'181'}), ('wedding/our-wedding_7669213072_o Medium.jpeg', {'1643'}), ('wedding/our-wedding_7668991988_o Medium.jpeg', set()), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1185'}), ('wedding/our-wedding_7668095250_o Medium.jpeg', {'597'})]"
"Intersection[Map(IsObject(Face), IsObject(Face), GetRight), Map(IsObject(Face), IsObject(Face), GetLeft)]",Edit,wedding,CCE-NoAbs,0.425,1.3953699408445300,29.618736248879100,SmartLabelNoUB,TRUE,9.009069100022320,0.19680825620889700,1,1,0,[],"[('wedding/our-wedding_7668015714_o Medium.jpeg', {'343', '345'}), ('wedding/our-wedding_7669326520_o Medium.jpeg', {'1826', '1828', '1833', '1824', '1831'})]"
"Intersection[Smile, EyesOpen]",Search ,wedding,CCE-NoAbs,0.425,1.3926065763378900,29.546151334131800,SmartLabelNoUB,TRUE,75.00447285920380,425.1931342482570,4062,1,9,"[90.69403973966837, 88.07170637696981, 93.79846502095461, 92.48273038491607, 13.129281342029572, 13.095277283340693, 11.573707655072212, 11.14258449152112, 11.109220739454031]","[('wedding/our-wedding_7669409648_o Medium.jpeg', {'2014', '2015'}), ('wedding/our-wedding_7669224504_o Medium.jpeg', {'1667', '1665'}), ('wedding/our-wedding_7667858606_o Medium.jpeg', set()), ('wedding/our-wedding_7667855224_o Medium.jpeg', set()), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1180', '1184', '1183', '1181'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', {'119'}), ('wedding/our-wedding_7667876934_o Medium.jpeg', set()), ('wedding/our-wedding_7667977420_o Medium.jpeg', {'283'}), ('wedding/our-wedding_7668013044_o Medium.jpeg', {'339'})]"
"Intersection[IsObject(Face), Complement(Intersection[Smile, EyesOpen])]",Edit,wedding,CCE-NoAbs,0.425,1.3899660280315400,29.47679241559560,SmartLabelNoUB,TRUE,31.82686734944580,37.4887426905334,14,1,2,"[23.08100939169526, 14.231279876083136]","[('wedding/our-wedding_7669224504_o Medium.jpeg', {'1666'}), ('wedding/our-wedding_7669092256_o Medium.jpeg', {'1466'}), ('wedding/our-wedding_7668005864_o Medium.jpeg', {'335'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', {'118'})]"
"Intersection[Smile, EyesOpen, Complement(MouthOpen)]",Search,wedding,CCE-NoAbs,0.425,1.3874402861732900,29.41044910221300,SmartLabelNoUB,TRUE,2.649338472634550,0.18478599190712000,1,1,0,[],"[('wedding/our-wedding_7668472586_o Medium.jpeg', {'745'}), ('wedding/our-wedding_7669135388_o Medium.jpeg', {'1547'})]"
"Union[Map(IsObject(Bride), IsObject(Face), GetAbove), Map(IsObject(Suit), IsObject(Face), GetAbove)]",Search,wedding,CCE-NoAbs,0.425,1.3850220226919900,29.346928908548900,SmartLabelNoUB,TRUE,192.550616864115,111.00090923160300,210,1,5,"[67.3634568080306, 14.476864121854305, 9.69074783846736, 9.69084733352065, 9.659610290080309]","[('wedding/our-wedding_7668981368_o Medium.jpeg', {'1185', '1181'}), ('wedding/our-wedding_7667901558_o Medium.jpeg', {'160'}), ('wedding/our-wedding_7668991988_o Medium.jpeg', {'1210'}), ('wedding/our-wedding_7667897636_o Medium.jpeg', {'149'}), ('wedding/our-wedding_7667876934_o Medium.jpeg', set()), ('wedding/our-wedding_7667977420_o Medium.jpeg', set()), ('wedding/our-wedding_7668013044_o Medium.jpeg', {'339'})]"
"Intersection[IsObject(Face), Complement(Smile)]",Edit,wedding,CCE-NoAbs,0.425,1.3827045201890800,29.286055389620800,SmartLabelNoUB,TRUE,111.17988803610200,120.94961177557700,348,8,2,"[103.63390333205462, 15.595704149454832]","[('wedding/our-wedding_7669152422_o Medium.jpeg', {'1583', '1584'}), ('wedding/our-wedding_7668635930_o Medium.jpeg', {'935', '937'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', set()), ('wedding/our-wedding_7667858606_o Medium.jpeg', {'16'})]"
"Union[IsObject(Glasses), Intersection[Smile, EyesOpen]]",Search,wedding,CCE-NoAbs,0.425,1.3804816096250600,29.22766650411840,SmartLabelNoUB,TRUE,7.411558374762540,194.50649114325600,5004,2,3,"[90.12354349344969, 87.61319345980883, 16.33901345357299]","[('wedding/our-wedding_7669135388_o Medium.jpeg', {'1548', '1547'}), ('wedding/our-wedding_7669242588_o Medium.jpeg', {'1675'}), ('wedding/our-wedding_7668991988_o Medium.jpeg', {'1208', '1209', '1210'}), ('wedding/our-wedding_7667895274_o Medium.jpeg', {'139'}), ('wedding/our-wedding_7668639922_o Medium.jpeg', {'944', '945', '946', '947'})]"
"Map(Map(IsObject(Face), IsObject(Face), GetRight), IsObject(Face), GetRight)",Edit,wedding,CCE-NoAbs,0.425,1.3783476154836100,29.171613174036,SmartLabelNoUB,TRUE,117.50890707224600,84.41244256868960,31,1,3,"[62.893672838807106, 16.333129577338696, 5.055475946515799]","[('wedding/our-wedding_7668901928_o Medium.jpeg', {'1046'}), ('wedding/our-wedding_7669405174_o Medium.jpeg', {'2006'}), ('wedding/our-wedding_7669027244_o Medium.jpeg', set()), ('wedding/our-wedding_7669031674_o Medium.jpeg', set()), ('wedding/our-wedding_7667900216_o Medium.jpeg', set())]"
"Union[EyesOpen, Intersection[IsObject(Face), Complement(MouthOpen)]]",Edit,wedding,CCE-NoAbs,0.425,1.376297307386910,29.117758013760800,SmartLabelNoUB,TRUE,42.019391261041200,586.6967305541040,20748,1,9,"[114.19541440159082, 83.13511035963893, 82.89759485796094, 79.37672797590494, 82.41753955185413, 82.47576966509223, 51.23164201900363, 7.341951344162226, 3.448047924786806]","[('wedding/our-wedding_7669386434_o Medium.jpeg', {'1977', '1976'}), ('wedding/our-wedding_7669009912_o Medium.jpeg', {'1255', '1254'}), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1180', '1183', '1182', '1184', '1185', '1181'}), ('wedding/our-wedding_7667855224_o Medium.jpeg', {'11'}), ('wedding/our-wedding_7668507896_o Medium.jpeg', {'777'}), ('wedding/our-wedding_7668991988_o Medium.jpeg', {'1209', '1210'}), ('wedding/our-wedding_7669146078_o Medium.jpeg', {'1567', '1568'}), ('wedding/our-wedding_7667858606_o Medium.jpeg', set()), ('wedding/our-wedding_7667886840_o Medium.jpeg', {'112', '113', '111'}), ('wedding/our-wedding_7667975724_o Medium.jpeg', {'275', '274', '273'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', {'119'})]"
"Union[Smile, Map(Smile, IsObject(Face), GetRight)]",Edit,wedding,CCE-NoAbs,0.425,1.374325857293940,29.065974205803800,SmartLabelNoUB,TRUE,215.03685114905200,114.75311095267500,53,1,3,"[103.5825547799468, 5.408309653401375, 5.601261708885431]","[('wedding/our-wedding_7667915946_o Medium.jpeg', {'198', '199'}), ('wedding/our-wedding_7668081866_o Medium.jpeg', {'516', '517', '518'}), ('wedding/our-wedding_7668587988_o Medium.jpeg', {'848', '850', '851'}), ('wedding/our-wedding_7667886840_o Medium.jpeg', {'112', '113', '111'}), ('wedding/our-wedding_7667897636_o Medium.jpeg', {'149'})]"
"Union[IsObject(Bride), Map(IsObject(Bride), IsObject(Face), GetLeft), Map(IsObject(Bride), IsObject(Face), GetRight)]",Edit,wedding,CCE-NoAbs,0.425,1.3724288015440900,29.016144503807500,SmartLabelNoUB,TRUE,39.40341264754530,98.2934198603034,53,1,2,"[83.48624237254262, 14.655386112630367]","[('wedding/our-wedding_7668083094_o Medium.jpeg', {'522', '528', '530'}), ('wedding/our-wedding_7669081966_o Medium.jpeg', {'1449', '1448'}), ('wedding/our-wedding_7669245932_o Medium.jpeg', set()), ('wedding/our-wedding_7669146078_o Medium.jpeg', {'1567', '1568', '1565'})]"
"Union[IsObject(Car), IsObject(Bicycle)]",Search,cars,CCE-NoAbs,0.425,1.3742426172349700,29.227250005295500,SmartLabelNoUB,TRUE,48.272345419973100,46.62958563491700,5783,1,2,"[42.52187345549464, 4.085206497460604]","[('cars/014_2938008229_o.jpg', {'1', '2', '0'}), ('cars/smartbikes--farragut-square_2733925626_o.jpg', {'1098', '1102', '1097'}), ('cars/7277639906_2f455d0a66_c.jpg', {'276', '275', '274'}), ('cars/look-up-from-your-smartphone_6824473546_o.jpg', {'880', '876'})]"
"Map(Intersection[Smile, EyesOpen], IsObject(Car), GetIsContained)",Search,cars,CCE-NoAbs,0.425,1.3759904759916300,29.43067894309300,SmartLabelNoUB,TRUE,187.57289042696400,149.51517435535800,1101,1,6,"[41.76033718511462, 36.48410100117326, 34.922808922827244, 29.05372156202793, 4.19173863530159, 3.0397101789712906]","[('cars/n02958343_1902.JPEG', {'997'}), ('cars/7283056644_e9ca3877d1_c.jpg', {'281'}), ('cars/bike-commuter-on-14th-st_6943659117_o.jpg', set()), ('cars/classic-car-rally-2008_2938842248_o.jpg', set()), ('cars/5421932595_68f7ab545d_c.jpg', set()), ('cars/7277639906_2f455d0a66_c.jpg', set()), ('cars/interesting-foldy-bike_5079464538_o.jpg', set()), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', set())]"
"Map(IsObject(Car), IsObject(Face), GetContains)",Edit,cars,CCE-NoAbs,0.425,1.3776759112212600,29.626842561683500,SmartLabelNoUB,TRUE,433.3053034506740,139.66096903383700,2028,1,5,"[47.646985460072756, 45.48371431231499, 43.16564712673426, 2.6856468692421913, 0.6559255756437778]","[('cars/classic-car-rally-2008_2938842248_o.jpg', {'645'}), ('cars/n02958343_1902.JPEG', {'1004', '1003'}), ('cars/commuter-with-a-capital-bikeshare-bike_5739859831_o.jpg', set()), ('cars/7277639906_2f455d0a66_c.jpg', set()), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', set()), ('cars/5421932595_68f7ab545d_c.jpg', {'258'}), ('cars/7283056644_e9ca3877d1_c.jpg', {'286', '285'})]"
Complement(IsObject(Car)),Search,cars,CCE-NoAbs,0.425,1.379302208372670,29.816123246288300,SmartLabelNoUB,TRUE,187.36725822463600,246.5363377444450,4519,58,14,"[45.70521069318056, 31.752232801169157, 29.680846877396107, 29.662467312067747, 28.466589145362377, 28.583226665854454, 27.253243658691645, 9.268431890755892, 3.359660029411316, 2.5935855470597744, 2.513630371540785, 2.4266792498528957, 2.472355753183365, 2.452029336243868]","[('cars/n02958343_1902.JPEG', {'1000', '1004', '1001', '1002', '998', '1003', '999'}), ('cars/smartbikes--farragut-square_2733925626_o.jpg', {'1099', '1098', '1097', '1100'}), ('cars/look-up-from-your-smartphone_6824473546_o.jpg', {'870', '883', '876', '877', '869', '874', '879', '873', '867', '881', '871', '882', '868', '875'}), ('cars/014_2938008229_o.jpg', {'4', '6', '3'}), ('cars/44929498572_0b602cb182_c.jpg', {'249', '241', '250', '248', '240'}), ('cars/laughter_5740404248_o.jpg', {'840', '845', '846', '847', '838', '852', '849', '842', '848', '839', '841', '853', '843', '855', '844', '851'}), ('cars/biking-at-hains-point_3994789631_o.jpg', {'510', '509', '513', '515', '511', '514', '517', '507', '508', '516', '512'}), ('cars/5421932595_68f7ab545d_c.jpg', {'258', '255', '256', '257', '254', '253', '252'}), ('cars/mount-vernon-trail-bike-commuter_6970591747_o.jpg', {'920', '921', '916', '917', '919', '918'})]"
"Complement(Union[IsObject(Car), IsObject(Bicycle)])",Edit,cars,CCE-NoAbs,0.425,1.3808724263119500,29.99887701073440,SmartLabelNoUB,TRUE,5.074913091957570,2.998855996876960,4,1,1,[2.9678774178028107],"[('cars/bike-with-convenient-wine-holder_5747868888_o.jpg', {'399', '398'}), ('cars/1972-porsche-spyder-718-rsk-replica_2937995287_o.jpg', {'91'}), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'68', '71', '72', '69', '70'})]"
