GT Program,Benchmark Info,Semantics,Delta,Avg. Per Component Pred. Set Size,Avg. Per Input Pred. Set Size,Question Selector,Correct?,Initial Synthesis Time,Active Learning Time,Initial Program Space Size,Final Program Space Size,# Rounds,Time Per Round,Initial Examples
"Map(Map(IsObject(Helmet), IsObject(Person), GetBelow), IsObject(Bicycle), GetBelow)",cars,CCE-NoAbs,0.4,1.3972008784058032,33.166147953004945,SmartLabelNoUB,True,24.22216271236539,306.0752944685519,1018,2,16,"[53.48407248035073, 49.93786119669676, 38.935890790075064, 27.532221037894487, 17.124654110521078, 14.354189980775118, 13.670300025492907, 12.472799967974424, 12.049841716885567, 11.866988558322191, 10.832089398056269, 9.996595907956362, 9.831733714789152, 8.002297133207321, 7.989562142640352, 7.947748996317387]","[('cars/friends_1458870589_o.jpg', {'760'}), ('cars/biker-in-blue_1458867877_o.jpg', {'400'}), ('cars/9127573526_1e2be02f74_c.jpg', {'313'}), ('cars/biking-along-the-potomac_3981716063_o.jpg', {'505'}), ('cars/biking-at-hains-point_3994789631_o.jpg', set()), ('cars/look-up-from-your-smartphone_6824473546_o.jpg', set()), ('cars/bike-dc_3906452651_o.jpg', {'338'}), ('cars/bikes_3938109841_o.jpg', {'468', '469'}), ('cars/biking-away_4672030207_o.jpg', set()), ('cars/bob-and-my-breezer-zig7-folding-bike_3005179513_o.jpg', set()), ('cars/colorful-bike_5834774314_o.jpg', set())]"
"Intersection[IsObject(Bicycle), Complement(Map(IsObject(Person), IsObject(Bicycle), GetBelow))]",cars,CCE-NoAbs,0.4,1.3985642261682447,33.33858533423181,SmartLabelNoUB,True,87.97898555919528,185.62735383585095,979,1,4,"[54.02589211985469, 56.20459736511111, 38.580049093812704, 36.75250754132867]","[('cars/smartbikes--farragut-square_2733925626_o.jpg', {'1097', '1098'}), ('cars/foldy-bike-at-aqueduct_4730059859_o.jpg', {'728'}), ('cars/9127573526_1e2be02f74_c.jpg', set()), ('cars/bike-commuter-on-14th-st_6943659117_o.jpg', set()), ('cars/foldy-bike_4078193508_o.jpg', {'737'}), ('cars/biking-at-hains-point_3994789631_o.jpg', {'508'})]"
"Intersection[IsObject(Bicycle), Complement(Map(EyesOpen, IsObject(Bicycle), GetBelow))]",cars,CCE-NoAbs,0.4,1.3998849693131092,33.505634047295324,SmartLabelNoUB,True,413.82357563078403,107.18618934229016,970,1,2,"[54.91869604960084, 52.191641464829445]","[('cars/biking-away_4672030207_o.jpg', {'525'}), ('cars/bike-commuter-on-14th-st_6943659117_o.jpg', {'335'}), ('cars/foldy-bike_4078193508_o.jpg', {'737'}), ('cars/bike-carousel-at-car-free-dc_3945578551_o.jpg', {'324', '325', '323'})]"
"Union[IsObject(Bicycle), IsObject(Car), IsObject(Person)]",cars,CCE-NoAbs,0.4,1.4011650742073631,33.66754279995689,SmartLabelNoUB,True,6.050901222974062,0.04126015305519104,1,1,0,[],"[('cars/colorful-bike_5834774314_o.jpg', {'648'}), ('cars/biker-in-blue_1458867877_o.jpg', {'400', '401'})]"
"Map(IsObject(Bicycle), Union[Smile, EyesOpen], GetAbove)",cars,CCE-NoAbs,0.4,1.4024063880442157,33.824545226780224,SmartLabelNoUB,True,211.1136334836483,634.1830542944372,1902,33,23,"[57.74735115841031, 54.45092428103089, 41.94719039276242, 40.43166487663984, 34.31362267956138, 32.901926167309284, 32.19840222224593, 31.88065544515848, 31.09884089231491, 31.18913336098194, 30.50692316517234, 27.725228864699602, 27.75336715579033, 25.851818472146988, 25.075970206409693, 23.97171365842223, 14.024281594902277, 12.102733831852674, 11.716561868786812, 11.546813026070595, 11.475653428584337, 11.44715652614832, 11.430070891976357]","[('cars/biker-on-rock-creek-trail_6277965864_o.jpg', {'434'}), ('cars/bill-line-national-parks-spokesperson-on-a-bike_6189270083_o.jpg', {'558'}), ('cars/vince-gray-receives-award-for-dc_5740411644_o.jpg', set()), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', {'495', '496'}), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', set()), ('cars/bikes-on-beach-drive_3897608182_o.jpg', {'464'}), ('cars/44929498572_0b602cb182_c.jpg', {'250'}), ('cars/commuter-with-a-capital-bikeshare-bike_5739859831_o.jpg', {'656'}), ('cars/5421932595_68f7ab545d_c.jpg', set()), ('cars/7277639906_2f455d0a66_c.jpg', set()), ('cars/bike-dc_3906452651_o.jpg', {'347'}), ('cars/biker-in-blue_1496965137_o.jpg', {'413'}), ('cars/bikes_3938109841_o.jpg', {'477', '476'}), ('cars/biking-in-georgetown_3990959345_o.jpg', {'530'}), ('cars/classic-car-rally-2008_2938842248_o.jpg', set())]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Bicycle), IsObject(Face), GetAbove))]",cars,CCE-NoAbs,0.4,1.4036106477366843,33.97686101399689,SmartLabelNoUB,True,46.051062755286694,53.6368254236877,6868,1,2,"[50.224932320415974, 3.3489103727042675]","[('cars/foldy-bikes_3981720975_o.jpg', {'744', '743'}), ('cars/pose_5739852401_o.jpg', {'1053'}), ('cars/biker-in-blue_1496965137_o.jpg', set()), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'72'})]"
"Union[IsObject(Cat), IsObject(Face)]",cats,CCE-NoAbs,0.4,1.4100091628790765,33.521491950642265,SmartLabelNoUB,True,3.3232792988419533,33.93535753339529,12912,1,6,"[10.613358680158854, 5.600568771362305, 5.69608698785305, 5.689819864928722, 5.713696911931038, 0.6127172373235226]","[('cats/n02870880_9461.JPEG', {'636'}), ('cats/n02121808_2581.JPEG', {'319'}), ('cats/n02121808_246.JPEG', {'302', '301'}), ('cats/n02121808_111.JPEG', {'28', '26'}), ('cats/n02121808_12520.JPEG', {'51'}), ('cats/n02121808_4140.JPEG', {'427'}), ('cats/n02121808_14813.JPEG', {'104', '102', '103'}), ('cats/n02121808_28174.JPEG', {'350'})]"
"Union[IsObject(Cat), EyesOpen]",cats,CCE-NoAbs,0.4,1.416222213814443,33.07932199057328,SmartLabelNoUB,True,2.040848072618246,46.11933709681034,12912,56,7,"[10.300327006727457, 5.604208596050739, 5.770113002508879, 5.754382077604532, 5.7395068518817425, 5.759401451796293, 5.8012963607907295]","[('cats/n02121808_2112.JPEG', {'251'}), ('cats/n02121808_2581.JPEG', {'319'}), ('cats/n02121808_246.JPEG', {'302', '301'}), ('cats/n02121808_111.JPEG', {'26'}), ('cats/n02121808_4140.JPEG', {'427'}), ('cats/n02121808_14813.JPEG', {'102', '103'}), ('cats/n02121808_10623.JPEG', {'15'}), ('cats/n02121808_18978.JPEG', {'208', '210'})]"
"Intersection[IsObject(Cat), Complement(Map(IsObject(Cat), IsObject(Cat), GetBelow))]",cats,CCE-NoAbs,0.4,1.4222577490087989,32.64978545793484,SmartLabelNoUB,True,2.034833252429962,51.48784090578556,12912,1,8,"[10.136382076889277, 6.163464888930321, 6.019911542534828, 6.022302273660898, 6.0249153934419155, 6.053406924009323, 10.559830334037542, 0.4897901639342308]","[('cats/n02121808_3442.JPEG', {'374'}), ('cats/n02121808_2623.JPEG', {'326'}), ('cats/n02121808_246.JPEG', set()), ('cats/n02121808_14813.JPEG', {'102'}), ('cats/n02121808_10623.JPEG', {'15'}), ('cats/n02121808_111.JPEG', {'26'}), ('cats/n02121808_11141.JPEG', set()), ('cats/n02121808_17449.JPEG', {'170'}), ('cats/cats.jpg', {'1'})]"
"Intersection[Map(IsObject(Cat), IsObject(Cat), GetRight), Map(IsObject(Cat), IsObject(Cat), GetLeft)]",cats,CCE-NoAbs,0.4,1.4281232691272576,32.2323485459341,SmartLabelNoUB,True,15.40480537712574,38.67189557477832,13198,1,5,"[12.680669013410807, 6.930438801646233, 6.343261402100325, 6.325650908052921, 6.367086712270975]","[('cats/n02121808_52.JPEG', {'515', '516'}), ('cats/n02121808_16252.JPEG', {'138', '136'}), ('cats/n02121808_14813.JPEG', set()), ('cats/n02121808_10331.JPEG', set()), ('cats/n02121808_11141.JPEG', set())]"
"Map(IsObject(Guitar), IsObject(Face), GetAbove)",festival,CCE-NoAbs,0.4,1.4272812792782674,32.38222771402736,SmartLabelNoUB,TIMEOUT,118.10096940025687,2400.0000605508685,164,7,64,"[154.08975341171026, 87.06187780946493, 73.47946191951632, 70.51190885156393, 70.32568547874689, 67.951421584934, 42.5086256749928, 34.414134833961725, 33.70329591631889, 33.63309533149004, 33.458902817219496, 33.420649122446775, 32.12292356044054, 32.03028851747513, 32.04207082092762, 32.0095167607069, 32.0412368401885, 32.04550228267908, 32.0394985191524, 32.02249723672867, 32.03705108910799, 32.032023034989834, 32.064224030822515, 32.02835499495268, 32.03177475556731, 32.018624141812325, 32.04988085106015, 32.019956704229116, 32.0326449200511, 32.02246255800128, 32.0222167596221, 32.01874649524689, 32.057196628302336, 32.00965229049325, 32.02857733890414, 32.01823157072067, 32.03084305673838, 32.02193960174918, 32.01293268054724, 32.02698227763176, 32.03320061042905, 32.02546280249953, 32.03135071694851, 32.0131630897522, 32.04068683087826, 32.04051065444946, 32.04967410117388, 32.03871616348624, 32.025615345686674, 32.015528582036495, 32.02798832207918, 32.01727480441332, 32.05320653319359, 32.01749040931463, 32.0249437764287, 32.0249091014266, 32.03453940525651, 32.022018648684025, 32.027421820908785, 31.92592280730605, 31.665893144905567, 31.676138013601303, 31.688658099621534, 31.65344474092126]","[('festival/aaron_rodriguez_treefort2017-363_34254689531_o Medium.jpeg', {'714'}), ('festival/aaron-rodriguez-treefort-2016-286_25678607453_o Medium.jpeg', {'72', '71'}), ('festival/aaron_rodriguez_treefort2017-230_33877627921_o Medium.jpeg', set()), ('festival/matthew-wordell-treefort2016-4616_25968630360_o Medium.jpeg', {'1433'}), ('festival/aaron_rodriguez_treefort2017-319_33574320633_o Medium.jpeg', {'646'}), ('festival/aaron_rodriguez_treefort2017-191_33877926621_o Medium.jpeg', set()), ('festival/aaron_rodriguez_treefort2017-89_33966815306_o Medium.jpeg', {'955'}), ('festival/matthew-wordell-treefort2016-1832_25921089260_o Medium.jpeg', {'1281'}), ('festival/matthew-wordell-treefort2016-3795_26134843231_o Medium.jpeg', {'1363', '1364'}), ('festival/matthew-wordell-treefort2016-8853_26177976255_o Medium.jpeg', set())]"
"Union[IsObject(Guitar), Map(IsObject(Guitar), IsObject(Face), GetAbove)]",festival,CCE-NoAbs,0.4,1.4264623576443185,32.52800060354272,SmartLabelNoUB,True,13.434432793408632,0.12371212616562843,1,1,0,[],"[('festival/glenn_landberg_treefort2017-7119_33167197153_o Medium.jpeg', {'1098', '1104'}), ('festival/aaron_rodriguez_treefort2017-19_33480504591_o Medium.jpeg', {'300'})]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Guitar), IsObject(Face), GetAbove))]",festival,CCE-NoAbs,0.4,1.4256655690275035,32.66983368523334,SmartLabelNoUB,True,31.157293543219566,404.9286463148892,127,1,3,"[159.95946591719985, 165.32938661053777, 79.47481618076563]","[('festival/matthew-wordell-treefort2016-8475_26111260551_o Medium.jpeg', {'1530', '1529', '1531', '1532'}), ('festival/aaron_rodriguez_treefort2017-373_34254899631_o Medium.jpeg', {'732'}), ('festival/matthew-wordell-treefort2016-4274_25928788670_o Medium.jpeg', {'1381', '1380', '1385', '1382', '1383', '1384'}), ('festival/aaron-rodriguez-treefort-2016-183_26255545346_o Medium.jpeg', {'30', '32', '33', '31'})]"
