GT Program,Benchmark Info,Semantics,Delta,Avg. Per Component Pred. Set Size,Avg. Per Input Pred. Set Size,Question Selector,Correct?,Initial Synthesis Time,Active Learning Time,Initial Program Space Size,Final Program Space Size,# Rounds,Time Per Round
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 2) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.00475,2.3500000000000005,30.38999999999999,SmartLabelNoUB,True,11.772798214107752,120.09652739390731,420,1,6,"[62.095545902848244, 48.99241358414292, 5.140893988311291, 2.043657962232828, 1.0400982610881329, 0.700086172670126]"
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.00475,2.3500000000000005,30.38999999999999,SmartLabelNoUB,True,50.381673377007246,123.8547134064138,552,1,6,"[62.52226474508643, 43.63635488972068, 13.11875455826521, 2.7549884654581547, 1.0333136804401875, 0.7041773423552513]"
(fold plus 1 (map (curry max 8) (filter (curry ge 4) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.00475,2.3500000000000005,30.38999999999999,SmartLabelNoUB,True,46.86807460710406,91.28263992071152,784,1,2,"[74.43189488351345, 16.769284334033728]"
(fold plus 0 (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,0.00475,2.35,30.389999999999986,SmartLabelNoUB,True,88.3204684369266,122.80600975453854,2404,8,20,"[76.26076267659664, 6.687619607895613, 3.7117343693971634, 2.959251120686531, 2.9543453939259052, 2.918204016983509, 2.8647788166999817, 2.7274871468544006, 2.668782390654087, 2.6548931002616882, 2.4997509345412254, 2.4887163043022156, 2.4662319496273994, 2.413054298609495, 2.419309165328741, 2.276399537920952, 0.8857706785202026, 0.42861830070614815, 0.40578487887978554, 0.11400740593671799]"
(fold mult 1 (map (curry max 1) (map_imgs pred_int input-list))),,CCE-NoAbs,0.00475,2.35,30.389999999999986,SmartLabelNoUB,True,19.520792175084352,67.48329951614141,136,43,2,"[46.87770915031433, 17.05550556629896]"
(fold mult 1 (filter (curry ge 2 ) (filter (curry le 4) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.00475,2.35,30.389999999999986,SmartLabelNoUB,True,3.6178338043391705,51.644462533295155,122,6,2,"[42.59829356521368, 8.558702245354652]"
(fold plus 0 (map (curry mult 3) (map_imgs pred_int input-list))),,CCE-NoAbs,0.00475,2.35,30.389999999999983,SmartLabelNoUB,True,3.1195232942700386,17.190299779176712,45,14,1,[16.015506338328123]
(length (filter (curry ge 1) (filter (curry le 9) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.00475,2.35,30.389999999999983,SmartLabelNoUB,True,28.39027525112033,232.8258662596345,5449,94,5,"[67.85358118265867, 66.45574110746384, 30.705573312938213, 30.288585923612118, 30.405846688896418]"
(fold plus 0 (filter (curry ge 3) (map_imgs pred_int input-list))),,CCE-NoAbs,0.00475,2.3500000000000005,30.38999999999999,SmartLabelNoUB,True,30.507087968289852,128.1082680299878,8440,21,3,"[70.36560924351215, 42.38693930208683, 13.59292148053646]"
(length (filter (curry ge 3) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.00475,2.3500000000000005,30.38999999999999,SmartLabelNoUB,True,132.1861964724958,161.93927707523108,816,71,3,"[67.85565105453134, 64.52740592882037, 24.214864380657673]"
(fold plus 0 (map (curry plus 2) (map (curry mult (apply pred_int input-img)) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.00475,2.3500000000000005,30.38999999999999,SmartLabelNoUB,True,10.467467315495014,8.24400045350194,12,7,2,"[4.580569833517075, 3.0309601798653603]"
(fold max 0 (filter (curry le 9) (map_imgs pred_int input-list))),,CCE-NoAbs,0.00475,2.3500000000000005,30.389999999999986,SmartLabelNoUB,True,3.411341927945614,490.4256080389023,6885,131,7,"[70.25847586616874, 71.03044360503554, 71.61204541474581, 70.12483767047524, 67.5817242860794, 65.2687792442739, 64.47777699306607]"
(fold max 0 (filter (curry le (apply pred_int input-img)) (map (curry mult 5) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.00475,2.35,30.389999999999986,SmartLabelNoUB,True,5.849863898009062,85.78003526106477,4728,1,5,"[69.47716290131211, 10.170704990625381, 3.511217102408409, 1.7682162635028362, 0.7587135657668114]"
